z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.25,z_freq_m_0.50,z_freq_m_0.75,z_freq_m_1.00,z_freq_m_1.25,z_freq_m_1.50,z_freq_m_1.75,z_freq_m_2.00,z_freq_m_2.25,z_freq_m_2.50,z_freq_m_2.75,z_freq_m_3.00,z_freq_m_3.25,z_freq_m_3.50,z_freq_m_3.75,z_freq_m_4.00,z_freq_m_4.25,z_freq_m_4.50,z_freq_m_4.75,z_freq_e_0.00,z_freq_e_0.25,z_freq_e_0.50,z_freq_e_0.75,z_freq_e_1.00,z_freq_e_1.25,z_freq_e_1.50,z_freq_e_1.75,z_freq_e_2.00,z_freq_e_2.25,z_freq_e_2.50,z_freq_e_2.75,z_freq_e_3.00,z_freq_e_3.25,z_freq_e_3.50,z_freq_e_3.75,z_freq_e_4.00,z_freq_e_4.25,z_freq_e_4.50,z_freq_e_4.75,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.25,xy_e_freq_m_0.50,xy_e_freq_m_0.75,xy_e_freq_m_1.00,xy_e_freq_m_1.25,xy_e_freq_m_1.50,xy_e_freq_m_1.75,xy_e_freq_m_2.00,xy_e_freq_m_2.25,xy_e_freq_m_2.50,xy_e_freq_m_2.75,xy_e_freq_m_3.00,xy_e_freq_m_3.25,xy_e_freq_m_3.50,xy_e_freq_m_3.75,xy_e_freq_m_4.00,xy_e_freq_m_4.25,xy_e_freq_m_4.50,xy_e_freq_m_4.75,xy_e_freq_e_0.00,xy_e_freq_e_0.25,xy_e_freq_e_0.50,xy_e_freq_e_0.75,xy_e_freq_e_1.00,xy_e_freq_e_1.25,xy_e_freq_e_1.50,xy_e_freq_e_1.75,xy_e_freq_e_2.00,xy_e_freq_e_2.25,xy_e_freq_e_2.50,xy_e_freq_e_2.75,xy_e_freq_e_3.00,xy_e_freq_e_3.25,xy_e_freq_e_3.50,xy_e_freq_e_3.75,xy_e_freq_e_4.00,xy_e_freq_e_4.25,xy_e_freq_e_4.50,xy_e_freq_e_4.75,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.25,t_freq_m_0.50,t_freq_m_0.75,t_freq_m_1.00,t_freq_m_1.25,t_freq_m_1.50,t_freq_m_1.75,t_freq_m_2.00,t_freq_m_2.25,t_freq_m_2.50,t_freq_m_2.75,t_freq_m_3.00,t_freq_m_3.25,t_freq_m_3.50,t_freq_m_3.75,t_freq_m_4.00,t_freq_m_4.25,t_freq_m_4.50,t_freq_m_4.75,t_freq_e_0.00,t_freq_e_0.25,t_freq_e_0.50,t_freq_e_0.75,t_freq_e_1.00,t_freq_e_1.25,t_freq_e_1.50,t_freq_e_1.75,t_freq_e_2.00,t_freq_e_2.25,t_freq_e_2.50,t_freq_e_2.75,t_freq_e_3.00,t_freq_e_3.25,t_freq_e_3.50,t_freq_e_3.75,t_freq_e_4.00,t_freq_e_4.25,t_freq_e_4.50,t_freq_e_4.75,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,z_hmm_Wandelen,z_hmm_LiftAD,z_hmm_LiftAU,z_hmm_Tandenpoetsen,z_hmm_Trapop,z_hmm_Trapaf,label
0.003787148915945918,0.09762063768044164,0.5583741570858706,0.8208851827697144,0.009540293383991604,0.015269536210763712,0.596757973613562,0.4603039251825519,0.557171728622226,0.004159829931159936,0.23204526228795383,369,463,371,0.19141602839927058,0.051889961938039776,1.489849736,1.5903860532735954,0.0038702750574905946,0.003107362268735642,0.007574297831891836,0.006103068765321637,0.006103068765321637,0.005322348632551444,0.004492064167622366,0.004907939505058664,0.004907939505058664,0.004804059511668892,0.004814288722574099,0.006853324030817049,0.008142830342757569,0.010056035420415532,0.02210716569459805,0.03637302234333553,0.05637426006269289,0.05637426006269289,0.006879588401028369,0.0011514749782944693,8.425213594381726E-4,6.802323570325957E-4,0.007291052074304183,0.005187433185658064,0.006041496401989938,0.004620878684540156,0.0035811861071304786,0.004810187407988958,0.005282195505174257,0.004312075735216304,0.004869345092857786,0.006496549317593891,0.008641679426603039,0.014359704176430151,0.042475707064047054,0.16774961473386954,0.4203946887209399,0.28894556287366774,0.003898213866834598,4.951243199326853E-4,3.205078898904568E-4,2.267974153308494E-4,3.886427708417237,0.0,0.0,0.0,1.1167483141717383,0.23842573689099375,0.09477282392174528,0.07989135319116855,0.05331389647261692,0.042714452343235926,0.040007081679514084,0.021977233224347748,0.01471438413061647,0.016832497573512635,0.019170781882252037,0.019170781882252037,0.01928038495213944,0.01928038495213944,0.030723105082303626,0.030723105082303626,0.015617439255048184,0.019620911956582443,0.019620911956582443,0.022450790752866125,0.84136127692792,0.07544742885624015,0.025554798117418176,0.017390408144391616,0.010032843777302364,0.006004377169672902,0.0045147440988141845,0.0017950353717245259,0.0011559136665913827,0.0011348487465867203,0.0012277128233768035,0.0012584998998463692,0.0013233675596603129,0.0015410887375543769,0.0026594760002931115,0.0022354406990128003,9.293787900099507E-4,0.0011356421226119257,0.0013108515009446278,0.0019868669900276,0.4832863471606927,7.652033830044301,0.0,0.0,1.193515947227122,0.14022103579369788,0.06354141866939181,0.04130440993131848,0.025693654348079454,0.023274256962314874,0.023274256962314874,0.01773441089741184,0.012420688341866373,0.010697727839652215,0.012577392850897881,0.012577392850897881,0.010067926417897203,0.010650949878598836,0.020112564195318185,0.020112564195318185,0.010332760212258438,0.014563221981196667,0.014563221981196667,0.014218289601033697,0.9361683510947257,0.030804492326464185,0.010469145384966927,0.00513310526059182,0.003341365042669374,0.0023684585546413987,0.0020141957654155403,9.62344540931141E-4,5.210466604110324E-4,4.7707752911455774E-4,6.038865882591847E-4,6.733343566787045E-4,6.226172306090216E-4,7.20527802802213E-4,0.0012980476386859976,0.0010953699396706253,5.296866142063464E-4,6.576295748067107E-4,6.486208486184245E-4,8.906972457306944E-4,0.5235602094240838,7.652033830044301,0.0,0.0,0.0015643840538951189,0.001804608438050203,0.004928231349940705,0.006050771121364552,0.009471462506976067,0.015134832063884364,0.030369167874085102,0.05555155511337748,0.30844881705602567,0.7630086660768902,0.0015643840538951189,2.402243841550841E-4,0.0031236229118905023,0.0011225397714238472,0.0034206913856115145,0.005663369556908299,0.01523433581020074,0.02518238723929238,0.25289726194264817,0.45455984902086444,0.18183535935384326,0.07125497520433156,0.18044973385878754,0.015381468966307876,0.012704323752394097,0.02466822506978615,0.010595238352135364,7.771307423932773E-4,0.004130014758568565,4.640215485468302E-4,-1.0764727796676732,-0.2119573541872359,-1.3589509981722478,1.3253556218325837,-0.2163925170646009,-1.9919920761495342,Tandenpoetsen
