"Start","End","Label","Prediction"
"156844.35910008402","156844.85910008402","Ruis","Trapaf"
"156844.85910008402","156845.35910008402","Ruis","Trapaf"
"156845.35910008402","156845.85910008402","Ruis","Trapaf"
"156845.85910008402","156846.35910008402","Ruis","Trapaf"
"156846.35910008402","156846.85910008402","Ruis","Trapaf"
"156846.85910008402","156847.35910008402","Ruis","Trapaf"
"156847.35910008402","156847.85910008402","Ruis","Tandenpoetsen"
"156847.85910008402","156848.35910008402","Ruis","Tandenpoetsen"
"156848.35910008402","156848.85910008402","Ruis","Tandenpoetsen"
"156848.85910008402","156849.35910008402","Ruis","Tandenpoetsen"
"156849.35910008402","156849.85910008402","Ruis","Tandenpoetsen"
"156849.85910008402","156850.35910008402","Ruis","Tandenpoetsen"
"156850.35910008402","156850.85910008402","Ruis","Tandenpoetsen"
"156850.85910008402","156851.35910008402","Ruis","Tandenpoetsen"
"156851.35910008402","156851.85910008402","Ruis","Tandenpoetsen"
"156851.85910008402","156852.35910008402","Ruis","Tandenpoetsen"
"156852.35910008402","156852.85910008402","Ruis","Tandenpoetsen"
"156852.85910008402","156853.35910008402","Ruis","Tandenpoetsen"
"156853.35910008402","156853.85910008402","Ruis","LiftAD"
"156853.85910008402","156854.35910008402","Ruis","LiftAD"
"156854.35910008402","156854.85910008402","Ruis","LiftAD"
"156854.85910008402","156855.35910008402","Ruis","LiftAD"
"156855.35910008402","156855.85910008402","Ruis","LiftAD"
"156855.85910008402","156856.35910008402","Ruis","LiftAD"
"156856.35910008402","156856.85910008402","Ruis","LiftAD"
"156856.85910008402","156857.35910008402","Ruis","LiftAD"
"156857.35910008402","156857.85910008402","Ruis","LiftAD"
"156857.85910008402","156858.35910008402","Ruis","LiftAD"
"156858.35910008402","156858.85910008402","Ruis","LiftAD"
"156858.85910008402","156859.35910008402","Ruis","LiftAD"
"156859.35910008402","156859.85910008402","Ruis","Nietsdoen"
"156859.85910008402","156860.35910008402","Ruis","Nietsdoen"
"156860.35910008402","156860.85910008402","Ruis","Nietsdoen"
"156860.85910008402","156861.35910008402","Ruis","Nietsdoen"
"156861.35910008402","156861.85910008402","Ruis","Nietsdoen"
"156861.85910008402","156862.35910008402","Ruis","Nietsdoen"
"156862.35910008402","156862.85910008402","Ruis","Nietsdoen"
"156862.85910008402","156863.35910008402","Ruis","Nietsdoen"
"156863.35910008402","156863.85910008402","Ruis","Nietsdoen"
"156863.85910008402","156864.35910008402","Ruis","Nietsdoen"
"156864.35910008402","156864.85910008402","Ruis","LiftAD"
"156864.85910008402","156865.35910008402","Ruis","LiftAD"
"156865.35910008402","156865.85910008402","Ruis","LiftAD"
"156865.85910008402","156866.35910008402","Ruis","LiftAD"
"156866.35910008402","156866.85910008402","Ruis","LiftAD"
"156866.85910008402","156867.35910008402","Ruis","LiftAD"
"156867.35910008402","156867.85910008402","Ruis","LiftAD"
"156867.85910008402","156868.35910008402","Ruis","LiftAD"
"156868.35910008402","156868.85910008402","Ruis","LiftAD"
"156868.85910008402","156869.35910008402","Ruis","LiftAD"
"156869.35910008402","156869.85910008402","Ruis","LiftAD"
"156869.85910008402","156870.35910008402","Ruis","LiftAD"
"156870.35910008402","156870.85910008402","Ruis","LiftAD"
"156870.85910008402","156871.35910008402","Ruis","LiftAD"
"156871.35910008402","156871.85910008402","Ruis","Trapaf"
"156871.85910008402","156872.35910008402","Ruis","Trapaf"
"156872.35910008402","156872.85910008402","Ruis","Trapaf"
"156872.85910008402","156873.35910008402","Ruis","Trapaf"
"156873.35910008402","156873.85910008402","Ruis","Trapaf"
"156873.85910008402","156874.35910008402","Ruis","Trapaf"
"156874.35910008402","156874.85910008402","Ruis","Trapaf"
"156874.85910008402","156875.35910008402","Ruis","Trapaf"
"156875.35910008402","156875.85910008402","Ruis","Trapaf"
"156875.85910008402","156876.35910008402","Ruis","Trapaf"
"156876.35910008402","156876.85910008402","Ruis","Wandelen"
"156876.85910008402","156877.35910008402","Ruis","Wandelen"
"156877.35910008402","156877.85910008402","Ruis","Wandelen"
"156877.85910008402","156878.35910008402","Ruis","Wandelen"
"156878.35910008402","156878.85910008402","Ruis","Wandelen"
"156878.85910008402","156879.35910008402","Ruis","Wandelen"
"156879.35910008402","156879.85910008402","Ruis","Wandelen"
"156879.85910008402","156880.35910008402","Ruis","Wandelen"
"156880.35910008402","156880.85910008402","Ruis","Wandelen"
"156880.85910008402","156881.35910008402","Ruis","Wandelen"
"156881.35910008402","156881.85910008402","Ruis","Wandelen"
"156881.85910008402","156882.35910008402","Ruis","Wandelen"
"156882.35910008402","156882.85910008402","Ruis","Wandelen"
"156882.85910008402","156883.35910008402","Ruis","Wandelen"
"156883.35910008402","156883.85910008402","Ruis","Wandelen"
"156883.85910008402","156884.35910008402","Ruis","Wandelen"
"156884.35910008402","156884.85910008402","Ruis","Wandelen"
"156884.85910008402","156885.35910008402","Ruis","Wandelen"
"156885.35910008402","156885.85910008402","Ruis","Wandelen"
"156885.85910008402","156886.35910008402","Ruis","Wandelen"
"156886.35910008402","156886.85910008402","Ruis","Wandelen"
"156886.85910008402","156887.35910008402","Ruis","Wandelen"
"156887.35910008402","156887.85910008402","Ruis","Wandelen"
"156887.85910008402","156888.35910008402","Ruis","Wandelen"
"156888.35910008402","156888.85910008402","Ruis","Wandelen"
"156888.85910008402","156889.35910008402","Ruis","Wandelen"
"156889.35910008402","156889.85910008402","Ruis","Wandelen"
"156889.85910008402","156890.35910008402","Ruis","Wandelen"
"156890.35910008402","156890.85910008402","Ruis","Wandelen"
"156890.85910008402","156891.35910008402","Ruis","Wandelen"
"156891.35910008402","156891.85910008402","Ruis","Trapaf"
"156891.85910008402","156892.35910008402","Ruis","Trapaf"
"156892.35910008402","156892.85910008402","Ruis","Trapaf"
"156892.85910008402","156893.35910008402","Ruis","Trapaf"
"156893.35910008402","156893.85910008402","Ruis","Trapop"
"156893.85910008402","156894.35910008402","Ruis","Trapop"
"156894.35910008402","156894.85910008402","Ruis","Trapop"
"156894.85910008402","156895.35910008402","Ruis","Trapop"
"156895.35910008402","156895.85910008402","Ruis","Trapop"
"156895.85910008402","156896.35910008402","Ruis","Trapop"
"156896.35910008402","156896.85910008402","Ruis","Trapaf"
"156896.85910008402","156897.35910008402","Ruis","Trapaf"
"156897.35910008402","156897.85910008402","Ruis","Trapaf"
"156897.85910008402","156898.35910008402","Ruis","Trapaf"
"156898.35910008402","156898.85910008402","Ruis","Trapaf"
"156898.85910008402","156899.35910008402","Ruis","Trapaf"
"156899.35910008402","156899.85910008402","Ruis","Trapaf"
"156899.85910008402","156900.35910008402","Ruis","Trapaf"
"156900.35910008402","156900.85910008402","Ruis","Nietsdoen"
"156900.85910008402","156901.35910008402","Ruis","Nietsdoen"
"156901.35910008402","156901.85910008402","Ruis","Nietsdoen"
"156901.85910008402","156902.35910008402","Ruis","Nietsdoen"
"156902.35910008402","156902.85910008402","Ruis","Ruis"
