"Start","End","Label","Prediction"
"1.423571014455084E9","1.423571014955084E9","Fietsen","Ruis"
"1.423571014955084E9","1.423571015455084E9","Fietsen","Ruis"
"1.423571015455084E9","1.423571015955084E9","Fietsen","Ruis"
"1.423571015955084E9","1.423571016455084E9","Fietsen","Ruis"
"1.423571016455084E9","1.423571016955084E9","Fietsen","Ruis"
"1.423571016955084E9","1.423571017455084E9","Fietsen","Ruis"
"1.423571017455084E9","1.423571017955084E9","Fietsen","Ruis"
"1.423571017955084E9","1.423571018455084E9","Fietsen","Ruis"
"1.423571018455084E9","1.423571018955084E9","Fietsen","Ruis"
"1.423571018955084E9","1.423571019455084E9","Fietsen","Ruis"
"1.423571019455084E9","1.423571019955084E9","Fietsen","Ruis"
"1.423571019955084E9","1.423571020455084E9","Fietsen","Ruis"
"1.423571020455084E9","1.423571020955084E9","Fietsen","Ruis"
"1.423571020955084E9","1.423571021455084E9","Fietsen","Ruis"
"1.423571021455084E9","1.423571021955084E9","Fietsen","Ruis"
"1.423571021955084E9","1.423571022455084E9","Fietsen","Ruis"
"1.423571022455084E9","1.423571022955084E9","Fietsen","Ruis"
"1.423571022955084E9","1.423571023455084E9","Fietsen","Ruis"
"1.423571023455084E9","1.423571023955084E9","Fietsen","Ruis"
"1.423571023955084E9","1.423571024455084E9","Fietsen","Ruis"
"1.423571024455084E9","1.423571024955084E9","Fietsen","Ruis"
"1.423571024955084E9","1.423571025455084E9","Fietsen","Ruis"
"1.423571025455084E9","1.423571025955084E9","Fietsen","Ruis"
"1.423571025955084E9","1.423571026455084E9","Fietsen","Ruis"
"1.423571026455084E9","1.423571026955084E9","Fietsen","Ruis"
"1.423571026955084E9","1.423571027455084E9","Fietsen","Ruis"
"1.423571027455084E9","1.423571027955084E9","Fietsen","Ruis"
"1.423571027955084E9","1.423571028455084E9","Fietsen","Ruis"
"1.423571028455084E9","1.423571028955084E9","Fietsen","Ruis"
"1.423571028955084E9","1.423571029455084E9","Fietsen","Ruis"
"1.423571029455084E9","1.423571029955084E9","Fietsen","Ruis"
"1.423571029955084E9","1.423571030455084E9","Fietsen","Ruis"
"1.423571030455084E9","1.423571030955084E9","Fietsen","Ruis"
"1.423571030955084E9","1.423571031455084E9","Fietsen","Ruis"
"1.423571031455084E9","1.423571031955084E9","Fietsen","Ruis"
"1.423571031955084E9","1.423571032455084E9","Fietsen","Ruis"
"1.423571032455084E9","1.423571032955084E9","Fietsen","Ruis"
"1.423571032955084E9","1.423571033455084E9","Fietsen","Ruis"
"1.423571033455084E9","1.423571033955084E9","Fietsen","Ruis"
"1.423571033955084E9","1.423571034455084E9","Fietsen","Ruis"
"1.423571034455084E9","1.423571034955084E9","Fietsen","Ruis"
"1.423571034955084E9","1.423571035455084E9","Fietsen","Ruis"
"1.423571035455084E9","1.423571035955084E9","Fietsen","Ruis"
"1.423571035955084E9","1.423571036455084E9","Fietsen","Ruis"
"1.423571036455084E9","1.423571036955084E9","Fietsen","Ruis"
"1.423571036955084E9","1.423571037455084E9","Fietsen","Ruis"
"1.423571037455084E9","1.423571037955084E9","Fietsen","Ruis"
"1.423571037955084E9","1.423571038455084E9","Fietsen","Ruis"
"1.423571038455084E9","1.423571038955084E9","Fietsen","Ruis"
"1.423571038955084E9","1.423571039455084E9","Fietsen","Ruis"
"1.423571039455084E9","1.423571039955084E9","Fietsen","Ruis"
"1.423571039955084E9","1.423571040455084E9","Fietsen","Ruis"
"1.423571040455084E9","1.423571040955084E9","Fietsen","Ruis"
"1.423571040955084E9","1.423571041455084E9","Fietsen","Ruis"
"1.423571041455084E9","1.423571041955084E9","Fietsen","Ruis"
"1.423571041955084E9","1.423571042455084E9","Fietsen","Ruis"
"1.423571042455084E9","1.423571042955084E9","Fietsen","Ruis"
"1.423571042955084E9","1.423571043455084E9","Fietsen","Ruis"
"1.423571043455084E9","1.423571043955084E9","Fietsen","Ruis"
"1.423571043955084E9","1.423571044455084E9","Fietsen","Ruis"
"1.423571044455084E9","1.423571044955084E9","Fietsen","Ruis"
"1.423571044955084E9","1.423571045455084E9","Fietsen","Ruis"
"1.423571045455084E9","1.423571045955084E9","Fietsen","Ruis"
"1.423571045955084E9","1.423571046455084E9","Fietsen","Ruis"
"1.423571046455084E9","1.423571046955084E9","Fietsen","Ruis"
"1.423571046955084E9","1.423571047455084E9","Fietsen","Ruis"
"1.423571047455084E9","1.423571047955084E9","Fietsen","Ruis"
"1.423571047955084E9","1.423571048455084E9","Fietsen","Ruis"
"1.423571048455084E9","1.423571048955084E9","Fietsen","Ruis"
"1.423571048955084E9","1.423571049455084E9","Fietsen","Ruis"
"1.423571049455084E9","1.423571049955084E9","Fietsen","Ruis"
"1.423571049955084E9","1.423571050455084E9","Fietsen","Ruis"
"1.423571050455084E9","1.423571050955084E9","Fietsen","Ruis"
"1.423571050955084E9","1.423571051455084E9","Fietsen","Ruis"
"1.423571051455084E9","1.423571051955084E9","Fietsen","Ruis"
"1.423571051955084E9","1.423571052455084E9","Fietsen","Ruis"
"1.423571052455084E9","1.423571052955084E9","Fietsen","Ruis"
"1.423571052955084E9","1.423571053455084E9","Fietsen","Ruis"
"1.423571053455084E9","1.423571053955084E9","Fietsen","Ruis"
"1.423571053955084E9","1.423571054455084E9","Fietsen","Ruis"
"1.423571054455084E9","1.423571054955084E9","Fietsen","Ruis"
"1.423571054955084E9","1.423571055455084E9","Fietsen","Ruis"
"1.423571055455084E9","1.423571055955084E9","Fietsen","Ruis"
"1.423571055955084E9","1.423571056455084E9","Fietsen","Ruis"
"1.423571056455084E9","1.423571056955084E9","Fietsen","Ruis"
"1.423571056955084E9","1.423571057455084E9","Fietsen","Ruis"
"1.423571057455084E9","1.423571057955084E9","Fietsen","Ruis"
"1.423571057955084E9","1.423571058455084E9","Fietsen","Ruis"
"1.423571058455084E9","1.423571058955084E9","Fietsen","Ruis"
"1.423571058955084E9","1.423571059455084E9","Fietsen","Ruis"
"1.423571059455084E9","1.423571059955084E9","Fietsen","Ruis"
"1.423571059955084E9","1.423571060455084E9","Fietsen","Ruis"
"1.423571060455084E9","1.423571060955084E9","Fietsen","Ruis"
"1.423571060955084E9","1.423571061455084E9","Fietsen","Ruis"
"1.423571061455084E9","1.423571061955084E9","Fietsen","Ruis"
"1.423571061955084E9","1.423571062455084E9","Fietsen","Ruis"
"1.423571062455084E9","1.423571062955084E9","Fietsen","Ruis"
"1.423571062955084E9","1.423571063455084E9","Fietsen","Ruis"
"1.423571063455084E9","1.423571063955084E9","Fietsen","Ruis"
"1.423571063955084E9","1.423571064455084E9","Fietsen","Ruis"
"1.423571064455084E9","1.423571064955084E9","Fietsen","Ruis"
"1.423571064955084E9","1.423571065455084E9","Fietsen","Ruis"
"1.423571065455084E9","1.423571065955084E9","Fietsen","Ruis"
"1.423571065955084E9","1.423571066455084E9","Fietsen","Ruis"
"1.423571066455084E9","1.423571066955084E9","Fietsen","Ruis"
"1.423571066955084E9","1.423571067455084E9","Fietsen","Ruis"
"1.423571067455084E9","1.423571067955084E9","Fietsen","Ruis"
"1.423571067955084E9","1.423571068455084E9","Fietsen","Ruis"
"1.423571068455084E9","1.423571068955084E9","Fietsen","Ruis"
"1.423571068955084E9","1.423571069455084E9","Fietsen","Ruis"
"1.423571069455084E9","1.423571069955084E9","Fietsen","Ruis"
"1.423571069955084E9","1.423571070455084E9","Fietsen","Ruis"
"1.423571070455084E9","1.423571070955084E9","Fietsen","Ruis"
"1.423571070955084E9","1.423571071455084E9","Fietsen","Ruis"
"1.423571071455084E9","1.423571071955084E9","Fietsen","Ruis"
"1.423571071955084E9","1.423571072455084E9","Fietsen","Ruis"
"1.423571072455084E9","1.423571072955084E9","Fietsen","Ruis"
"1.423571072955084E9","1.423571073455084E9","Fietsen","Ruis"
"1.423571073455084E9","1.423571073955084E9","Fietsen","Ruis"
"1.423571073955084E9","1.423571074455084E9","Fietsen","Ruis"
"1.423571074455084E9","1.423571074955084E9","Fietsen","Ruis"
"1.423571074955084E9","1.423571075455084E9","Fietsen","Ruis"
"1.423571075455084E9","1.423571075955084E9","Fietsen","Ruis"
"1.423571075955084E9","1.423571076455084E9","Fietsen","Ruis"
"1.423571076455084E9","1.423571076955084E9","Fietsen","Ruis"
"1.423571076955084E9","1.423571077455084E9","Fietsen","Ruis"
"1.423571077455084E9","1.423571077955084E9","Fietsen","Ruis"
"1.423571077955084E9","1.423571078455084E9","Fietsen","Ruis"
"1.423571078455084E9","1.423571078955084E9","Fietsen","Ruis"
"1.423571078955084E9","1.423571079455084E9","Fietsen","Ruis"
"1.423571079455084E9","1.423571079955084E9","Fietsen","Ruis"
"1.423571079955084E9","1.423571080455084E9","Fietsen","Ruis"
"1.423571080455084E9","1.423571080955084E9","Fietsen","Ruis"
"1.423571080955084E9","1.423571081455084E9","Fietsen","Ruis"
"1.423571081455084E9","1.423571081955084E9","Fietsen","Ruis"
"1.423571081955084E9","1.423571082455084E9","Fietsen","Ruis"
"1.423571082455084E9","1.423571082955084E9","Fietsen","Ruis"
"1.423571082955084E9","1.423571083455084E9","Fietsen","Ruis"
"1.423571083455084E9","1.423571083955084E9","Fietsen","Ruis"
"1.423571083955084E9","1.423571084455084E9","Fietsen","Ruis"
"1.423571084455084E9","1.423571084955084E9","Fietsen","Ruis"
"1.423571084955084E9","1.423571085455084E9","Fietsen","Ruis"
"1.423571085455084E9","1.423571085955084E9","Fietsen","Ruis"
"1.423571085955084E9","1.423571086455084E9","Fietsen","Ruis"
"1.423571086455084E9","1.423571086955084E9","Fietsen","Ruis"
"1.423571086955084E9","1.423571087455084E9","Fietsen","Ruis"
"1.423571087455084E9","1.423571087955084E9","Fietsen","Ruis"
"1.423571087955084E9","1.423571088455084E9","Fietsen","Ruis"
"1.423571088455084E9","1.423571088955084E9","Fietsen","Ruis"
"1.423571088955084E9","1.423571089455084E9","Fietsen","Ruis"
"1.423571089455084E9","1.423571089955084E9","Fietsen","Ruis"
"1.423571089955084E9","1.423571090455084E9","Fietsen","Ruis"
"1.423571090455084E9","1.423571090955084E9","Fietsen","Ruis"
"1.423571090955084E9","1.423571091455084E9","Fietsen","Ruis"
"1.423571091455084E9","1.423571091955084E9","Fietsen","Ruis"
"1.423571091955084E9","1.423571092455084E9","Fietsen","Ruis"
"1.423571092455084E9","1.423571092955084E9","Fietsen","Ruis"
"1.423571092955084E9","1.423571093455084E9","Fietsen","Ruis"
"1.423571093455084E9","1.423571093955084E9","Fietsen","Ruis"
"1.423571093955084E9","1.423571094455084E9","Fietsen","Ruis"
"1.423571094455084E9","1.423571094955084E9","Fietsen","Ruis"
"1.423571094955084E9","1.423571095455084E9","Fietsen","Ruis"
"1.423571095455084E9","1.423571095955084E9","Fietsen","Ruis"
"1.423571095955084E9","1.423571096455084E9","Fietsen","Ruis"
"1.423571096455084E9","1.423571096955084E9","Fietsen","Ruis"
"1.423571096955084E9","1.423571097455084E9","Fietsen","Ruis"
"1.423571097455084E9","1.423571097955084E9","Fietsen","Ruis"
"1.423571097955084E9","1.423571098455084E9","Fietsen","Ruis"
"1.423571098455084E9","1.423571098955084E9","Fietsen","Ruis"
