1 54.375
2 58.125
3 63.125
4 70.625
5 70.625
6 70.0
7 77.5
8 76.875
9 80.0
10 81.25
11 81.875
12 82.5
13 85.0
14 84.375
15 84.375
16 85.0
17 84.375
18 81.875
19 81.875
20 81.25
21 81.875
22 81.875
23 82.5
24 82.5
25 82.5
26 82.5
27 82.5
28 81.875
29 84.375
30 85.0
31 84.375
32 85.0
33 85.0
34 85.0
35 85.0
36 85.0
37 85.625
38 85.625
39 85.625
40 85.625
41 85.625
42 85.625
43 85.625
44 85.625
45 85.625
46 85.625
47 87.5
48 87.5
49 86.875
50 86.875
51 86.875
52 86.25
53 86.25
54 86.875
55 87.5
56 87.5
57 87.5
58 87.5
59 86.875
60 86.875
61 86.875
62 86.875
63 88.125
64 89.375
65 89.375
66 89.375
67 89.375
68 86.875
69 86.875
70 86.875
71 86.875
72 86.875
73 86.875
74 86.875
75 86.875
76 86.875
77 86.875
78 86.875
79 86.875
80 86.875
81 86.875
82 86.875
83 86.875
84 86.875
85 86.875
86 86.875
87 87.5
88 87.5
89 87.5
90 87.5
91 85.625
92 85.625
93 85.625
94 85.625
95 85.0
96 85.0
97 84.375
98 84.375
99 84.375
100 84.375
101 84.375
102 84.375
103 84.375
104 84.375
105 84.375
106 84.375
107 84.375
108 84.375
109 84.375
110 84.375
111 84.375
112 84.375
113 84.375
114 84.375
115 84.375
116 84.375
117 84.375
118 84.375
119 84.375
120 84.375
121 84.375
122 84.375
123 84.375
124 84.375
125 84.375
126 84.375
127 84.375
128 84.375
129 84.375
130 84.375
131 84.375
132 84.375
133 84.375
134 84.375
