z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.42,z_freq_m_0.83,z_freq_m_1.25,z_freq_m_1.67,z_freq_m_2.08,z_freq_m_2.50,z_freq_m_2.92,z_freq_m_3.33,z_freq_m_3.75,z_freq_m_4.17,z_freq_m_4.58,z_freq_e_0.00,z_freq_e_0.42,z_freq_e_0.83,z_freq_e_1.25,z_freq_e_1.67,z_freq_e_2.08,z_freq_e_2.50,z_freq_e_2.92,z_freq_e_3.33,z_freq_e_3.75,z_freq_e_4.17,z_freq_e_4.58,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.42,xy_e_freq_m_0.83,xy_e_freq_m_1.25,xy_e_freq_m_1.67,xy_e_freq_m_2.08,xy_e_freq_m_2.50,xy_e_freq_m_2.92,xy_e_freq_m_3.33,xy_e_freq_m_3.75,xy_e_freq_m_4.17,xy_e_freq_m_4.58,xy_e_freq_e_0.00,xy_e_freq_e_0.42,xy_e_freq_e_0.83,xy_e_freq_e_1.25,xy_e_freq_e_1.67,xy_e_freq_e_2.08,xy_e_freq_e_2.50,xy_e_freq_e_2.92,xy_e_freq_e_3.33,xy_e_freq_e_3.75,xy_e_freq_e_4.17,xy_e_freq_e_4.58,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.42,t_freq_m_0.83,t_freq_m_1.25,t_freq_m_1.67,t_freq_m_2.08,t_freq_m_2.50,t_freq_m_2.92,t_freq_m_3.33,t_freq_m_3.75,t_freq_m_4.17,t_freq_m_4.58,t_freq_e_0.00,t_freq_e_0.42,t_freq_e_0.83,t_freq_e_1.25,t_freq_e_1.67,t_freq_e_2.08,t_freq_e_2.50,t_freq_e_2.92,t_freq_e_3.33,t_freq_e_3.75,t_freq_e_4.17,t_freq_e_4.58,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,z_hmm_model-LiftAD,label
-0.2931208261992348,12.298245206370975,16.150135709452606,17.860294475657586,150.89688513283016,153.28835206242277,11.576763182945742,5.755086853136333,-0.8966156428161658,0.3186129286828944,0.5323894236234629,26,71,26,13.527978195459829,1.0079477737134115,0.6934421942857143,0.2560618056599424,0.034927967211691155,0.019957382537135634,0.5862416523984687,0.46266722243405795,1.3327461350743204,14.741228828359478,14.741228828359478,1.1914745958329884,0.5688652851402227,8.444661834356515,8.444661834356515,1.3212407736918326,0.3884261797851111,0.15647800195583508,0.0014162115504022935,0.0010263152744785396,0.003684459389411398,0.36555774033513444,0.36683616420848547,0.005176193548642181,0.0018081718626654461,0.1238860409507801,0.12616611069009398,0.0037892195360681095,5.012561013218987E-4,1.5211655251622824E-4,1.8731988472622478,3.7463976945244957,0.0,0.0,32.30027141890519,4.190757282371401,6.279529424146338,8.94842964334579,8.94842964334579,2.396617816017175,1.9905094202107962,1.9905094202107962,1.77484416361236,3.498717543075146,3.498717543075146,4.030277124314078,0.6819353126999972,0.03005026989069455,0.05673674107769138,0.10103917087793853,0.06269324335449485,0.0072172616888729006,0.007221750521200632,0.007198253993958162,0.005073846881196016,0.012260679999308882,0.013047466423052611,0.015526002591594194,1.2968299711815563,1.8731988472622478,5.619596541786744,7.492795389048991,23.153526365891477,0.23539114430507183,0.28361591174262146,3.9688184327341283,3.9688184327341283,0.5959439167634613,0.32165069099220134,3.362880253727358,3.362880253727358,0.6932615553464252,0.6932615553464252,1.2254014967073057,0.8961355001786461,2.6694815367089093E-4,3.381491259355444E-4,0.026846200424449105,0.02747493182695818,0.0010143711387476581,4.6591398150955856E-4,0.01991641901064269,0.02038829754870165,0.0018929666049892994,0.001685206490339842,0.003575095515409702,1.8731988472622478,3.7463976945244957,5.619596541786744,0.0,2.8308883095196277E-5,3.195988776876766E-4,0.010220068309352692,0.022402900142483372,0.1994969183973204,0.5996276281679191,0.8837985492898502,0.9753215374008197,1.0,0.0,2.8308883095196277E-5,2.9128999459248034E-4,0.009900469431665017,0.012182831833130679,0.17709401825483703,0.40013070977059867,0.2841709211219312,0.09152298811096951,0.0246784625991802,0.0,-1.0501298883653247,-3.36856115039509,0.3353410486371624,-2.055038792830368,3.9107461054171653,-0.8608631444533137,0.12447526910433337,0.03054869536203389,0.01014551683615248,0.0,NaN,Springen
