xy_e_freq_m_0.70,z_freq_m_0.40,z_freq_e_0.10,z_dwt_ar_-3,z_dwt_ar_-2,t_freq_m_0.70,z_dwt_ar_-4,z_dwt_ar_-0,z_dwt_ar_-1,t_freq_m_0.00,t_freq_e_0.70,z_e_stddev,xy_e_freq_e_0.40,xy_e_stddev,z_freq_e_0.20,z_peak_stddev,z_freq_m_0.30,xy_e_freq_p3,mcr_t,xy_e_freq_m_0.60,xy_e_freq_p4,z_peak_mean,xy_e_freq_p1,xy_e_freq_p2,t_freq_m_0.80,mcr_z,zcr_z,t_freq_e_0.80,xy_e_freq_e_0.30,t_freq_e_0.00,z_freq_e_0.30,t_freq_m_0.50,xy_e_freq_m_0.50,z_freq_m_0.20,t_freq_e_0.50,z_e_mean,xy_e_freq_e_0.60,z_freq_e_0.40,t_freq_m_0.60,corr_z_e_xy_e,xy_e_freq_m_0.40,t_freq_e_0.60,z_freq_p4,z_freq_p3,z_freq_m_0.10,z_freq_p2,z_freq_p1,z_freq_m_0.90,xy_e_freq_e_0.50,z_dwt_avg_-0,z_dwt_avg_-1,corr_z_xy_e,z_dwt_avg_-2,z_freq_e_0.90,z_peak_d_mean,z_dwt_avg_-3,z_dwt_avg_-4,xy_e_freq_m_0.30,z_dwt_norm_-0,z_dwt_norm_-4,z_dwt_norm_-3,z_dwt_norm_-2,z_dwt_norm_-1,z_freq_e_0.80,t_freq_e_0.30,xy_e_freq_e_0.00,z_freq_m_0.80,z_mean,xy_e_freq_m_0.80,xy_e_freq_e_0.90,t_freq_m_0.40,z_freq_m_0.00,xy_e_freq_m_0.20,xy_e_freq_e_0.70,t_freq_e_0.40,z_freq_e_0.70,z_freq_m_0.70,xy_e_freq_m_0.90,xy_e_freq_e_0.80,t_freq_m_0.30,t_mean,xy_e_freq_m_0.10,t_stddev,t_freq_m_0.90,xy_e_mean,z_peak_d_stddev,z_kurt,t_freq_p1,t_freq_p3,z_freq_e_0.60,t_freq_p2,t_freq_e_0.10,xy_e_freq_e_0.20,z_freq_m_0.60,t_freq_m_0.20,angle_mean,t_freq_e_0.90,xy_e_freq_m_0.00,z_freq_e_0.00,angle_stddev,t_freq_p4,z_freq_e_0.50,xy_e_freq_e_0.10,z_freq_m_0.50,t_freq_e_0.20,t_freq_m_0.10,z_stddev,label
1.7122874451614354,0.2071464584092299,0.01287634455006549,0.23483129067865172,0.05478060211960796,1.2629320308754908,0.7079191710000478,0.015623251760824868,0.03429062425307031,8.292310984036446,0.02292370175560297,18.072550517317907,0.003942443025022649,2.6248464119427184,0.008806355800146739,0.9759196314071455,0.2071464584092299,2.9880478087649402,36,1.7122874451614354,3.9840637450199203,7.912291503004376,0.9960159362549801,1.9920318725099602,1.2629320308754908,20,20,0.022639299549894583,0.006608822209320333,0.886164864411874,0.01556666193733535,1.2629320308754908,1.7122874451614354,0.20051690631754537,0.020856613026294886,17.024561710816503,0.03833881978569317,0.013094820555964542,1.2629320308754908,-0.2043737834679858,0.4991600603050485,0.020802251719664683,0.0,0.0,0.20051690631754537,2.9880478087649402,1.9920318725099602,1.033459124929956,0.041533367014161195,6.038910229884847,6.601071773963389,0.2614444642321044,-2.7843805426868258,0.1747404897270999,0.9780375163333334,3.4910649209985958,5.981770746386192,0.4991600603050485,0.015623251760824868,0.473087880321396,0.18005068855904377,0.02048997786653764,0.018667372492245447,0.1689285663587038,5.628978967957733E-4,0.7698708212169938,1.033459124929956,0.3269566915644949,1.7122874451614354,0.04390313574239702,0.14868958117271233,0.6539133831289896,0.4991600603050485,0.03990859480845956,3.3876351233859094E-4,0.17568887249589238,1.033459124929956,1.7122874451614354,0.039160699011904936,0.14868958117271233,4.146155492018223,0.6251966300600392,1.924533825680107,1.2629320308754908,3.8551178027649273,0.03479951856985128,-0.82809289025167,0.9960159362549801,2.9880478087649402,0.1750269166316626,1.9920318725099602,0.0016678833905737853,0.0058609264127657094,1.033459124929956,0.13199828887533174,0.028941653447413392,0.02376522904587344,7.710235605529857,0.07390954089269067,0.023333182528961455,3.9840637450199203,0.18136143105043856,0.010872370773281641,1.033459124929956,2.784956910873872E-4,0.32864405674400066,4.121326446277742,Trapaf
2.841646225788308,0.14981763146387123,0.012992646361614556,0.23590534154463896,0.06824949113958849,1.090545975098049,0.6556104590109797,6.552812069636855E-5,0.028572589374212774,8.425200835804286,0.015657201119610876,12.538351670051249,0.002566340605160435,6.5643550454905855,0.018922246909816597,0.621643399301357,0.14981763146387123,3.0120481927710845,26,2.841646225788308,4.016064257028113,5.419091488143658,1.0040160642570282,2.0080321285140563,1.090545975098049,20,20,0.016158720049924788,8.50845979289654E-4,0.9247201168504054,0.0076789841774490275,0.3650155828977087,0.6661890356302554,0.20629865076877046,0.00191631411503079,12.661834315213795,0.03365595144227653,0.01097573671214828,1.090545975098049,-0.1869855802747743,0.6661890356302554,0.01739081107472806,0.0,0.0,0.20629865076877046,3.0120481927710845,2.0080321285140563,0.8766736948524837,0.002443030061580053,0.32790650277955535,6.839311704895748,0.06512274106946091,-0.8671284892025155,0.23957228699291183,1.0271911253333335,0.9403278639814017,-2.210499872639013,0.4338402835506272,6.552812069636855E-5,0.4197051174663407,0.16765585040505046,0.039676901765375715,0.028507061253516406,0.24286903952761107,0.0020231562102913485,0.8488956909022264,0.8766736948524837,0.15737795275216465,2.841646225788308,0.03776749764485327,0.3650155828977087,0.3147559055043291,0.4338402835506272,0.032928416006567256,0.0022058603702049553,0.2063339148788601,0.8766736948524837,2.841646225788308,0.03948299227072406,0.3650155828977087,4.212600417902144,0.23723111241002162,1.5275484328194104,1.090545975098049,7.408201079041062,0.035150745186631666,-1.068461786705903,1.0040160642570282,3.0120481927710845,0.21226351542706212,2.0080321285140563,0.0011090971823376893,0.001068385261515867,0.8766736948524837,0.3650155828977087,0.030327448222355124,0.015976015890011182,14.816402158082118,0.039165275929625085,0.01866186850055559,4.016064257028113,0.009226353082901293,3.4084982580659504E-4,0.14981763146387123,0.002842707137454872,0.2509710815217486,3.562025043214666,Trapaf
2.5807550742427035,0.1444473985056181,0.017572077734493402,0.04336192024162292,0.02422048316946991,1.0010107272794995,0.21463533007347974,0.0066665979047413225,0.0072809341112506296,8.110955496887133,0.016751238514288325,14.906469240254678,0.014762432089923809,3.8380637318784796,0.01046026657377075,0.4968876007600336,0.12792390446424098,4.0,45,2.5807550742427035,6.0,6.994946700987811,1.0,2.0,1.0010107272794995,23,23,0.016751238514288325,0.01617487201123355,0.9230305416677633,0.01046026657377075,0.28299957606535575,0.9022018544198259,0.12792390446424098,0.0025691556101149204,14.925585888802573,0.06197825011409589,0.012162701120867552,1.0010107272794995,-0.053045457803621965,0.9022018544198259,0.015495753689552262,0.0,0.0,0.14493103646801891,3.0,2.0,0.6736919284058084,0.014762432089923809,5.0958494415993565,1.5469187846289334,0.2541600452857803,-5.508000636400068,0.1978004934161827,1.00138855,1.5242655084408907,-0.7023482895450782,0.9022018544198259,0.0066665979047413225,0.1712734098318568,0.019141437072153007,0.016939549058219282,6.143362065093073E-4,0.1878367295779134,0.0023494012217349217,0.6467523553151766,0.6736919284058084,0.3343622016880613,2.5807550742427035,0.06786974767898178,0.28299957606535575,0.6687244033761219,0.9022018544198259,0.06561848779043938,0.0025691556101149204,0.1878367295779134,0.6736919284058084,2.5807550742427035,0.06561848779043938,0.28299957606535575,4.055477748443569,1.5246106061637064,1.6970296450866549,1.0010107272794995,4.39162379690026,0.02790076189785414,-0.9908326542045622,1.0,3.0,0.1804105884389616,2.0,0.0017337479840077794,0.01617487201123355,0.6736919284058084,0.28299957606535575,0.028347890106412248,0.01640036596640032,8.783247593800517,0.18329744586525898,0.02460807385581028,4.0,0.012162701120867552,0.03028806310855228,0.1444473985056181,0.0023494012217349217,0.28299957606535575,3.855299242304103,Trapaf
0.7478853262354388,0.42433633547953903,0.005411009597439033,0.28282890649497106,0.03904113359130049,0.7963542765486433,0.7386525748968927,0.01960599139615592,0.01975442174067591,6.928104607061256,0.01703176318805695,11.478166760284566,0.01691039901556871,3.254732603916929,0.013510961931540187,0.421222736111119,0.20645975211038162,3.8,30,0.7478853262354388,4.6,6.038285704578748,1.8,2.8,0.7963542765486433,18,19,0.01703176318805695,0.012496604823482683,0.912578464148184,0.011563671671288692,0.46891243607148925,0.48365329758394054,0.20645975211038162,0.004896475816021637,11.004235480125462,0.014967714174519448,0.045779897463029545,0.7963542765486433,-0.19629729728625564,0.6978021875142078,0.016167863771560948,0.0,0.0,0.13500986937016612,2.8,1.8,0.8977434002535839,0.007722664751285401,5.451486728169358,0.47433143034282654,0.0882556053205042,2.6259170749200664,0.19614720837219096,1.0577697753333333,-0.7680638963634112,-1.6569234380476825,0.6978021875142078,0.01960599139615592,0.45582366840192173,0.24378777290367054,0.01928671185062458,1.4843034451998883E-4,0.23036343416393182,0.0033292090671737315,0.8663335342173656,0.8977434002535839,0.20443452028127343,0.7478853262354388,0.014004144978782747,0.46891243607148925,0.4088690405625469,0.6978021875142078,0.018417939170868772,0.007491651747511438,0.23036343416393182,0.8977434002535839,0.7478853262354388,0.018417939170868772,0.37025507518524337,3.4640523035306283,0.6978021875142078,1.5411493925633246,0.7963542765486433,3.361063765867892,0.020424423559136897,-0.922306985922213,1.0,2.8,0.18736590881156318,1.8,0.003934727715015625,0.017018965128228734,0.8977434002535839,0.37025507518524337,0.027463510975012855,0.012869320507719242,6.722127531735781,0.03717829569924276,0.02118171551836228,3.8,0.042316178125842006,0.013710094569029363,0.42433633547953903,0.004668760850699554,0.37025507518524337,3.317599716445168,Trapaf
0.8842837829745861,0.5094638316378441,0.024145409710555236,0.2411984523964277,0.04093303585865148,1.0473780270428994,0.7005373893263734,0.006941510316498376,0.02846903237993525,7.73091858735945,0.018971589179855274,15.020744757779498,0.013094021743601962,3.038930352905551,0.024145409710555236,0.1740135660897748,0.5094638316378441,5.721393034825871,25,0.8842837829745861,6.7164179104477615,6.312129242767345,1.7412935323383085,3.9800995024875623,1.0473780270428994,15,15,0.018747345086442258,0.013094021743601962,0.8990252427857627,0.03806053337565064,1.0473780270428994,0.8842837829745861,0.3779360436841121,0.018971589179855274,14.255888904166708,0.01461560054069517,0.03806053337565064,1.0473780270428994,0.04696245058219739,0.8842837829745861,0.018971589179855274,0.0,0.0,0.3779360436841121,2.985074626865672,1.9900497512437811,1.1994888349226325,0.01461560054069517,3.766814100361538,-6.63352273961746,0.3185958311084303,2.9293024573925432,0.17720322059047694,1.0283355715,-0.43477501437649924,-3.602651778939103,0.8842837829745861,0.006941510316498376,0.45933893692994576,0.20026541653777621,0.01246400347871623,0.021527522063436878,0.17720322059047694,0.0028749008771280153,0.8800037310236968,1.1994888349226325,0.19991106335649855,0.5580766257229496,0.007885219342650728,0.40595661971363456,0.399822126712997,1.03038493213442,0.01461560054069517,0.0028749008771280153,0.16063863157529296,1.1994888349226325,0.5580766257229496,0.007885219342650728,0.40595661971363456,3.865459293679729,1.03038493213442,1.792634042214398,1.0473780270428994,3.883435710914259,0.041885200775901514,-0.9016938297145773,0.9950248756218906,4.72636815920398,0.16063863157529296,3.7313432835820897,4.0774887376559025E-4,0.017095492590856215,1.1994888349226325,0.16250861145988854,0.02643711065540211,0.018747345086442258,7.766871421828519,0.03926577792075544,0.02088610053528664,0.0,0.16063863157529296,0.017095492590856215,1.1994888349226325,4.0774887376559025E-4,0.16250861145988854,3.77981535174259,Trapaf
3.0976792878000414,1.0219743925094282,0.012164793404238252,0.3025247815052588,0.01649299862794016,0.7010580072655365,0.6777003791297822,0.006097093934078009,0.006363968570593302,6.998718811389053,0.009543899892489986,9.105821663450403,0.06179361033341106,6.1707591696787505,0.012988149425555645,0.20262873800345274,0.24099614896658747,2.690582959641256,23,3.0976792878000414,3.587443946188341,4.802943951599851,0.8968609865470852,1.7937219730941705,0.7010580072655365,15,17,0.009543899892489986,0.017246467119530456,0.9357506584303052,0.010525308840884824,0.7010580072655365,3.0976792878000414,0.24099614896658747,0.011516345577498125,8.437907529787118,0.0474445581004255,0.1849945935521545,0.7010580072655365,0.036388558496930436,3.0976792878000414,0.011516345577498125,0.0,3.587443946188341,0.24099614896658747,1.7937219730941705,0.8968609865470852,0.4392405938213302,0.0474445581004255,-2.3867668955409886,0.4993467331858772,0.08851426014386084,2.1313916453957873,0.037215171755890994,1.097717376,-3.733255904164454,-0.4946862268410383,1.7580779665180846,0.006097093934078009,0.3751755976245235,0.2860317828773186,0.010129030057346857,2.668746365152934E-4,0.17945567446750016,0.0029764398658577,0.6884448211731546,1.0219743925094282,0.17494563942788866,3.0976792878000414,0.007722979947842283,0.7010580072655365,0.3498912788557775,1.7580779665180846,0.04832816452073691,0.01234483524732043,0.17945567446750016,1.0219743925094282,0.9214728726654127,0.04832816452073691,0.33568617231528514,3.4993594056945265,1.7580779665180846,1.4911995697805849,0.13098826493675245,6.021313235390183,0.04268381636696175,-0.9155610584596681,0.8968609865470852,2.690582959641256,0.17529264073258705,1.7937219730941705,0.0020785324192713157,0.018072045535140933,1.0219743925094282,0.33568617231528514,0.029519364653694757,5.02560481962358E-4,12.04262647078036,0.03261535262110149,0.024520912640106998,3.587443946188341,0.17529264073258705,0.015174630648596046,1.0219743925094282,0.00422648261530671,0.25608478795515355,2.906057859153642,Trapaf
2.8578503675285383,0.9498536106529695,0.027003057815725585,0.2561534277222052,0.06619165272363121,0.46728774052766053,0.7257147229298674,0.0031087528688830256,0.0031266665676468438,6.47493158053717,0.006946969660299505,7.229140362655454,0.04871755206663273,6.1674942479336305,0.05074091605758253,0.8844013234587267,0.4325573273043143,2.690582959641256,16,2.8578503675285383,5.15695067264574,4.72093372001122,0.8968609865470852,1.7937219730941705,0.46728774052766053,15,15,0.006946969660299505,0.010783252125721406,0.927960125109894,0.039824013715019195,0.4932478426759758,2.8578503675285383,0.4325573273043143,0.007495541095591145,6.242009892018283,0.040586665930268176,0.15428765081482224,0.4932478426759758,-0.08974435746889067,2.8578503675285383,0.007495541095591145,0.0,0.0,0.3560811944446949,3.3632286995515694,1.7937219730941705,0.9000284795364977,0.040586665930268176,1.6950665741951518,0.12867266437046787,0.24540843541087387,4.669444479229791,0.1255786752369689,1.157516544,5.916910921762504,-1.7198718209516513,1.3230991451864789,0.0031087528688830256,0.46956129520766227,0.189961774998574,0.06306498615598438,1.7913698763818125E-5,0.13727223349496948,0.007096881051155483,0.7075185084515172,0.9498536106529695,0.22023905702663524,2.8578503675285383,0.02601541198368514,0.4932478426759758,0.44047811405327075,1.3230991451864789,0.05047380336677598,0.009240081777401288,0.13727223349496948,0.9498536106529695,1.7033444385748229,0.05047380336677598,0.4932478426759758,3.2374657902685846,1.3230991451864789,1.375435807564453,0.49499604926118074,6.122514997697905,0.015213227034746835,-0.7079396824530293,1.7937219730941705,4.260089686098655,0.13820149534166,3.3632286995515694,0.00563571664820763,0.013748351383855984,0.9498536106529695,0.4932478426759758,0.03001946039379409,0.01019411688400749,12.245029995395813,0.05161822868662259,0.029860879560589016,0.0,0.13820149534166,0.011095985394499137,0.9498536106529695,0.01098805701755297,0.42056562057853075,2.494274106703571,Trapaf
2.5807550742427035,0.1444473985056181,0.017572077734493402,0.04336192024162292,0.02422048316946991,1.0010107272794995,0.21463533007347974,0.0066665979047413225,0.0072809341112506296,8.110955496887133,0.016751238514288325,14.906469240254678,0.014762432089923809,3.8380637318784796,0.01046026657377075,0.4968876007600336,0.12792390446424098,4.0,45,2.5807550742427035,6.0,6.994946700987811,1.0,2.0,1.0010107272794995,23,23,0.016751238514288325,0.01617487201123355,0.9230305416677633,0.01046026657377075,0.28299957606535575,0.9022018544198259,0.12792390446424098,0.0025691556101149204,14.925585888802573,0.06197825011409589,0.012162701120867552,1.0010107272794995,-0.053045457803621965,0.9022018544198259,0.015495753689552262,0.0,0.0,0.14493103646801891,3.0,2.0,0.6736919284058084,0.014762432089923809,5.0958494415993565,1.5469187846289334,0.2541600452857803,-5.508000636400068,0.1978004934161827,1.00138855,1.5242655084408907,-0.7023482895450782,0.9022018544198259,0.0066665979047413225,0.1712734098318568,0.019141437072153007,0.016939549058219282,6.143362065093073E-4,0.1878367295779134,0.0023494012217349217,0.6467523553151766,0.6736919284058084,0.3343622016880613,2.5807550742427035,0.06786974767898178,0.28299957606535575,0.6687244033761219,0.9022018544198259,0.06561848779043938,0.0025691556101149204,0.1878367295779134,0.6736919284058084,2.5807550742427035,0.06561848779043938,0.28299957606535575,4.055477748443569,1.5246106061637064,1.6970296450866549,1.0010107272794995,4.39162379690026,0.02790076189785414,-0.9908326542045622,1.0,3.0,0.1804105884389616,2.0,0.0017337479840077794,0.01617487201123355,0.6736919284058084,0.28299957606535575,0.028347890106412248,0.01640036596640032,8.783247593800517,0.18329744586525898,0.02460807385581028,4.0,0.012162701120867552,0.03028806310855228,0.1444473985056181,0.0023494012217349217,0.28299957606535575,3.855299242304103,Trapaf
0.0,0.0,0.0,0.059246328826147845,0.019139542402443043,0.0,0.7174608235352328,0.0024190025360775426,0.0032702603464628433,9.010378601903055,0.0,15.841255378860918,0.0,6.862737199084061,0.04055024606634337,0.5736129805598867,0.2254735418227993,0.0,20,2.5159090210564368,0.0,7.549590706179515,4.026845637583893,0.0,0.0,11,11,0.0,0.055792112836055174,0.9472789257766896,0.04055024606634337,0.0,0.0,0.2254735418227993,0.0,15.130477379643546,0.03489015944508771,0.0,1.367371794471929,-0.2966514526905528,0.0,0.0232404742354291,0.0,0.0,0.0,0.0,2.0134228187919465,0.8932246144480388,0.0,2.2562746528826407,-1.338456797063794,-0.06859352556154744,0.769348746668503,0.46426610767192483,0.966705152,0.2205242280513673,4.063633651664233,3.5837660351531535,0.0024190025360775426,0.658214494709085,0.04010678642370479,0.0158692820559802,8.512578103853005E-4,0.0,0.002692814373676976,0.8304806610536366,0.0,0.039600865174268925,0.0,0.023044953829165358,0.0,0.2254735418227993,3.5837660351531535,0.0,0.0,0.0,0.0,2.5159090210564368,0.0,0.35318247332698227,4.505189300951529,0.0,1.6411299331628484,1.367371794471929,7.841484826311005,0.0,-0.9090199307740559,1.0067114093959733,0.0,0.4252239747196491,4.026845637583893,0.0,0.055792112836055174,0.8932246144480388,0.35318247332698227,0.02499019118133791,0.02409497124052722,15.682969652622004,0.029409425475739277,0.018042197074689213,0.0,0.0,0.0,0.0,0.002692814373676976,0.0,3.902708227660657,Trapaf
2.7671321862455422,0.6114799716937327,0.028876385116677134,0.21670161641592908,0.04131743767659003,0.864184006200167,0.6500958959562289,0.01273926094302039,0.028244537262882775,7.075205857975525,0.017458819089663312,8.971666064140381,0.019696852272006637,7.516140806735805,0.028876385116677134,0.9347724589140158,0.6114799716937327,3.787878787878788,16,2.7671321862455422,5.555555555555555,3.9282034862121185,1.7676767676767677,2.7777777777777777,0.864184006200167,15,15,0.017714726543038337,0.019696852272006637,0.9016432923761865,0.14018138430076332,0.47364159149990387,1.8406845012876154,0.27026257424840333,0.006528001571008162,7.9166547540502705,0.041704538345366464,0.14018138430076332,0.864184006200167,-0.005499381457230828,1.8406845012876154,0.017458819089663312,0.0,0.0,0.27026257424840333,2.7777777777777777,1.7676767676767677,0.3516286167816152,0.019696852272006637,3.5688131728759265,-3.9372360380879003,0.03681170311624946,-2.0213245691854707,0.07693318001074942,0.9466451626666667,3.141572392719013,-1.0642424378698363,1.8406845012876154,0.01273926094302039,0.43339427954029974,0.17538417873933904,0.013072900413707263,0.015505276319862382,0.07693318001074942,0.006528001571008162,0.7570917199037276,0.3516286167816152,0.034663314631642454,2.7671321862455422,0.03347690529642877,0.47364159149990387,0.27026257424840333,1.6129744652746842,0.041704538345366464,0.006528001571008162,0.16951846101647716,0.6114799716937327,2.7671321862455422,0.03347690529642877,0.47364159149990387,3.5376029289877593,1.6129744652746842,1.5647310694531456,0.864184006200167,7.033997476522733,0.1942322223268136,-0.7418980373382067,1.7676767676767677,0.0,0.16951846101647716,2.7777777777777777,0.004212805822692841,0.01672741799833104,0.6114799716937327,0.3725386618037086,0.030438721383187897,0.017714726543038337,14.067994953045469,0.02879979480990253,0.022167139632466543,0.0,0.14018138430076332,0.01672741799833104,0.6114799716937327,0.004212805822692841,0.3725386618037086,2.8205731995811165,Trapaf
