t             ,x             ,y             ,z             
1412953570660104192, -0,0792357064,  0,1281803274,  9,9954757297
1412953570678994688,  1,0742222320,  0,3559287608,  9,0585360275
1412953570700387584,  1,8283556064,  0,5153870267,  8,2691762356
1412953570720162816,  1,9260000658,  0,4621516546,  7,7766344280
1412953570739541504,  1,2609172366,  0,1059237837,  7,6471532594
1412953570759805184, -0,0979507204, -0,5698845717,  7,8591617883
1412953570779336448, -1,9219390799, -1,5038988743,  8,3198539936
1412953570799325440, -3,8722550652, -2,5712412761,  8,8998645627
1412953570819436544, -5,5729816704, -3,6098857584,  9,4746405845
1412953570838967808, -6,6910250386, -4,4549819833,  9,9612181261
1412953570858956800, -7,0056361607, -4,9725619086, 10,3408423725
1412953570879159552, -6,4534821892, -5,0850562111, 10,6608697939
1412953570897897216, -5,1393141123, -4,7837885825, 11,0159367328
1412953570917825280, -3,3102020942, -4,1264888409, 11,5131624071
1412953570938088960, -1,2998213918, -3,2208374045, 12,2301871297
1412953570957559040,  0,5441774394, -2,1984119089, 13,1775240348
1412953570977487104,  1,9336214437, -1,1854554341, 14,2758398799
1412953570998544128,  2,6976544475, -0,2772867295, 15,3556951386
1412953571018075392,  2,8125445012,  0,4775865040, 16,1821014168
1412953571038003456,  2,3974505340,  1,0803318341, 16,5002789551
1412953571058328064,  1,6780923603,  1,5714071640, 16,0932750242
1412953571077859328,  0,9270515758,  2,0102758825, 14,8389674606
1412953571098275584,  0,3951585501,  2,4499962162, 12,7532638691
1412953571117227008,  0,2502603731,  2,9139971605, 10,0078824357
1412953571137612800,  0,5368122596,  3,3816667711,  6,9170056771
1412953571157479680,  1,1667719279,  3,7863907492,  3,8928992965
1412953571177743360,  1,9423775549,  4,0272638675,  1,3775651063
1412953571197244160,  2,6062258067,  3,9927502769, -0,2366084547
1412953571217141760,  2,9069694588,  3,5912095485, -0,6813396686
1412953571237496832,  2,6652966468,  2,7808881368,  0,1327215501
1412953571257119744,  1,8244643085,  1,5920035880,  2,0930547877
1412953571276773120,  0,4730055947,  0,1346485040,  4,8996874209
1412953571297067264, -1,1660032554, -1,4105758635,  8,1152525959
1412953571317086720, -2,7774167752, -2,8183193325, 11,2414226865
1412953571336465408, -4,0195098254, -3,8567251171, 13,8070018974
1412953571356759552, -4,5984096504, -4,3309821416, 15,4506442924
1412953571376290816, -4,3347902976, -4,1231401025, 15,9822523916
1412953571396493568, -3,2081504279, -3,2193827370, 15,4110751098
1412953571416482560, -1,3679961872, -1,7188460848, 13,9357035571
1412953571435983104,  0,8908232711,  0,1788521843, 11,8984018883
1412953571455941632,  3,1839366590,  2,2056230376,  9,7139064711
1412953571476174848,  5,1130925825,  4,0706856732,  7,7873269325
1412953571495858688,  6,3456124536,  5,5114788137,  6,4379451254
1412953571514871040,  6,6807129681,  6,3396924580,  5,8439704157
1412953571535104256,  6,0887003619,  6,4734054675,  6,0186413308
1412953571554605056,  4,7148243359,  5,9488813104,  6,8211069958
1412953571574533120,  2,8470670754,  4,9096542957,  7,9980483996
1412953571594827264,  0,8546723281,  3,5754228011,  9,2458187964
1412953571614327808, -0,8886352866,  2,1966451990, 10,2786874732
1412953571634408448, -2,0810168766,  1,0048806964, 10,8893648934
1412953571655374080, -2,5526259429,  0,1685154251, 10,9891026204
1412953571674874880, -2,2961383054, -0,2369916286, 10,6168700433
1412953571694894336, -1,4609576214, -0,2391994288,  9,9198080110
1412953571715066368, -0,3163560716,  0,0421186281,  9,1111184043
1412953571734597632,  0,8090319907,  0,4277554410,  8,4140445813
1412953571754495232,  1,6026644788,  0,7193752522,  8,0084055937
1412953571774789376,  1,8363334677,  0,7436316483,  7,9888063624
1412953571793496576,  1,4136921979,  0,3915095993,  8,3455852377
1412953571813302528,  0,3881992756, -0,3592788776,  8,9729648533
1412953571834451200, -1,0515717029, -1,4406471138,  9,7019235626
1412953571854379264, -2,6259432803, -2,7096782088, 10,3480961989
1412953571873879808, -4,0265626383, -3,9795690565, 10,7631499300
1412953571894326784, -4,9835250330, -5,0584439666, 10,8763394648
1412953571913674752, -5,3220378140, -5,7874501859, 10,7158406425
1412953571933572352, -4,9964514016, -6,0701695312, 10,4040128282
1412953571954049536, -4,0948635662, -5,8870855520, 10,1273918927
1412953571973672448, -2,8143682226, -5,2927437831, 10,0877832325
1412953571992501760, -1,4131464301, -4,3974397211, 10,4457301812
1412953572013711360, -0,1509423605, -3,3382768537, 11,2701240253
1412953572033364736,  0,7682853853, -2,2470103765, 12,5066176353
1412953572052957184,  1,2387440219, -1,2224881498, 13,9738722075
1412953572073403904,  1,2704234516, -0,3141072883, 15,3902854931
1412953572091928064,  0,9789139442,  0,4796068175, 16,4268066324
1412953572111794944,  0,5508288983,  1,1979957066, 16,7755488280
1412953572132058624,  0,1928068000,  1,8948912573, 16,2195436127
1412953572152474880,  0,0762427493,  2,6112656658, 14,6889348387
1412953572172372480,  0,2923211701,  3,3512071057, 12,2900624117
1412953572192788736,  0,8267797959,  4,0684744904,  9,2998084235
1412953572211282176,  1,5612564838,  4,6682082951,  6,1249146350
1412953572232064768,  2,3008976366,  5,0241058756,  3,2331612834
1412953572252328448,  2,8217253155,  5,0081665963,  1,0694461135
1412953572271868160,  2,9271031837,  4,5261084331, -0,0266684655
1412953572292040192,  2,4999286416,  3,5499629843,  0,1148279596
1412953572312029184,  1,5381313189,  2,1395858885,  1,4611551874
1412953572331529984,  0,1646243704,  0,4464444433,  3,7813426042
1412953572351610624, -1,3914517303, -1,3027118785,  6,6880852087
1412953572370836480, -2,8386940883, -2,8406998483,  9,7085181523
1412953572391771648, -3,8834059955, -3,9066392106, 12,3697549401
1412953572411150336, -4,2925065640, -4,2957314862, 14,2826587805
1412953572431414016, -3,9456806868, -3,9016891089, 15,2074861829
1412953572451158784, -2,8651551549, -2,7425270041, 15,0890968382
1412953572470842624, -1,2159769206, -0,9635292760, 14,0560346573
1412953572491106304,  0,7237564961,  1,1842019489, 12,3850623574
1412953572509752576,  2,6166973470,  3,3860094738, 10,4395653901
1412953572529650176,  4,1328168381,  5,3188353429,  8,5952974144
1412953572550859776,  5,0148782724,  6,7085025421,  7,1690894915
1412953572570330112,  5,1289466640,  7,3778817631,  6,3642945405
1412953572590746368,  4,4887877800,  7,2763651633,  6,2429006702
1412953572610552064,  3,2505698969,  6,4844201601,  6,7279460810
1412953572630114048,  1,6779523341,  5,1928819416,  7,6341801149
1412953572650469120,  0,0853250312,  3,6623043407,  8,7189474981
1412953572670732800, -1,2283964871,  2,1689809948,  9,7385878870
1412953572690233600, -2,0394224337,  0,9499382637, 10,4993089037
1412953572709612288, -2,2438661933,  0,1610004568, 10,8898459997
1412953572729936896, -1,8748221259, -0,1507758055, 10,8954323651
1412953572749407232, -1,0908503635, -0,0485691235, 10,5869960217
1412953572769579264, -0,1359512644,  0,3141790776, 10,0916283274
1412953572789720832,  0,7162513534,  0,7321198920,  9,5529093919
1412953572809099520,  1,2225561143,  0,9964032128,  9,0919479182
1412953572828997120,  1,2228613902,  0,9405607647,  8,7799406552
1412953572849260544,  0,6733399330,  0,4756106494,  8,6278550123
1412953572867937536, -0,3463194765, -0,3924296731,  8,5944921968
1412953572887834880, -1,6523111087, -1,5658027351,  8,6098167742
1412953572908953088, -2,9975794436, -2,8773146871,  8,6065093126
1412953572928484352, -4,1250838987, -4,1261816997,  8,5503068032
1412953572948381696, -4,8213418385, -5,1192168559,  8,4603644004
1412953572968767488, -4,9588323613, -5,7082300416,  8,4131140509
1412953572988817664, -4,5185726188, -5,8160584578,  8,5271519764
1412953573008104704, -3,5887545826, -5,4462385458,  8,9318770660
1412953573028337920, -2,3407009382, -4,6754739935,  9,7272170881
1412953573047075584, -0,9885385287, -3,6316821084, 10,9445007473
1412953573067796992,  0,2577788141, -2,4633727683, 12,5190836528
1412953573088304896,  1,2354506508, -1,3080831132, 14,2828212151
1412953573107591936,  1,8584764379, -0,2671915564, 15,9804784191
1412953573127489536,  2,1279113451,  0,6080187911, 17,3087655294
1412953573147783680,  2,1209296962,  1,3164236096, 17,9716685547
1412953573167223296,  1,9632426238,  1,8945249403, 17,7411385247
1412953573187120896,  1,7918961114,  2,3951004929, 16,5100982676
1412953573207415040,  1,7167963833,  2,8632042778, 14,3267332188
1412953573226946304,  1,7913232998,  3,3157601953, 11,4007736397
1412953573246843648,  1,9992277761,  3,7303931373,  8,0789724474
1412953573267107328,  2,2598112881,  4,0467764692,  4,7938047790
1412953573286638592,  2,4504175183,  4,1798971073,  1,9936668485
1412953573306566656,  2,4405959424,  4,0421279962,  0,0676352126
1412953573326830336,  2,1295450151,  3,5691386242, -0,7214620420
1412953573346361600,  1,4777709696,  2,7429402610, -0,2823214848
1412953573366258944,  0,5248255924,  1,6066521850,  1,2896888444
1412953573386522624, -0,6114870748,  0,2669980955,  3,7299478374
1412953573406053888, -1,7544058172, -1,1169786324,  6,6516946490
1412953573425981952, -2,7025037019, -2,3570067149,  9,6134269765
1412953573446245632, -3,2714374845, -3,2665535248, 12,1938907354
1412953573465776896, -3,3340390139, -3,6934547600, 14,0607214610
1412953573485674240, -2,8498391685, -3,5479370679, 15,0202944858
1412953573505937920, -1,8772033839, -2,8204362572, 15,0405779500
1412953573525469184, -0,5654264010, -1,5858738904, 14,2439383437
1412953573545397248,  0,8720259387,  0,0064672708, 12,8731366545
1412953573565721856,  2,1975777525,  1,7556709955, 11,2383687431
1412953573585192192,  3,1946348096,  3,4402275318,  9,6562913296
1412953573605120000,  3,7079636502,  4,8518389683,  8,3927149531
1412953573625414144,  3,6725000385,  5,8259289332,  7,6198922246
1412953573644914944,  3,1234251723,  6,2643045767,  7,3954819867
1412953573664843008,  2,1860554209,  6,1468614588,  7,6660870796
1412953573684343552,  1,0481744299,  5,5298325141,  8,2908111103
1412953573704698880, -0,0773762115,  4,5325962621,  9,0784221618
1412953573724596480, -0,9953554783,  3,3173975621,  9,8298314588
1412953573744860160, -1,5647452214,  2,0601816965, 10,3803975157
1412953573764391168, -1,7247351983,  0,9254032541, 10,6288166156
1412953573784838144, -1,4999974772,  0,0408168445, 10,5511309082
1412953573805010176, -0,9901106092, -0,5200431826, 10,1962644081
1412953573824083712, -0,3450528605, -0,7442491488,  9,6669359415
1412953573843981056,  0,2688160231, -0,6782776202,  9,0921188801
1412953573864275200,  0,7041802778, -0,4176362040,  8,5973275495
1412953573884294912,  0,8621550600, -0,0889854517,  8,2786982957
1412953573904161792,  0,7102381094,  0,1719825050,  8,1862023471
1412953573923937280,  0,2855712185,  0,2439478076,  8,3185773741
1412953573943956736, -0,3163486102,  0,0411938770,  8,6301794871
1412953573963365888, -0,9645072706, -0,4706817410,  9,0471419343
1412953573983660032, -1,5214035381, -1,2670320008,  9,4884225985
1412953574002306304, -1,8719111452, -2,2658368787,  9,8865736722
1412953574023058176, -1,9462458094, -3,3388821433, 10,2032287137
1412953574043352576, -1,7325652236, -4,3311287392, 10,4362132263
1412953574062853120, -1,2773108242, -5,0857090664, 10,6168522045
1412953574083269376, -0,6737896272, -5,4705193896, 10,7987266479
1412953574103289088, -0,0419722032, -5,4018448459, 11,0404792791
1412953574122545664,  0,4960084098, -4,8606790140, 11,3869409297
1412953574142443008,  0,8395689777, -3,8987240973, 11,8530490644
1412953574162706688,  0,9284071288, -2,6321895839, 12,4139780572
1412953574181383424,  0,7525218400, -1,2236179549, 13,0036484267
1412953574202135552,  0,3515094244,  0,1455572407, 13,5231817065
1412953574222429696, -0,1945019696,  1,3064148028, 13,8573738181
1412953574241960960, -0,7813399099,  2,1323235270, 13,8956076267
1412953574261858304, -1,3012165532,  2,5609218501, 13,5541816180
1412953574282244096, -1,6621427379,  2,6041193174, 12,7953589349
1412953574301622784, -1,8033250683,  2,3429618515, 11,6391384221
1412953574321611776, -1,7044123582,  1,9085001831, 10,1655909733
1412953574341783808, -1,3869627560,  1,4521302336,  8,5072284037
1412953574360460544, -0,9083102718,  1,1111278320,  6,8318773200
1412953574381761792, -0,3497114659,  0,9767047659,  5,3186506159
1412953574401506816,  0,1989690375,  1,0715824315,  4,1312988797
1412953574421007616,  0,6549369221,  1,3427609357,  3,3928901212
1412953574441088000,  0,9557464997,  1,6712132850,  3,1673375615
1412953574461260288,  1,0688848770,  1,8987602752,  3,4511540439
1412953574479937024,  0,9954280312,  1,8654702456,  4,1751567618
1412953574500597248,  0,7684989213,  1,4489682134,  5,2162099057
1412953574520891648,  0,4465305371,  0,5989044351,  6,4179931274
1412953574540392192,  0,1015871900, -0,6404714746,  7,6166704980
1412953574560289792, -0,1936377820, -2,1281637134,  8,6688986957
1412953574580858624, -0,3782843132, -3,6468131758,  9,4738212365
1412953574600115200, -0,4135358372, -4,9394735025,  9,9856969530
1412953574620012544, -0,2888538970, -5,7559428396, 10,2162055397
1412953574640276224, -0,0243253051, -5,9020131678, 10,2265791842
1412953574659899136,  0,3326347772, -5,2801953976, 10,1111400386
1412953574680223744,  0,7150592126, -3,9123829022,  9,9749115177
1412953574699999232,  1,0479596913, -1,9402709443,  9,9095012205
1412953574719500032,  1,2615592667,  0,3969169749,  9,9740160899
1412953574739397376,  1,3039987637,  2,8036330036, 10,1844874923
1412953574760088320,  1,1504958347,  4,9798625515, 10,5127576398
1412953574778520832,  0,8089351013,  6,6722962957, 10,8955266744
1412953574799089664,  0,3198343639,  7,7151967148, 11,2516615314
1412953574819444992, -0,2502668040,  8,0538598036, 11,5022999278
1412953574838915328, -0,8206288959,  7,7447681019, 11,5918087358
1412953574858812672, -1,3096098311,  6,9340824801, 11,5022812272
1412953574879259392, -1,6485874934,  5,8195950342, 11,2574161479
1412953574897722624, -1,7940992315,  4,6058188899, 10,9158877426
1412953574918504960, -1,7354582515,  3,4612857304, 10,5558108291
1412953574938860288, -1,4960429420,  2,4867872396, 10,2542391028
1412953574958299904, -1,1282440623,  1,7019467786, 10,0659826298
1412953574978807808, -0,7030398366,  1,0521879405, 10,0077428452
1412953574998827264, -0,2959377603,  0,4328276495, 10,0521410718
1412953575017992448,  0,0275379691, -0,2759350911, 10,1337085704
1412953575037920256,  0,2241228415, -1,1713835664, 10,1665921303
1412953575058183936,  0,2803027377, -2,2975526476, 10,0701172431
1412953575078203648,  0,2131269648, -3,6285023844,  9,7959996960
1412953575097582080,  0,0647001089, -5,0690171044,  9,3507185004
1412953575117876480, -0,1086045274, -6,4715741974,  8,8061619424
1412953575137377024, -0,2495550848, -7,6658451650,  8,2942555889
1412953575157274624, -0,3134599050, -8,4929390171,  7,9846613065
1412953575177507840, -0,2787279032, -8,8365716471,  8,0490647246
1412953575197008384, -0,1521067800, -8,6440670533,  8,6188747516
1412953575216905984,  0,0327540458, -7,9331037256,  9,7455316505
1412953575237200128,  0,2229234957, -6,7834903897, 11,3728381780
1412953575256731392,  0,3582503445, -5,3171939368, 13,3291909325
1412953575277025536,  0,3859576474, -3,6727111604, 15,3438458897
1412953575296892416,  0,2723233703, -1,9798378981, 17,0860719305
1412953575316423680,  0,0110497172, -0,3418467190, 18,2215559933
1412953575336382208, -0,3739843017,  1,1715454192, 18,4754500435
1412953575356615424, -0,8324141411,  2,5198016487, 17,6898783571
1412953575375353088, -1,2969655797,  3,6786020750, 15,8637283882
1412953575396654592, -1,6969056813,  4,6239038737, 13,1654334311
1412953575415514368, -1,9714872238,  5,3190552431,  9,9143285481
1412953575435900160, -2,0807581355,  5,7098155068,  6,5333400272
1412953575455736576, -2,0120984666,  5,7311863229,  3,4801679688
1412953575476030720, -1,7816343724,  5,3246293758,  1,1699487645
1412953575495561984, -1,4286686902,  4,4622748986, -0,0956586409
1412953575515459328, -1,0062812079,  3,1707703118, -0,1802988317
1412953575535723008, -0,5698762873,  1,5476119960,  0,8637813757
1412953575555254272, -0,1669590425, -0,2390026905,  2,8089587047
1412953575574388736,  0,1695862607, -1,9636541869,  5,2967867609
1412953575595476480,  0,4243087881, -3,3747283009,  7,9038202773
1412953575615099392,  0,5971405055, -4,2399932867, 10,2187858870
1412953575634813696,  0,6981518130, -4,3921642303, 11,9130834599
1412953575655352064,  0,7400186082, -3,7668041771, 12,7929887849
1412953575673876224,  0,7309548128, -2,4237747931, 12,8238300531
1412953575693773568,  0,6702177976, -0,5455620741, 12,1228590708
1412953575714830848,  0,5477922511,  1,5896188074, 10,9237742730
1412953575734453504,  0,3480504049,  3,6555096662,  9,5216541810
1412953575754351104,  0,0566608873,  5,3374439406,  8,2102598368
1412953575774828288, -0,3311705250,  6,3913670780,  7,2253202755
1412953575793352448, -0,8043943661,  6,6894339565,  6,7047370613
1412953575813188864, -1,3320022855,  6,2430696365,  6,6746040811
1412953575834307072, -1,8644600583,  5,1972498981,  7,0600406754
1412953575853838336, -2,3391619596,  3,7959763144,  7,7155436242
1412953575874254592, -2,6916609283,  2,3311353610,  8,4644850555
1412953575894030080, -2,8680382980,  1,0780322756,  9,1437854802
1412953575913744384, -2,8359176880,  0,2369252153,  9,6387005239
1412953575932573696, -2,5919015199, -0,1079358564,  9,9002653891
1412953575953722368, -2,1638251564, -0,0024149070,  9,9438221819
1412953575973741824, -1,6069244932,  0,3924045585,  9,8319839184
1412953575993212160, -0,9944093166,  0,8402417004,  9,6481991061
1412953576013445120, -0,4043188399,  1,0871943549,  9,4683452478
1412953576032091392,  0,0948116693,  0,9226493230,  9,3390715125
1412953576052812800,  0,4560338495,  0,2299651336,  9,2691407380
1412953576073229056,  0,6606426040, -0,9840690233,  9,2353999216
1412953576092607744,  0,7189705300, -2,5879541718,  9,2008791059
1412953576112749312,  0,6652447647, -4,3519938913,  9,1390094242
1412953576132799488,  0,5476048772, -5,9968604408,  9,0559231670
1412953576152300288,  0,4155583216, -7,2520543484,  9,0029031210
1412953576172716544,  0,3079137663, -7,9115506930,  9,0733068930
1412953576192491776,  0,2442649026, -7,8741119643,  9,3827706100
1412953576211992576,  0,2212067448, -7,1597392690, 10,0361237479
1412953576231890176,  0,2146080527, -5,8992613508, 11,0893690955
1412953576252184320,  0,1871328757, -4,3002088840, 12,5165546602
1412953576272264704,  0,0994699856, -2,5983218782, 14,1912694681
1412953576290727936, -0,0781375786, -1,0065739887, 15,8902593729
1412953576311907072, -0,3571714214,  0,3265585041, 17,3219794789
1412953576331407872, -0,7259466099,  1,3393973181, 18,1764391803
1412953576351366400, -1,1507439650,  2,0558639455, 18,1868464458
1412953576371782656, -1,5823268568,  2,5618871660, 17,1908280010
1412953576391100160, -1,9653923291,  2,9670157216, 15,1775827304
1412953576410997760, -2,2494082274,  3,3620309871, 12,3087266675
1412953576431291904, -2,3987698775,  3,7841236977,  8,9063618178
1412953576450792704, -2,3990154130,  4,1994115512,  5,4086846399
1412953576470720512, -2,2579876338,  4,5077286446,  2,2996500442
1412953576490953728, -2,0025811319,  4,5695019459,  0,0253058457
1412953576510484992, -1,6715021109,  4,2474746965, -1,0869227921
1412953576530382592, -1,3066019620,  3,4527800827, -0,8891244204
1412953576550676736, -0,9447228925,  2,1835795784,  0,5590972007
1412953576569414400, -0,6125090298,  0,5451755426,  2,9999323396
1412953576590166528, -0,3243806416, -1,2556633390,  6,0226467095
1412953576610338560, -0,0841131123, -2,9430738969,  9,1377250420
1412953576629015296,  0,1095579099, -4,2222099920, 11,8645215320
1412953576649767168,  0,2571194158, -4,8393758121, 13,8151098300
1412953576670183424,  0,3537424480, -4,6395126848, 14,7575700022
1412953576689653760,  0,3876370659, -3,6051307562, 14,6471010129
1412953576709459712,  0,3419293984, -1,8665030686, 13,6210375516
1412953576729753856,  0,1997619244,  0,3177880300, 11,9603551032
1412953576749254656, -0,0488383832,  2,6074185865, 10,0269569585
1412953576769762304, -0,3996831862,  4,6456973457,  8,1896396827
1412953576789476608, -0,8291010182,  6,1280871477,  6,7552073434
1412953576808946944, -1,2929224130,  6,8606132184,  5,9188687476
1412953576828935936, -1,7318151107,  6,7939672719,  5,7404109148
1412953576849107968, -2,0788927234,  6,0269545473,  6,1499081277
1412953576869219072, -2,2721827539,  4,7790864138,  6,9780685395
1412953576888536832, -2,2685475768,  3,3377813801,  8,0043890968
1412953576908922624, -2,0554896636,  1,9932644943,  9,0086923439
1412953576928697856, -1,6543776544,  0,9745405326,  9,8154375586
1412953576947374592, -1,1190148621,  0,4017950942, 10,3213174290
1412953576968645376, -0,5280176657,  0,2662541704, 10,5023944449
1412953576988024064,  0,0293505574,  0,4391604600, 10,4030575154
1412953577007921664,  0,4698755018,  0,7086385771, 10,1117459839
1412953577028307200,  0,7324726723,  0,8350238205,  9,7312776284
1412953577048021760,  0,7899421037,  0,6115446106,  9,3523397694
1412953577067613952,  0,6540642328, -0,0835997665,  9,0369314804
1412953577087023104,  0,3726553558, -1,2556639236,  8,8150332757
1412953577107408896,  0,0191825940, -2,7890857232,  8,6938039666
1412953577127306240, -0,3229325026, -4,4710462968,  8,6739114713
1412953577147631104, -0,5779686528, -6,0368234167,  8,7663453365
1412953577167650560, -0,6934565741, -7,2258049588,  9,0025168888
1412953577186113792, -0,6506363663, -7,8351426565,  9,4325271421
1412953577207323392, -0,4670160052, -7,7595919967, 10,1108299658
1412953577226793728, -0,1908263276, -7,0085484372, 11,0726979532
1412953577246691072,  0,1105463630, -5,6975500066, 12,3077929397
1412953577267198976,  0,3659694312, -4,0180660382, 13,7386871863
1412953577286486016,  0,5164238336, -2,1940235255, 15,2129480497
1412953577306383360,  0,5273597331, -0,4351343911, 16,5138361331
1412953577326647040,  0,3943861647,  1,1012346949, 17,3907203184
1412953577346178304,  0,1426215982,  2,3311310795, 17,6046243786
1412953577366258944, -0,1807899181,  3,2442184456, 16,9803088760
1412953577386400512, -0,5189540292,  3,8850275706, 15,4534041167
1412953577404985856, -0,8185703439,  4,3218331557, 13,1009640739
1412953577424883200, -1,0413407781,  4,6131735621, 10,1466291284
1412953577446031872, -1,1706848670,  4,7815982038,  6,9365543676
1412953577466112512, -1,2122042944,  4,8022943280,  3,8888981705
1412953577485460736, -1,1884917047,  4,6103745655,  1,4247768237
1412953577505754880, -1,1298376158,  4,1251798904, -0,1061702954
1412953577525438720, -1,0634091171,  3,2845909001, -0,4904253957
1412953577544268032, -1,0044872700,  2,0795687486,  0,3078665346
1412953577564531712, -0,9520228401,  0,5786778848,  2,1374826428
1412953577584947968, -0,8894374659, -1,0657783145,  4,6853411054
1412953577604845312, -0,7912966233, -2,6334686198,  7,5329964648
1412953577625231104, -0,6337548426, -3,8719648870, 10,2320398066
1412953577644670720, -0,4053956847, -4,5461603371, 12,3831406757
1412953577665086976, -0,1146264661, -4,4928226574, 13,7055104701
1412953577685259264,  0,2057093679, -3,6599747688, 14,0807963299
1412953577703447552,  0,5021130371, -2,1268594911, 13,5630999940
1412953577724291072,  0,7107005008, -0,1006645543, 12,3572798971
1412953577744493824,  0,7721521852,  2,1176793198, 10,7682604622
1412953577764238592,  0,6466386936,  4,1886529462,  9,1348513576
1412953577783068160,  0,3265791682,  5,7987286541,  7,7615672347
