z_hmm_model-Lopen,z_hmm_model-Trapop,t_freq_m_2.92,t_freq_e_1.67,angle_mean,xy_e_freq_m_2.92,z_freq_p2,z_freq_m_2.92,z_freq_p3,z_freq_p4,xy_e_freq_e_1.67,xy_e_freq_e_4.58,z_freq_p1,xy_e_freq_m_2.08,t_freq_m_3.75,t_freq_m_0.83,corr_z_xy_e,z_freq_m_0.00,z_peak_d_mean,t_freq_m_0.00,z_freq_e_1.67,z_e_stddev,z_freq_e_4.58,z_hmm_model-Springen,z_hmm_model-Tandenpoetsen,t_freq_e_4.58,z_freq_m_3.75,z_freq_m_0.83,xy_e_freq_m_1.25,xy_e_freq_m_4.17,z_e_mean,z_freq_m_1.25,z_freq_e_3.33,z_hmm_model-LiftAD,z_freq_e_0.42,t_freq_m_4.17,t_freq_m_1.25,z_freq_m_4.17,z_kurt,t_freq_e_2.50,z_hmm_model-Wandelen,z_hmm_model-LiftAU,z_hmm_model-Trapaf,z_freq_m_2.08,xy_e_freq_m_3.33,z_dwt_avg_-1,z_dwt_avg_-2,z_freq_e_2.50,z_dwt_avg_-3,z_dwt_avg_-4,xy_e_freq_p3,xy_e_freq_p4,xy_e_freq_p1,xy_e_freq_m_0.42,xy_e_freq_p2,z_dwt_avg_-0,z_dwt_avg_-9,t_freq_e_0.42,z_dwt_avg_-5,z_dwt_avg_-6,t_freq_e_3.33,z_dwt_avg_-7,z_dwt_avg_-8,xy_e_freq_e_0.83,xy_e_freq_e_0.00,xy_e_freq_e_3.75,t_freq_m_2.08,t_stddev,t_freq_m_2.50,xy_e_freq_m_2.50,t_freq_p2,t_freq_p3,t_freq_p1,t_freq_e_1.25,z_hmm_model-Fietsen,z_peak_d_stddev,z_freq_m_2.50,xy_e_freq_e_4.17,z_peak_stddev,xy_e_freq_e_1.25,t_freq_e_2.08,z_freq_m_0.42,xy_e_freq_e_2.92,z_freq_e_1.25,z_freq_e_4.17,t_freq_m_0.42,t_freq_m_3.33,t_freq_e_4.17,z_freq_m_3.33,mcr_z,xy_e_freq_e_2.08,t_freq_p4,mcr_t,z_hmm_model-Nietsdoen,zcr_z,xy_e_freq_m_4.58,z_freq_e_3.75,xy_e_freq_m_1.67,z_freq_m_1.67,z_freq_e_0.83,z_freq_m_4.58,t_freq_m_1.67,z_freq_e_0.00,t_freq_m_4.58,z_dwt_ar_-0,xy_e_stddev,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,xy_e_freq_e_2.50,t_freq_e_2.92,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_freq_e_2.92,xy_e_freq_m_0.83,xy_e_mean,xy_e_freq_m_0.00,z_peak_mean,xy_e_freq_m_3.75,t_freq_e_0.00,angle_stddev,t_mean,t_freq_e_3.75,z_dwt_norm_-6,z_freq_e_2.08,xy_e_freq_e_3.33,t_freq_e_0.83,z_dwt_norm_-5,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-9,corr_z_e_xy_e,xy_e_freq_e_0.42,z_mean,z_stddev,z_dwt_norm_-0,z_dwt_norm_-2,z_dwt_norm_-1,z_dwt_norm_-4,z_dwt_norm_-3,label
-2.6147758590729717,-27.954215827234478,0.7140067687916036,0.002790641845653397,0.12013968332550463,15.036854012014038,2.8225806451612905,2.50930960816124,0.0,0.0,0.01778944586357788,0.014006339675860525,1.4112903225806452,28.328515662662074,0.6313951418318311,0.7618510385446411,0.26711977843293916,1.2495490889994683,0.7009582592000001,26.759861683124814,0.004761581407925356,100.85635841751078,0.0015247811851668818,-3.345125780217042,NaN,0.0021302674201863414,1.7348382693959754,5.892762864777605,57.56226766682528,63.28940626476884,97.94071951870072,5.892762864777605,0.030276218602490423,NaN,0.006131807632560532,0.843336506289359,0.745820777543454,0.8307433456297794,-0.9533714282662218,0.00206992093007778,-10.885369486841777,NaN,-23.353914155346718,11.813929007830724,15.036854012014038,-6.613876263597893,2.7574360065711234,0.3640175534060283,9.139289760359716,9.209819716540547,4.233870967741935,5.645161290322581,1.4112903225806452,17.056983504883192,2.8225806451612905,-0.5341126219647165,0.0,0.0017347468440288873,1.6680829859296005,0.5028213415241901,0.001139885586824542,0.17202573886675454,0.0,0.05235893900252488,0.6562652029841192,0.06738993541920646,1.0304242851360217,4.6283111525432155,0.7713347309803302,28.328515662662074,0.0,0.0,5.645161290322581,0.0020737720850383377,-27.001130637419628,0.02978735343364553,11.813929007830724,0.0744587812523263,4.6545427594598445,0.06090333223124064,0.002702182768358056,1.2495490889994683,0.006228118866129813,0.0942654563028584,0.0036493850551271756,0.7618510385446411,0.6313951418318311,0.0021077149706641663,2.50930960816124,28,0.022026164481170635,0.0,57,NaN,28,21.283315590563827,0.01289415059841535,23.078535689187145,0.8630104941931147,0.09195688896116172,0.4722831836832962,1.0304242851360217,0.0054988268588674815,0.843336506289359,2.050352375627224E-5,93.09224044182263,0.003164448630114946,0.00911282340959315,0.07990864216786053,0.49994137354652823,0.8590855729566438,0.015564292880481854,0.0012687604072960713,0.9703383959958105,1.0000000000000002,0.0,0.0,0.02391615758029483,57.56226766682528,102.41671786602902,204.833435732058,15.859749678218389,63.28940626476884,0.9785514848885571,0.1022481855419436,13.379930841562413,0.0012813640236756178,0.11125282303916681,0.36110719240910377,0.007665034812282769,0.0021492582296395195,0.3591441994101155,0.0,0.02966160400418963,0.0,-0.2591572785264175,0.005344412531079292,-0.13017662888824913,9.915655605583655,2.050352375627224E-5,0.005948374779478204,0.003143945106358674,0.4200327313786677,0.07079581875826738,Lopen
-2.6723345244364785,-13.481952620271391,2.6180611939790612,0.007864136702756774,0.13357382989566932,34.002763574960916,3.4,6.912689176978349,0.0,0.0,0.04536979316637746,0.041073725054788554,1.6,47.4649431020249,0.6637117463212496,2.430389727407325,-0.17463251776924585,5.0304401428926955,0.596246338,26.468356458633068,0.050405869763792986,84.19112901743149,1.101815856209004E-4,-3.4117480595730294,NaN,0.012586718878356265,0.8040237013649072,4.160647249816845,57.89016704979977,28.614752629681085,68.20417825628189,4.160647249816845,0.19080870731492133,NaN,0.0062973454837150274,1.285300040370626,2.430389727407325,0.27278355896687095,-0.9518822277954486,0.002590508116684126,-4.854513921443042,NaN,-13.414207173098696,1.9478487408037801,34.002763574960916,17.789669362922197,0.32785767267291455,0.07032927937198112,19.097677600125117,-2.549275457233014,5.0,6.8,1.6,33.65110130785672,3.4,-37.581910288239925,0.0,0.007756035569736055,-0.23634372659763037,-0.06449483198356615,0.01048021781207978,-0.021469506036201833,0.0,0.050306242197570565,0.6619033968846414,0.010429463795523017,1.546255273331708,4.960869758974547,0.9335887362081037,30.494976931903995,1.4,2.2,0.6,0.012055704001811846,-13.884416117597976,0.016494721538786894,3.2654721692342528,0.013980342348737192,2.0645317403321144,0.066015332340567,0.005080510077650988,0.780710978117266,0.018659735113338585,0.1601684272204706,4.437066493669597E-4,1.7391500097812482,2.6180611939790612,0.0045066634547887745,6.912689176978349,26,0.03516137201396839,3.4,36,NaN,26,48.3106801454227,0.003284804926333298,47.4649431020249,2.896132167888636,0.12949820827536995,0.11082603351161142,1.546255273331708,0.11445473265280941,1.9435805540754765,0.14760797874848602,117.53072212761137,0.180682067168381,0.1830907156853127,0.3562219332697423,0.7340347545065299,0.899388311369362,0.018717651396785894,0.010594955296561947,0.9787035886271007,1.0,0.0,0.0,0.24731232384894303,57.89016704979977,131.45108299947995,262.90216599895996,16.722230618963348,20.260661381652948,0.9154294218782811,0.08910172184127785,13.234178229316528,0.0018374083256581706,0.07931527725773861,0.026886412906675317,0.0158321339719694,0.009217719885634202,0.16535355686283223,0.0,0.021296411372899265,0.0,0.020127162777203896,0.022550811715732665,-2.5152200714463477,7.882027128543498,0.14760797874848602,0.002408648516931697,0.033074088419894995,0.3778128212367876,0.17313121758442956,Lopen
-3.107487061389819,-43.93094471410904,0.4871789694401886,0.0015211159368426327,0.13524659386892599,11.884434509578924,0.0,15.589710192417535,0.0,0.0,0.008734730384120806,0.0052814878640947355,3.0120481927710845,21.98745480877112,0.78956828941603,0.6582598861695933,-0.010583724981731034,1.5648701337212447,0.6807922688,29.698909202590208,0.010062739217790783,144.82975961329527,1.719503659840366E-4,-4.37027544851672,NaN,0.0012299660990686713,2.4462104351968024,2.978446463269658,42.850187189063654,40.26505620872282,161.36870552806002,2.978446463269658,0.01706853685637214,NaN,0.0014044915834374992,0.78956828941603,0.8761133495699633,0.4332241378828002,-1.1850633984814893,0.0010329911116202038,-24.968320054998152,NaN,-52.364985908745034,5.7739300578366155,11.896589226064734,-2.6055932607939996,-0.6390216086802964,0.44814093526313875,-2.126337006641674,-13.425650004025087,4.417670682730924,6.024096385542169,1.4056224899598393,18.6554033686827,2.8112449799196786,13.64650512701995,0.0,0.005319199302524647,-0.21008180544309152,-0.05239781528749038,3.808567148514347E-4,-0.01708368718329817,0.0,0.06515568238321863,0.7101255550572476,0.045042299545267325,0.7224698910517736,5.381213923589279,0.7224698910517736,21.98745480877112,6.024096385542169,0.0,0.8032128514056225,0.0016390993556055482,-56.807247422047844,0.0090284526848839,15.589710192417535,0.04370274520692637,1.8887809336908352,0.062308714508025456,0.0011363007218956765,0.8209655849327012,0.006865073174204151,0.023823803403140092,5.372773605936813E-4,1.513405926783946,0.4423655536603079,0.00132472736023716,2.4462104351968024,29,0.018132671407692477,0.0,56,NaN,29,11.712031330803534,0.011586434114890546,13.410826308238912,1.6350152724681342,0.022020218901310826,0.2154161836745178,0.8761133495699633,0.004114981904835021,0.7212829896711511,0.009894291758722678,71.56541197285297,0.010254999175002773,0.01122427520615064,0.015580853714910197,0.2871849472462206,0.836953631297997,0.015547424046696961,6.143838166244876E-4,0.9653355976458241,1.0,0.0,0.0,0.4001646513278405,42.850187189063654,87.9787646859965,175.9575293719929,21.325881583678648,40.26505620872282,0.9833858840976736,0.10213662103459707,14.8494546012951,0.0010159288680025678,0.12838196634782692,0.06090397970066609,0.010490620336814842,0.0013995466150533075,0.5497686840517764,0.0,0.03466440235417588,0.0,-0.005255534262066212,0.008612996085690699,0.7824350668606226,12.70451544102966,0.009894291758722678,9.692760311478667E-4,3.6070741628009583E-4,0.27160409353131043,0.004356578508759557,Lopen
-2.6670743445215326,-31.241329801662708,0.8563911551900206,0.0015676552421545894,0.1395696723714284,27.233351729767808,2.8112449799196786,3.560089409750148,0.0,0.0,0.005524623709703704,0.009389223771878428,1.4056224899598393,74.0346710185103,0.7516453243942747,1.5461119091880005,0.4539713398403,0.34706787901597347,0.704963648,31.92702194506132,0.009177552731989953,106.10177421229238,0.0010783815481348166,-3.646507764015123,NaN,0.002968273742938705,2.019489162288607,4.797996994409782,47.46149217877577,36.41690295238423,107.35884167160594,4.797996994409782,0.026544976926552583,NaN,0.0010375292252741636,0.5700368026130427,1.5461119091880005,0.6560272377862444,-1.0443412462235053,0.0029336329600471514,-12.065008569668285,NaN,-27.31866156423137,12.198701882200531,30.355442868779225,3.0888864265572296,3.898412184395788,0.40393268097701224,13.924999112010582,-13.61658197181823,5.622489959839357,6.626506024096385,1.4056224899598393,44.00164555556,2.8112449799196786,-5.930181126179269,0.0,0.001983641004625118,-0.5613810601407248,-0.16556395473718039,0.0015944753451547604,-0.056265494167967105,0.0,0.028153241432833473,0.7793141629476289,0.021833726732375332,1.523496883926311,5.261344381413544,1.523496883926311,74.0346710185103,2.8112449799196786,5.622489959839357,1.4056224899598393,0.0030820857897801506,-29.626967327862424,0.016458054851740248,12.198701882200531,0.015907363532218367,3.2822452727657545,0.01607950101914171,0.003686290985911057,0.47741497765330254,0.008361463863783341,0.06017352767935912,0.0022446938807054928,0.9606567200200394,0.8563911551900206,5.954004653225081E-4,2.132318028548391,28,0.04285481099408035,0.0,55,NaN,28,31.52710524072877,0.01626391432909991,25.07729746043776,1.51557585533918,0.05715206706127617,0.40535006502046206,0.9683143588826959,0.001032063293508578,1.342909838807183,0.0023100158430253504,129.31873430482185,0.002936749362310094,0.00499101670026795,0.06624350445988926,0.502959694981145,0.8626270923676095,0.041803043447688475,0.0011002879580527371,0.9709476375126775,0.9999999999999999,0.0,0.0,0.053449524727130195,47.46149217877577,175.0454139328714,350.0908278657429,18.90550237884014,36.41690295238423,0.9755100880455987,0.10150623805442215,15.96351097253065,9.445468648017519E-4,0.10832054514506806,0.3679130876199567,0.012986816373365464,0.004033621595612766,0.35966739738646436,0.0,0.029052362487322396,0.0,-0.0036282435238955994,0.01779202217530232,-0.16851429316906683,10.380906928367512,0.0023100158430253504,0.0020542673379578564,6.267335192847435E-4,0.4367161905212558,0.06125248775962131,Lopen
-2.713626299436383,-11.864621238254832,0.9471308764916389,0.005438607643151066,0.1007317452221654,12.20825136284532,2.8112449799196786,1.5257106787474704,0.0,0.0,0.021018323956302414,0.028906924008962356,1.4056224899598393,12.594068816284404,2.4236605121933725,2.8095466646594978,0.09346951098925907,5.4907597804324455,0.72497558575,20.92619850894562,0.01698914481912159,92.63190937305484,1.4929237462235772E-4,-3.507755143851697,NaN,0.0033175216454915998,0.5093016590097861,5.062469989123259,17.559668526781348,36.798211312474805,65.79894442715776,5.062469989123259,0.004917491359911512,NaN,0.015151009811909989,2.4236605121933725,2.8095466646594978,0.35449417829041,-0.42995902973546496,0.012944553836088467,-4.811604575848386,NaN,-12.514035190683721,8.446364786586111,12.20825136284532,0.1615572093475084,0.7073343749613512,0.29482332024760444,12.250983861608225,0.6196137223418199,4.216867469879518,5.622489959839357,0.6024096385542169,35.1607376336407,1.8072289156626506,-28.50733207063351,0.0,0.009725345282568128,0.8593586198504697,0.2677626970785758,0.0025770022765516814,0.09223031403807483,0.0,0.025865005757027083,0.6563044174291222,0.05143435323551889,2.2468876202889474,4.529478890142404,2.2468876202889474,12.594068816284404,2.8112449799196786,4.216867469879518,1.4056224899598393,0.01825726799084935,-13.190124485459128,0.029704636307086456,8.446364786586111,0.06824147607758896,2.0735296148520943,0.023974043543499166,0.013619741224206583,1.5491287085422416,0.013122000554834647,0.11537843056727524,7.496796017794589E-4,1.4229659364777751,0.6520799001196201,0.014073975803083609,0.9424978717915354,28,0.014590384405035586,5.622489959839357,36,NaN,27,22.02823900113719,0.0020665067749227974,17.359385057665477,1.679193763404539,0.11438912298152011,0.13731765869407186,1.2339034390808903,0.13103328083126164,0.910000782443086,0.09723136202882735,58.314186516001186,0.09723448484130268,0.10830038781667707,0.19307115547864762,0.5724120639379837,0.887564528689038,0.0116370296057381,0.0040758026980074365,0.9763908288007246,1.0,0.0,0.0,0.019255803962472683,17.559668526781348,64.11128630479945,128.22257260959887,15.567461156534067,36.798211312474805,0.8846267080007546,0.06804836552161478,10.463099254472796,0.012861852866303121,0.0888263001116866,0.28509691666759807,0.009167654331122883,0.018481620732944373,0.3151524647510543,0.0,0.023609171199275303,0.0,-0.04210691046382905,0.07573838709524805,-2.7453798902162223,7.6483174904214195,0.09723136202882735,0.011065902975374397,3.1228124753334977E-6,0.3793409084593361,0.08477076766197053,Lopen
-2.588692519445897,-19.504243782435374,0.4141837333629457,0.0018790339888502855,0.09917020676267066,13.284805924366946,0.0,1.6332890095096708,0.0,0.0,0.007026972343078317,0.01905313980564349,2.8947368421052633,39.54737813107366,1.6015620710849874,1.0965436526989378,-0.2548565600284011,3.178685810984429,0.6932373046666667,23.6729561011649,0.015118143861301158,82.94757751696461,1.2171010769621829E-5,-3.103695983111689,NaN,0.0035460575484477018,0.20132159154624063,2.60584249361274,36.53798444167001,20.002865462970092,80.43938922376715,2.60584249361274,0.012980164214056377,NaN,0.004465647476209311,1.6015620710849874,1.0965436526989378,0.20132159154624063,-0.9494965174633467,0.018332611078176204,-7.235359505600586,NaN,-17.653083401775977,11.366182971577336,9.298865492973873,-0.9070491804759753,-4.652495948558041,0.4230918352057768,5.956230581728934,-0.5516853729341289,5.7894736842105265,0.0,1.3157894736842106,18.949926428815438,2.8947368421052633,-15.772954602349962,0.0,0.00596223985723309,-0.3056996209291309,-0.07600102285076302,6.107968861688808E-4,-0.024835812034867802,0.0,0.06513051031707016,0.6605624447118118,0.020734285574707877,3.159272520121601,4.335608548558191,3.159272520121601,39.54737813107366,4.473684210526316,5.7894736842105265,2.8947368421052633,0.004177634587469929,-20.012674716397758,0.011667178101444511,11.366182971577336,0.027079716538483824,0.9100539146499721,0.06332337414777366,0.01852139874712411,0.8974667033323187,0.007317973329793011,0.028050264246040145,1.5979145239435733E-4,1.392793101725233,0.4141837333629457,0.008228942122649225,1.6332890095096708,21,0.05320133488212303,0.0,30,NaN,22,17.668627679810406,1.6241756237281158E-4,11.06102522250962,2.0693549669918245,0.029716664290445133,0.051439285725320895,0.9835635551179928,0.03507426700106078,1.0272986792223617,0.023655493915608197,67.92377356931568,0.023733722880576538,0.029238656284912096,0.055021868521437534,0.5002921182915289,0.8568583516339844,0.053692051713777174,5.648713638888529E-4,0.9697295408326813,1.0,0.0,0.0,0.019081644686657535,36.53798444167001,78.36139068613474,156.72278137226948,16.538327019077656,20.002865462970092,0.9275608549933331,0.10451855643426532,11.836478050582452,0.00703215547362673,0.11287118919869701,0.43208698899291603,0.004137240758777724,0.0035834033530317533,0.35656623334245546,0.0,0.03027045916731875,0.0,-0.0751297987891372,0.018740955876959807,-1.5893429054922148,8.850176181841356,0.023655493915608197,0.005504933404335557,7.822896496834256E-5,0.4452702497700913,0.025783212236525438,Lopen
-2.8076284111767915,-17.191649308974046,3.4768060618695062,0.005761663335132393,0.13248535226334274,42.96469267129396,3.4136546184738954,8.648327508077134,0.0,0.0,0.024029456963449734,0.02819921518028139,1.606425702811245,22.81374664163675,1.2870906338420958,1.4960811029981869,-0.04416455054083382,6.002724028574376,0.5904693603333334,26.992027084096247,0.05974329365751915,128.827587451646,7.08818151395285E-5,-4.519165396290368,NaN,0.008130251888122771,0.5040222852290657,4.195124786549899,38.78114616588482,26.55834442490433,92.00649928332304,4.195124786549899,0.24615267877433478,NaN,0.017815655750007996,1.1709112987405559,1.7517734127922306,0.0803238755209887,-0.5916196132081799,0.003277092209797706,-8.039189514887594,NaN,-22.34030028455427,1.3406161706737396,36.24383096685221,-16.718882484023602,-0.2345995142458559,0.0416471559448644,-1.0913722655175933,6.348274934011657,3.0120481927710845,5.020080321285141,0.6024096385542169,24.4910909918734,1.606425702811245,-54.92775698494119,0.0,0.0022806290251290236,-1.0776130244012867,-0.33438683560691274,0.02179575844129429,-0.11510152343781203,0.0,0.030214679147440596,0.7230532833640214,0.01079600228276772,0.7552299274969323,4.92194552982717,1.3848966085268422,42.96469267129396,3.4136546184738954,5.020080321285141,1.8072289156626506,0.007575963782774021,-22.364609621361858,0.0212509282927359,3.1892320003721255,0.018729044670125736,4.908041357341974,0.04195915800827344,0.0017460742043445025,1.6826055711526648,0.046968969098406775,0.13124618733023374,4.194013475989893E-5,1.102443585984758,3.4768060618695062,0.004667970420970996,8.648327508077134,27,0.008334053977897046,6.827309236947791,44,NaN,29,28.148124508364607,9.535536851490024E-4,30.35416014266705,3.5645063609374295,0.08595259775777764,0.08374217867348098,1.7517734127922306,0.12835717836025567,1.9201802547185431,0.18512976613994128,81.70307701930193,0.20228145988789428,0.2382927413618742,0.27608196559354403,0.519907873200545,0.8732640333863065,0.02702529091178312,0.0220718227514107,0.9729282263471174,1.0,0.0,0.0,0.27856582562685345,38.78114616588482,114.26413868578834,228.52827737157662,19.223240993707904,16.64001289321532,0.9144253810799328,0.11057531287310249,13.496013542048132,0.00439722538740886,0.09966419296081092,0.009453051163104683,0.027212646183253357,0.003870167473681935,0.3533561601857616,0.0,0.027071773652882578,0.0,-0.08704050774497704,0.013478200212299899,-3.0013620142871886,9.128690815731494,0.18512976613994128,0.036011281473979896,0.017151693747952987,0.24382590760700093,0.037789224231669825,Lopen
-2.5648470817276614,-16.539972319918586,0.7519815211202142,0.004093074652303196,0.09163423986074609,19.682970805378563,2.8,2.669845078032605,0.0,0.0,0.028560677786730604,0.025663088789703498,1.4,18.314792833135083,1.1224341324288152,1.792839015927707,-0.0079933361697282,5.18006635699915,0.7200500487999999,21.394728153248863,0.02251468924253593,94.50210839514271,4.053657026140022E-4,-3.399390186782928,NaN,0.0047909818302962585,1.1648368251042016,4.340642473455509,32.07111597074091,18.382917119343276,80.25361980945081,4.340642473455509,0.010679439458790905,NaN,0.008263588701063153,1.1951076429705476,1.792839015927707,0.5700342305000452,-0.9447344769340122,0.02032539568525283,-5.837064190879884,NaN,-15.34314722284824,10.101507552768847,19.682970805378563,1.6232893243621032,0.41124712048882905,0.34738064615006065,2.2914034704424937,-2.5660533960382295,3.4,4.2,1.4,18.952624179384653,2.4,-32.295928973092444,0.0,0.003609525411663474,-0.4521125364731691,-0.12082542993345742,0.004070940770664831,-0.04022797310864979,0.0,0.07099048965001052,0.5924699470374583,0.045856823243174256,2.9553605318783163,4.337338696417004,2.9553605318783163,10.590701705776842,2.8,5.6,1.4,0.009925822671192783,-17.189185449703462,0.013941082716175645,10.101507552768847,0.043663621140854786,2.2842952621315917,0.061782456192080525,0.0200249085480916,1.0149317765258141,0.023145375811021933,0.06819054675980996,0.0016162108640784556,1.0091110499091054,1.0081970540113154,0.006745010934458918,1.365989699591402,28,0.02654204371458658,0.0,43,NaN,28,15.45187955205798,0.00570164032130244,18.314792833135083,1.6218721717760958,0.06441302231904274,0.22942199099214886,0.8918910235614309,0.10112670097351656,1.1951076429705476,0.1051491200800391,50.69708629564769,0.10541476526304652,0.13177031566147945,0.17406308389166475,0.6299467245740441,0.8746134094430652,0.008708387634413456,0.003208039553497899,0.9735743512806426,0.9999999999999998,0.0,0.0,0.030471966786731804,32.07111597074091,52.91723531797064,105.83447063594127,17.529976108268,18.382917119343276,0.9071020173123031,0.05738974884517563,10.69736407662444,0.006471878340590231,0.09896094183757739,0.3392361827204534,0.036649491743184374,0.009632404289684862,0.24466668486902124,0.0,0.02642564871935715,0.0,-0.11685442896244516,0.03596759725678147,-2.590033178499575,8.593061781860394,0.1051491200800391,0.026355550398432938,2.6564518300743E-4,0.4558836406823793,0.04229276823018529,Lopen
-2.7413807619878443,-11.275031733747465,0.6688119987013054,0.00635432424296546,0.10139377862439324,17.772725931960668,3.0,5.184747916407002,0.0,0.0,0.02648278762969933,0.019638179995411193,1.4,31.953189803251338,1.7264342393396146,1.3971320666555969,-0.020386088789955806,4.25135611546804,0.68477630625,21.32375549271682,0.04363484577448963,63.297268764435394,3.383718953555238E-4,-2.9406929671544764,NaN,0.005317596993646967,0.3863653830456546,4.044471982705291,39.236225639974975,20.665027598862483,51.82714759937042,4.044471982705291,0.040322190970338914,NaN,0.00868999588303844,1.7264342393396146,1.3971320666555969,0.21383573865794367,-0.33330007776606685,0.012631257394666069,-4.602793038459567,NaN,-9.325140807308689,3.7984193600268847,15.608232207369063,1.558342850750991,7.4262498406172845,0.27676517338368584,-10.989644165603872,8.584517540115398,2.8,4.8,0.6,22.41657696386348,1.4,-21.547388948047363,0.0,0.002727088055537301,0.08618735578396425,0.02050377982506886,0.0028626105962621796,0.006485690723097869,0.0,0.05908026077001746,0.6355711155689617,0.022513695095549114,2.257889108009818,3.5884410651175855,2.257889108009818,31.953189803251338,2.8,4.4,1.6,0.008416755684462636,-10.821470303145672,0.05187674358848908,5.184747916407002,0.02686397747675877,2.6099703474151137,0.0638576839350953,0.013290933126118768,1.1714949507422672,0.018624195094974025,0.10717590958929823,5.294069748541706E-4,0.7226466237356592,0.8307701447197212,0.00791189093802259,2.7673448543757915,26,0.037474812949538194,5.8,38,NaN,24,20.665027598862483,0.0014951801942686515,24.453281944183527,2.1296426120436087,0.0802711520321024,0.1413769260194662,1.088818983792428,0.10830109424725727,1.0391067651054477,0.057236399735402566,63.66017103541955,0.05753577025540516,0.10277313609302542,0.2158764684541535,0.4834085133676173,0.877390958646009,0.04164871430654136,0.0026091237499226787,0.9741319964317858,0.9999999999999999,0.0,0.0,0.1801152900923626,39.236225639974975,74.67389111963318,149.3477822392664,14.491463624150127,15.643128471378391,0.9252348942988016,0.0695666426425166,10.661877746358407,0.007768523766376606,0.09674103778577685,0.15236138896294835,0.018301437960049852,0.004875001153217239,0.3939824452783917,0.0,0.025868003568214025,0.0,-0.21553808045717487,0.029943139217403963,-2.125678057734019,6.891925343035462,0.057236399735402566,0.04523736583762026,2.993705200025934E-4,0.2675320449134638,0.1131033323611281,Lopen
-2.651909680139761,-16.67778720547705,2.716215180922748,0.004898869669778879,0.12291647990868064,26.598537542897443,3.4136546184738954,7.155035855621726,0.0,0.0,0.03164745111365292,0.03429413874310562,1.606425702811245,21.86608532669043,1.2068667586646467,1.4134422139965472,-0.053350471247930464,5.819313967838654,0.6004028321666668,25.273773927494336,0.034703348002807,109.45604467284376,5.56010665583184E-4,-3.908692996934832,NaN,0.005285743810017611,1.261068754131617,4.844556428587842,50.25213829167746,33.76846589136509,82.96820511045087,4.844556428587842,0.1932525586563864,NaN,0.01884399238002346,1.1083474910511246,1.2724396307510284,0.3573174668433854,-0.8665586394054943,0.008956626286027558,-6.167169043554315,NaN,-18.50151922808429,2.187108791396503,26.598537542897443,4.237626374908242,-11.134956821896164,0.10841337069454682,-16.79919028994744,3.692315951997865,3.4136546184738954,5.020080321285141,0.8032128514056225,33.23559646118196,1.606425702811245,-37.77672463059547,0.0,0.009762026715020475,0.34213560771357465,0.11617654594269647,0.016130732250204335,0.04060656222870104,0.0,0.05743517480920327,0.6499953145203469,0.021638359763843526,1.3704633758496296,4.954150273499161,1.943094788758634,22.91740629680762,3.4136546184738954,5.220883534136546,1.8072289156626506,0.00523958191727244,-18.889017198912562,0.028444151188783198,4.385452022380142,0.02045058518206362,1.999012389098362,0.061555474727713166,0.004823320216287641,1.552148866989179,0.020179916248894696,0.10748229113013223,9.860460498396979E-4,1.4929129445909979,2.716215180922748,0.0036497892605781537,7.155035855621726,27,0.020058850650378587,7.028112449799197,36,NaN,29,39.54921841311096,0.0062998693059615,32.555935654082894,2.187108791396503,0.09813115468253118,0.25085794184739935,1.2724396307510284,0.11773644647918402,1.4305679178307673,0.1280022183233978,99.23152317388468,0.1296129167012379,0.1524928796786304,0.2677900460076632,0.6214439645377825,0.8618664428570251,0.018861145175005714,0.018985502769160632,0.970669611292205,1.0000000000000002,0.0,0.0,0.27678235550283625,50.25213829167746,101.16774326197644,202.33548652395285,17.719067568274376,33.76846589136509,0.910793130287039,0.07442132905221603,12.636886963747163,0.0056920426134290615,0.10880316843517988,0.03681255645016841,0.015881461034655583,0.005782634205183988,0.24042247831924243,0.0,0.029330388707795196,0.0,-0.13502084228152947,0.048002128031136466,-2.909656983919328,8.648844607539077,0.1280022183233978,0.02287996297739249,0.0016106983778401162,0.35365391853011935,0.11529716632903275,Lopen
