z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.10,z_freq_m_0.20,z_freq_m_0.30,z_freq_m_0.40,z_freq_m_0.50,z_freq_m_0.60,z_freq_m_0.70,z_freq_m_0.80,z_freq_m_0.90,z_freq_e_0.00,z_freq_e_0.10,z_freq_e_0.20,z_freq_e_0.30,z_freq_e_0.40,z_freq_e_0.50,z_freq_e_0.60,z_freq_e_0.70,z_freq_e_0.80,z_freq_e_0.90,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.10,xy_e_freq_m_0.20,xy_e_freq_m_0.30,xy_e_freq_m_0.40,xy_e_freq_m_0.50,xy_e_freq_m_0.60,xy_e_freq_m_0.70,xy_e_freq_m_0.80,xy_e_freq_m_0.90,xy_e_freq_e_0.00,xy_e_freq_e_0.10,xy_e_freq_e_0.20,xy_e_freq_e_0.30,xy_e_freq_e_0.40,xy_e_freq_e_0.50,xy_e_freq_e_0.60,xy_e_freq_e_0.70,xy_e_freq_e_0.80,xy_e_freq_e_0.90,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.10,t_freq_m_0.20,t_freq_m_0.30,t_freq_m_0.40,t_freq_m_0.50,t_freq_m_0.60,t_freq_m_0.70,t_freq_m_0.80,t_freq_m_0.90,t_freq_e_0.00,t_freq_e_0.10,t_freq_e_0.20,t_freq_e_0.30,t_freq_e_0.40,t_freq_e_0.50,t_freq_e_0.60,t_freq_e_0.70,t_freq_e_0.80,t_freq_e_0.90,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,label
0.034663314631642454,2.8205731995811165,7.033997476522733,7.516140806735805,7.9166547540502705,8.971666064140381,3.5376029289877593,1.5647310694531456,-0.7418980373382067,0.03681170311624946,-0.005499381457230828,15,16,15,3.9282034862121185,0.9347724589140158,0.9466451626666667,0.1942322223268136,0.030438721383187897,0.022167139632466543,0.27026257424840333,0.27026257424840333,0.27026257424840333,0.6114799716937327,0.6114799716937327,0.6114799716937327,0.6114799716937327,0.6114799716937327,0.3516286167816152,0.3516286167816152,0.02879979480990253,0.028876385116677134,0.028876385116677134,0.14018138430076332,0.14018138430076332,0.14018138430076332,0.16951846101647716,0.16951846101647716,0.07693318001074942,0.07693318001074942,1.7676767676767677,2.7777777777777777,0.0,0.0,14.067994953045469,1.6129744652746842,1.6129744652746842,1.8406845012876154,1.8406845012876154,1.8406845012876154,2.7671321862455422,2.7671321862455422,2.7671321862455422,2.7671321862455422,0.7570917199037276,0.01672741799833104,0.01672741799833104,0.019696852272006637,0.019696852272006637,0.019696852272006637,0.041704538345366464,0.041704538345366464,0.03347690529642877,0.03347690529642877,1.7676767676767677,2.7777777777777777,3.787878787878788,5.555555555555555,7.075205857975525,0.3725386618037086,0.3725386618037086,0.47364159149990387,0.47364159149990387,0.47364159149990387,0.864184006200167,0.864184006200167,0.864184006200167,0.864184006200167,0.9016432923761865,0.004212805822692841,0.004212805822692841,0.006528001571008162,0.006528001571008162,0.006528001571008162,0.017458819089663312,0.017458819089663312,0.017714726543038337,0.017714726543038337,1.7676767676767677,2.7777777777777777,0.0,0.0,0.01273926094302039,0.028244537262882775,0.04131743767659003,0.21670161641592908,0.6500958959562289,0.01273926094302039,0.015505276319862382,0.013072900413707263,0.17538417873933904,0.43339427954029974,3.5688131728759265,-3.9372360380879003,-2.0213245691854707,3.141572392719013,-1.0642424378698363,Trapaf
0.3269566915644949,4.121326446277742,3.8551178027649273,2.6248464119427184,17.024561710816503,18.072550517317907,4.146155492018223,1.924533825680107,-0.82809289025167,0.2614444642321044,-0.2043737834679858,20,36,20,7.912291503004376,0.9759196314071455,0.9780375163333334,0.03479951856985128,0.028941653447413392,0.023333182528961455,0.6539133831289896,0.20051690631754537,0.20051690631754537,0.2071464584092299,0.2071464584092299,1.033459124929956,1.033459124929956,1.033459124929956,1.033459124929956,1.033459124929956,0.07390954089269067,0.01287634455006549,0.008806355800146739,0.01556666193733535,0.013094820555964542,0.18136143105043856,0.1750269166316626,0.17568887249589238,0.1689285663587038,0.1747404897270999,1.9920318725099602,2.9880478087649402,0.0,0.0,7.710235605529857,0.6251966300600392,0.4991600603050485,0.4991600603050485,0.4991600603050485,1.7122874451614354,1.7122874451614354,1.7122874451614354,1.7122874451614354,1.7122874451614354,0.7698708212169938,0.010872370773281641,0.0058609264127657094,0.006608822209320333,0.003942443025022649,0.041533367014161195,0.03833881978569317,0.03990859480845956,0.039160699011904936,0.04390313574239702,0.9960159362549801,1.9920318725099602,2.9880478087649402,3.9840637450199203,8.292310984036446,0.32864405674400066,0.13199828887533174,0.14868958117271233,0.14868958117271233,1.2629320308754908,1.2629320308754908,1.2629320308754908,1.2629320308754908,1.2629320308754908,0.886164864411874,0.0016678833905737853,2.784956910873872E-4,5.628978967957733E-4,3.3876351233859094E-4,0.020856613026294886,0.020802251719664683,0.02292370175560297,0.022639299549894583,0.02376522904587344,0.9960159362549801,1.9920318725099602,2.9880478087649402,3.9840637450199203,0.015623251760824868,0.03429062425307031,0.05478060211960796,0.23483129067865172,0.7079191710000478,0.015623251760824868,0.018667372492245447,0.02048997786653764,0.18005068855904377,0.473087880321396,6.038910229884847,6.601071773963389,-2.7843805426868258,3.4910649209985958,5.981770746386192,Trapaf
0.19991106335649855,3.77981535174259,3.883435710914259,3.038930352905551,14.255888904166708,15.020744757779498,3.865459293679729,1.792634042214398,-0.9016938297145773,0.3185958311084303,0.04696245058219739,15,25,15,6.312129242767345,0.1740135660897748,1.0283355715,0.041885200775901514,0.02643711065540211,0.02088610053528664,0.399822126712997,0.3779360436841121,0.3779360436841121,0.5094638316378441,0.5094638316378441,1.1994888349226325,1.1994888349226325,1.1994888349226325,1.1994888349226325,1.1994888349226325,0.03926577792075544,0.024145409710555236,0.024145409710555236,0.03806053337565064,0.03806053337565064,0.16063863157529296,0.16063863157529296,0.16063863157529296,0.17720322059047694,0.17720322059047694,1.9900497512437811,2.985074626865672,0.0,0.0,7.766871421828519,1.03038493213442,1.03038493213442,0.8842837829745861,0.8842837829745861,0.8842837829745861,0.8842837829745861,0.8842837829745861,0.5580766257229496,0.5580766257229496,0.8800037310236968,0.017095492590856215,0.017095492590856215,0.013094021743601962,0.013094021743601962,0.01461560054069517,0.01461560054069517,0.01461560054069517,0.007885219342650728,0.007885219342650728,1.7412935323383085,3.9800995024875623,5.721393034825871,6.7164179104477615,7.73091858735945,0.16250861145988854,0.16250861145988854,0.40595661971363456,0.40595661971363456,1.0473780270428994,1.0473780270428994,1.0473780270428994,1.0473780270428994,1.0473780270428994,0.8990252427857627,4.0774887376559025E-4,4.0774887376559025E-4,0.0028749008771280153,0.0028749008771280153,0.018971589179855274,0.018971589179855274,0.018971589179855274,0.018747345086442258,0.018747345086442258,0.9950248756218906,3.7313432835820897,4.72636815920398,0.0,0.006941510316498376,0.02846903237993525,0.04093303585865148,0.2411984523964277,0.7005373893263734,0.006941510316498376,0.021527522063436878,0.01246400347871623,0.20026541653777621,0.45933893692994576,3.766814100361538,-6.63352273961746,2.9293024573925432,-0.43477501437649924,-3.602651778939103,Trapaf
0.17494563942788866,2.906057859153642,6.021313235390183,6.1707591696787505,8.437907529787118,9.105821663450403,3.4993594056945265,1.4911995697805849,-0.9155610584596681,0.08851426014386084,0.036388558496930436,15,23,17,4.802943951599851,0.20262873800345274,1.097717376,0.04268381636696175,0.029519364653694757,0.024520912640106998,0.3498912788557775,0.24099614896658747,0.24099614896658747,0.24099614896658747,1.0219743925094282,1.0219743925094282,1.0219743925094282,1.0219743925094282,1.0219743925094282,0.4392405938213302,0.03261535262110149,0.012164793404238252,0.012988149425555645,0.010525308840884824,0.1849945935521545,0.17529264073258705,0.17529264073258705,0.17945567446750016,0.17945567446750016,0.037215171755890994,0.8968609865470852,1.7937219730941705,3.587443946188341,0.0,12.04262647078036,1.7580779665180846,1.7580779665180846,1.7580779665180846,3.0976792878000414,3.0976792878000414,3.0976792878000414,3.0976792878000414,3.0976792878000414,0.9214728726654127,0.6884448211731546,0.015174630648596046,0.018072045535140933,0.017246467119530456,0.06179361033341106,0.0474445581004255,0.0474445581004255,0.04832816452073691,0.04832816452073691,0.007722979947842283,0.8968609865470852,1.7937219730941705,2.690582959641256,3.587443946188341,6.998718811389053,0.25608478795515355,0.33568617231528514,0.33568617231528514,0.7010580072655365,0.7010580072655365,0.7010580072655365,0.7010580072655365,0.7010580072655365,0.13098826493675245,0.9357506584303052,0.0020785324192713157,0.00422648261530671,0.0029764398658577,0.01234483524732043,0.011516345577498125,0.011516345577498125,0.009543899892489986,0.009543899892489986,5.02560481962358E-4,0.8968609865470852,1.7937219730941705,2.690582959641256,3.587443946188341,0.006097093934078009,0.006363968570593302,0.01649299862794016,0.3025247815052588,0.6777003791297822,0.006097093934078009,2.668746365152934E-4,0.010129030057346857,0.2860317828773186,0.3751755976245235,-2.3867668955409886,0.4993467331858772,2.1313916453957873,-3.733255904164454,-0.4946862268410383,Trapaf
0.15737795275216465,3.562025043214666,7.408201079041062,6.5643550454905855,12.661834315213795,12.538351670051249,4.212600417902144,1.5275484328194104,-1.068461786705903,0.06512274106946091,-0.1869855802747743,20,26,20,5.419091488143658,0.621643399301357,1.0271911253333335,0.035150745186631666,0.030327448222355124,0.01866186850055559,0.3147559055043291,0.20629865076877046,0.20629865076877046,0.14981763146387123,0.14981763146387123,0.14981763146387123,0.8766736948524837,0.8766736948524837,0.8766736948524837,0.8766736948524837,0.039165275929625085,0.012992646361614556,0.018922246909816597,0.0076789841774490275,0.01097573671214828,0.009226353082901293,0.21226351542706212,0.2063339148788601,0.24286903952761107,0.23957228699291183,2.0080321285140563,3.0120481927710845,0.0,0.0,14.816402158082118,0.23723111241002162,0.4338402835506272,0.4338402835506272,0.6661890356302554,0.6661890356302554,2.841646225788308,2.841646225788308,2.841646225788308,2.841646225788308,0.8488956909022264,3.4084982580659504E-4,0.001068385261515867,8.50845979289654E-4,0.002566340605160435,0.002443030061580053,0.03365595144227653,0.032928416006567256,0.03948299227072406,0.03776749764485327,1.0040160642570282,2.0080321285140563,3.0120481927710845,4.016064257028113,8.425200835804286,0.2509710815217486,0.3650155828977087,0.3650155828977087,0.3650155828977087,0.3650155828977087,1.090545975098049,1.090545975098049,1.090545975098049,1.090545975098049,0.9247201168504054,0.0011090971823376893,0.002842707137454872,0.0020231562102913485,0.0022058603702049553,0.00191631411503079,0.01739081107472806,0.015657201119610876,0.016158720049924788,0.015976015890011182,1.0040160642570282,2.0080321285140563,3.0120481927710845,4.016064257028113,6.552812069636855E-5,0.028572589374212774,0.06824949113958849,0.23590534154463896,0.6556104590109797,6.552812069636855E-5,0.028507061253516406,0.039676901765375715,0.16765585040505046,0.4197051174663407,0.32790650277955535,6.839311704895748,-0.8671284892025155,0.9403278639814017,-2.210499872639013,Trapaf
0.26468616980362986,4.01593579858205,3.5747926992921655,2.845132373338659,16.143860175920743,16.45507138550358,4.047633192564225,1.8293470849828513,-0.953705690669644,0.10474158609233722,-0.22013699819857538,23,40,23,7.36251599660248,0.5110132930013361,1.03761291525,0.019293426201375696,0.02486268728040163,0.019076813660802473,0.5293723396072597,0.3950176098155006,0.4694824167847327,0.4694824167847327,0.7122619513465197,0.7122619513465197,0.7122619513465197,0.7122619513465197,0.7122619513465197,0.6816914660075498,0.06461263779293078,0.04937007023183318,0.06199999756458964,0.06199999756458964,0.10846486519916647,0.10846486519916647,0.1463471719240092,0.14804179256147446,0.14804179256147446,0.10265680940076569,2.0066889632107023,3.0100334448160537,0.0,0.0,7.1495853985843345,0.598608393784938,0.6326577842166201,0.6326577842166201,0.6378076573921929,0.6378076573921929,0.6378076573921929,0.6378076573921929,0.6378076573921929,0.5109731571467806,0.8836407757678885,0.010300148764384691,0.01101931210785149,0.01101931210785149,0.01735898558836804,0.01735898558836804,0.018323047285831756,0.012385533240296806,0.012385533240296806,0.006208366308862501,1.839464882943144,2.842809364548495,4.849498327759197,5.852842809364549,8.095266385128449,0.20530638576999713,0.24101172013814423,0.24101172013814423,0.399432491646458,0.399432491646458,1.164108312088977,1.164108312088977,1.164108312088977,1.164108312088977,0.9068413469598614,7.843645830481402E-4,0.0015239184476943048,0.0015239184476943048,0.0031472645338987307,0.0031472645338987307,0.02174841317787188,0.02113325620865623,0.02113325620865623,0.01901699689872064,1.0033444816053512,2.0066889632107023,2.842809364548495,3.8461538461538463,8.321496248629594E-4,0.004116046178012721,0.01821329204587004,0.04296129913865177,0.24045866205863362,8.321496248629594E-4,0.0032838965531497614,0.014097245867857319,0.024748007092781736,0.19749736291998182,1.8917216833454626,3.757952314238694,5.478496503702949,-0.22788522124043697,-1.1416037249171707,Trapaf
0.3343622016880613,3.855299242304103,4.39162379690026,3.8380637318784796,14.925585888802573,14.906469240254678,4.055477748443569,1.6970296450866549,-0.9908326542045622,0.2541600452857803,-0.053045457803621965,23,45,23,6.994946700987811,0.4968876007600336,1.00138855,0.02790076189785414,0.028347890106412248,0.02460807385581028,0.6687244033761219,0.14493103646801891,0.12792390446424098,0.12792390446424098,0.1444473985056181,0.1444473985056181,0.6736919284058084,0.6736919284058084,0.6736919284058084,0.6736919284058084,0.18329744586525898,0.017572077734493402,0.01046026657377075,0.01046026657377075,0.012162701120867552,0.012162701120867552,0.1804105884389616,0.1878367295779134,0.1878367295779134,0.1978004934161827,2.0,3.0,0.0,0.0,8.783247593800517,1.5246106061637064,0.9022018544198259,0.9022018544198259,0.9022018544198259,0.9022018544198259,2.5807550742427035,2.5807550742427035,2.5807550742427035,2.5807550742427035,0.6467523553151766,0.03028806310855228,0.01617487201123355,0.01617487201123355,0.014762432089923809,0.014762432089923809,0.06197825011409589,0.06561848779043938,0.06561848779043938,0.06786974767898178,1.0,2.0,4.0,6.0,8.110955496887133,0.28299957606535575,0.28299957606535575,0.28299957606535575,0.28299957606535575,0.28299957606535575,1.0010107272794995,1.0010107272794995,1.0010107272794995,1.0010107272794995,0.9230305416677633,0.0017337479840077794,0.0023494012217349217,0.0023494012217349217,0.0025691556101149204,0.0025691556101149204,0.015495753689552262,0.016751238514288325,0.016751238514288325,0.01640036596640032,1.0,2.0,3.0,4.0,0.0066665979047413225,0.0072809341112506296,0.02422048316946991,0.04336192024162292,0.21463533007347974,0.0066665979047413225,6.143362065093073E-4,0.016939549058219282,0.019141437072153007,0.1712734098318568,5.0958494415993565,1.5469187846289334,-5.508000636400068,1.5242655084408907,-0.7023482895450782,Trapaf
0.20443452028127343,3.317599716445168,3.361063765867892,3.254732603916929,11.004235480125462,11.478166760284566,3.4640523035306283,1.5411493925633246,-0.922306985922213,0.0882556053205042,-0.19629729728625564,18,30,19,6.038285704578748,0.421222736111119,1.0577697753333333,0.020424423559136897,0.027463510975012855,0.02118171551836228,0.4088690405625469,0.13500986937016612,0.20645975211038162,0.20645975211038162,0.42433633547953903,0.42433633547953903,0.8977434002535839,0.8977434002535839,0.8977434002535839,0.8977434002535839,0.03717829569924276,0.005411009597439033,0.013510961931540187,0.011563671671288692,0.045779897463029545,0.042316178125842006,0.18736590881156318,0.23036343416393182,0.23036343416393182,0.19614720837219096,1.8,2.8,0.0,0.0,6.722127531735781,0.6978021875142078,0.6978021875142078,0.6978021875142078,0.6978021875142078,0.48365329758394054,0.7478853262354388,0.7478853262354388,0.7478853262354388,0.7478853262354388,0.8663335342173656,0.013710094569029363,0.017018965128228734,0.012496604823482683,0.01691039901556871,0.007722664751285401,0.014967714174519448,0.018417939170868772,0.018417939170868772,0.014004144978782747,1.8,2.8,3.8,4.6,6.928104607061256,0.37025507518524337,0.37025507518524337,0.37025507518524337,0.46891243607148925,0.46891243607148925,0.7963542765486433,0.7963542765486433,0.7963542765486433,0.7963542765486433,0.912578464148184,0.003934727715015625,0.004668760850699554,0.0033292090671737315,0.007491651747511438,0.004896475816021637,0.016167863771560948,0.01703176318805695,0.01703176318805695,0.012869320507719242,1.0,1.8,2.8,3.8,0.01960599139615592,0.01975442174067591,0.03904113359130049,0.28282890649497106,0.7386525748968927,0.01960599139615592,1.4843034451998883E-4,0.01928671185062458,0.24378777290367054,0.45582366840192173,5.451486728169358,0.47433143034282654,2.6259170749200664,-0.7680638963634112,-1.6569234380476825,Trapaf
0.22023905702663524,2.494274106703571,6.122514997697905,6.1674942479336305,6.242009892018283,7.229140362655454,3.2374657902685846,1.375435807564453,-0.7079396824530293,0.24540843541087387,-0.08974435746889067,15,16,15,4.72093372001122,0.8844013234587267,1.157516544,0.015213227034746835,0.03001946039379409,0.029860879560589016,0.44047811405327075,0.3560811944446949,0.4325573273043143,0.4325573273043143,0.9498536106529695,0.9498536106529695,0.9498536106529695,0.9498536106529695,0.9498536106529695,0.9000284795364977,0.05161822868662259,0.027003057815725585,0.05074091605758253,0.039824013715019195,0.15428765081482224,0.13820149534166,0.13820149534166,0.13727223349496948,0.13727223349496948,0.1255786752369689,1.7937219730941705,3.3632286995515694,0.0,0.0,12.245029995395813,1.3230991451864789,1.3230991451864789,1.3230991451864789,2.8578503675285383,2.8578503675285383,2.8578503675285383,2.8578503675285383,2.8578503675285383,1.7033444385748229,0.7075185084515172,0.011095985394499137,0.013748351383855984,0.010783252125721406,0.04871755206663273,0.040586665930268176,0.040586665930268176,0.05047380336677598,0.05047380336677598,0.02601541198368514,0.8968609865470852,1.7937219730941705,2.690582959641256,5.15695067264574,6.47493158053717,0.42056562057853075,0.4932478426759758,0.4932478426759758,0.4932478426759758,0.4932478426759758,0.4932478426759758,0.46728774052766053,0.46728774052766053,0.49499604926118074,0.927960125109894,0.00563571664820763,0.01098805701755297,0.007096881051155483,0.009240081777401288,0.007495541095591145,0.007495541095591145,0.006946969660299505,0.006946969660299505,0.01019411688400749,1.7937219730941705,3.3632286995515694,4.260089686098655,0.0,0.0031087528688830256,0.0031266665676468438,0.06619165272363121,0.2561534277222052,0.7257147229298674,0.0031087528688830256,1.7913698763818125E-5,0.06306498615598438,0.189961774998574,0.46956129520766227,1.6950665741951518,0.12867266437046787,4.669444479229791,5.916910921762504,-1.7198718209516513,Trapaf
0.039600865174268925,3.902708227660657,7.841484826311005,6.862737199084061,15.130477379643546,15.841255378860918,4.505189300951529,1.6411299331628484,-0.9090199307740559,-0.06859352556154744,-0.2966514526905528,11,20,11,7.549590706179515,0.5736129805598867,0.966705152,0.0,0.02499019118133791,0.018042197074689213,0.2254735418227993,0.0,0.2254735418227993,0.2254735418227993,0.0,0.0,0.8932246144480388,0.0,0.0,0.8932246144480388,0.029409425475739277,0.0,0.04055024606634337,0.04055024606634337,0.0,0.0,0.4252239747196491,0.0,0.0,0.46426610767192483,2.0134228187919465,0.0,0.0,0.0,15.682969652622004,0.0,3.5837660351531535,3.5837660351531535,0.0,0.0,2.5159090210564368,0.0,0.0,2.5159090210564368,0.8304806610536366,0.0,0.055792112836055174,0.055792112836055174,0.0,0.0,0.03489015944508771,0.0,0.0,0.023044953829165358,4.026845637583893,0.0,0.0,0.0,9.010378601903055,0.0,0.35318247332698227,0.35318247332698227,0.0,0.0,1.367371794471929,0.0,0.0,1.367371794471929,0.9472789257766896,0.0,0.002692814373676976,0.002692814373676976,0.0,0.0,0.0232404742354291,0.0,0.0,0.02409497124052722,1.0067114093959733,4.026845637583893,0.0,0.0,0.0024190025360775426,0.0032702603464628433,0.019139542402443043,0.059246328826147845,0.7174608235352328,0.0024190025360775426,8.512578103853005E-4,0.0158692820559802,0.04010678642370479,0.658214494709085,2.2562746528826407,-1.338456797063794,0.769348746668503,0.2205242280513673,4.063633651664233,Trapaf
