z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.25,z_freq_m_0.50,z_freq_m_0.75,z_freq_m_1.00,z_freq_m_1.25,z_freq_m_1.50,z_freq_m_1.75,z_freq_m_2.00,z_freq_m_2.25,z_freq_e_0.00,z_freq_e_0.25,z_freq_e_0.50,z_freq_e_0.75,z_freq_e_1.00,z_freq_e_1.25,z_freq_e_1.50,z_freq_e_1.75,z_freq_e_2.00,z_freq_e_2.25,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.25,xy_e_freq_m_0.50,xy_e_freq_m_0.75,xy_e_freq_m_1.00,xy_e_freq_m_1.25,xy_e_freq_m_1.50,xy_e_freq_m_1.75,xy_e_freq_m_2.00,xy_e_freq_m_2.25,xy_e_freq_e_0.00,xy_e_freq_e_0.25,xy_e_freq_e_0.50,xy_e_freq_e_0.75,xy_e_freq_e_1.00,xy_e_freq_e_1.25,xy_e_freq_e_1.50,xy_e_freq_e_1.75,xy_e_freq_e_2.00,xy_e_freq_e_2.25,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.25,t_freq_m_0.50,t_freq_m_0.75,t_freq_m_1.00,t_freq_m_1.25,t_freq_m_1.50,t_freq_m_1.75,t_freq_m_2.00,t_freq_m_2.25,t_freq_e_0.00,t_freq_e_0.25,t_freq_e_0.50,t_freq_e_0.75,t_freq_e_1.00,t_freq_e_1.25,t_freq_e_1.50,t_freq_e_1.75,t_freq_e_2.00,t_freq_e_2.25,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,label
0.0014973701645519674,0.05638417117225396,0.15808010970371394,0.31074969852839607,0.003180616479726779,0.005790305629102742,0.3044199076753626,0.2619284607135311,1.3260248406942985,-0.01794302739354534,0.7486735585737441,513,614,515,0.11275556915231491,0.046703474985956346,1.851108985904762,1.4836617270518138,0.0030928289057691955,0.0025692742392926745,0.006993425724772926,0.004027885985354201,0.003998276639487273,0.003998276639487273,0.004654994645947383,0.004654994645947383,0.004083880815192593,0.005391242737853877,0.005391242737853877,0.006053876389305379,0.12165005977636614,0.07903689923396581,0.08753437605766637,0.08937835541031026,0.09254635191185473,0.08802037206371117,0.092878491225899,0.13042852754752338,0.10769762589134925,0.11082894088135375,1.283987915407855,3.902316213494461,0.0,0.0,0.3161602194074286,0.06177439973977856,0.04506891696725535,0.03764732747987332,0.0295756955552599,0.0295756955552599,0.021613932898604943,0.019480901006989414,0.019480901006989414,0.018197369683387737,0.6321604656166773,0.13867690429695,0.06463849372346059,0.04307529986115449,0.03290959629581322,0.026208403445846476,0.017901282397354234,0.014642396828128021,0.015662768000366107,0.014124389534249418,0.6294058408862034,1.4350453172205437,2.026686807653575,4.51913393756294,0.6088398153507246,0.06448435766161124,0.03917701807378127,0.028019355180219193,0.021398322459777235,0.019607219928815985,0.01929963769683421,0.014613357624845372,0.01620301092053479,0.01620301092053479,0.8727449033321224,0.0560239394899258,0.02306022339648134,0.013048108409202216,0.008766739342963355,0.008256894633280817,0.006267353930444176,0.0035411299233886625,0.004143684803596806,0.004147022738594437,0.6294058408862034,1.3846928499496476,2.4798590130916414,3.7638469284994964,0.00303578585569062,0.004737681942239618,0.012434890718133867,0.024649539546957998,0.04528756768241624,0.07990832004914021,0.1344953474188905,0.201358723926554,0.477801453424382,0.820561877244708,0.00303578585569062,0.0017018960865489978,0.007697208775894249,0.012214648828824132,0.020638028135458245,0.034620752366723954,0.054587027369750296,0.0668633765076635,0.276442729497828,0.34276042382032595,0.14570285712627823,0.10909353668032674,-0.09382716650079796,0.010692851104433031,-0.02498984235557978,2.3547668992028765E-4,0.003671804158989123,-0.01050111283500458,0.004387560205583509,-1.866985900314053E-4,Tandenpoetsen
3.347763095698199E-4,0.027050563233464716,0.2011562457754854,0.3324655469825755,7.315770123697232E-4,0.0015654697558020372,0.34676014881760625,0.2857886275088723,2.5725384496735,0.01447076693375762,0.27427770689108305,318,481,320,0.055531399838907515,0.026120637249639176,1.953733238153846,3.8852934656509706,0.005783351690285105,0.006017450133628686,0.0030366246221851575,0.002337702618611895,0.0026286846891294046,0.0026286846891294046,0.0024903179519373364,0.0022436080499306232,0.0030540260831574224,0.0030540260831574224,0.002564294383141292,0.0031073121082040647,0.08957025326612808,0.06477941232170686,0.09050191026376188,0.11793709260207565,0.09850292335547108,0.08272980588270705,0.098863250544105,0.09793183921603404,0.09933266286614403,0.15985084968186644,0.9523809523809523,1.9597069597069596,3.663003663003663,0.0,0.40231249155097115,0.06605605560337593,0.040784763311268145,0.04000301232588436,0.04000301232588436,0.01528109031184923,0.012300891773906116,0.012232719387212206,0.008932701461174261,0.009569086289345835,0.7921938035829336,0.09911481776815467,0.04522059356069225,0.031314027352008326,0.015708745377674735,0.005615440378706643,0.004304594818085349,0.002745112903071145,0.0018955658373782335,0.0018872984212950537,0.5128205128205128,1.1904761904761905,7.655677655677656,0.0,0.693520297635212,0.048254517245547565,0.03442075630411132,0.034854495599357126,0.034854495599357126,0.012579588536990273,0.012579588536990273,0.009281003723665523,0.009823112349499936,0.009823112349499936,0.9166433557173731,0.040945680054620404,0.017573090155225023,0.011209023814771294,0.005608058679858893,0.0024963572251846446,0.0018380670960477334,0.0013274555882257532,0.001283448190814304,0.001075463477878736,0.4945054945054945,1.0073260073260073,7.655677655677656,0.0,5.5029629930147335E-5,6.350483873493932E-5,0.0016469968488500377,0.011250769578730307,0.024649730648646485,0.03182090013302772,0.05612805006185474,0.11078087229594968,0.4228057496937617,0.8065238139737965,5.5029629930147335E-5,8.47520880479199E-6,0.0015834920101150986,0.009603772729880269,0.013398961069916178,0.007171169484381238,0.02430714992882702,0.054652822234094955,0.31202487739781204,0.3837180642800348,0.009607820116529987,0.0037705245307392736,0.009970198002348534,-0.006465642898466302,0.0051927952778613035,0.0030437291589147293,0.009680440959792168,-0.004315090245855797,0.0011208972064821335,-5.110412943373069E-6,Tandenpoetsen
0.004317773346731174,0.09123394977608866,0.41755262257997644,0.6897539419014013,0.008339736742065739,0.013856802395376167,0.5147683332074388,0.4011920226410551,0.763832973335794,0.016348878116656425,0.4566670905367518,466,535,464,0.17956998759776968,0.06124160138369518,1.6383706331428571,1.4297676534808643,0.004153904499709621,0.0031611889065191498,0.008635546693462358,0.0034471285912780632,0.00576991834651816,0.00576991834651816,0.006085221141596737,0.006085221141596737,0.004696646056127776,0.0063523580792637325,0.0063523580792637325,0.006223799205022468,0.0996216069473958,0.052713679274013533,0.0689692993029469,0.0688587278910748,0.09976398281491233,0.1205474102770467,0.09990230964704094,0.11491538995929872,0.12587646937507813,0.14883112451119213,3.875495880378395,0.0,0.0,0.0,0.8351052451599538,0.17144480531353426,0.10232126309524282,0.06030587440036393,0.06030587440036393,0.05525915012560689,0.04779671086929999,0.028435411808022424,0.028435411808022424,0.024168125445746567,0.7833255646070973,0.08033742412217462,0.0345410939842563,0.030294359057701812,0.02792507905208333,0.018301773237450542,0.010760641821320367,0.00546269027911032,0.00512204594920028,0.003929327889605315,0.6103143118706134,1.1138236191638693,1.6173329264571255,6.545620994812328,1.029536666414879,0.09761233088883063,0.04604256464478523,0.03735037730171679,0.03397797146706688,0.0331853622451398,0.02197691185305417,0.019368928734448353,0.017924462030970582,0.016806040948250323,0.9245388020041576,0.030558853778094433,0.013073770922509375,0.01083734211682706,0.007291481996409281,0.004810648625140767,0.003584398569984052,0.0021366835942128607,0.0018352840364607205,0.0013327343562038842,0.6103143118706134,1.2816600549282882,6.545620994812328,7.567897467195606,0.006448644376753771,0.006700353208372931,0.006993131750340442,0.01450292977075125,0.016981460082069043,0.021539592870419042,0.05104883514341946,0.08489336394282919,0.3693058519181445,0.7842707632592593,0.006448644376753771,2.51708831619159E-4,2.927785419675105E-4,0.007509798020410807,0.002478530311317792,0.00455813278835,0.029509242273000412,0.03384452879940973,0.2844124879753153,0.4149649113411148,0.2714084821361139,0.05362143463812172,0.01583749001199268,-0.06539913451995868,0.01264559944012085,-0.014476342201957502,0.032978845035457116,-0.002807232470721883,0.02028575968692544,3.30357764715715E-5,Tandenpoetsen
-3.16794474774643E-4,0.015190385265597782,0.01400064683764,0.023007230249714475,2.307329621559305E-4,3.6649425119938137E-4,0.09682926799470952,0.06969862244279543,0.5212623184187861,0.2025573183382913,0.34786963276616645,238,318,238,0.030413650714750006,0.010191465591619521,1.4990598238461537,1.3361819207261363,0.003111697110883825,0.0019937264805042097,0.001875879200267061,0.00159212924461137,0.0018221992993091517,0.0018221992993091517,0.0016087466481256372,0.0016059991219389027,0.0017268619818665706,0.0020717064390412807,0.0020717064390412807,0.0023500389912804415,0.06646748415212544,0.07650681932775834,0.10001965817247678,0.11201039006247511,0.07644860947243737,0.06485381241877881,0.09202481127787421,0.12817676111175777,0.1416222057837946,0.14186944822052167,0.873689465801298,3.8691962056914626,0.0,0.0,0.028001293675279988,0.005396120799280921,0.0037620707140182553,0.0036857534358007526,0.003280133735784511,0.0032607414243166735,0.0024002866112931907,0.0024002866112931907,0.002391552543831883,0.002391552543831883,0.6134567851784631,0.09030850976407745,0.05016006050409983,0.047387483941125325,0.05465139549372703,0.04852092190319791,0.034025970568834704,0.02489659797822261,0.017727617555330605,0.01886465711292134,0.7488766849725412,1.27309036445332,1.8222666000998502,3.070394408387419,0.19365853598941896,0.015446169060961181,0.01310312831658246,0.01310312831658246,0.011681977309490131,0.011681977309490131,0.0074789500987684195,0.0074789500987684195,0.006995394762041231,0.006814549894584964,0.877734532452154,0.029129333994224745,0.017273483997102813,0.01480166924454151,0.015877046072065356,0.012476896965908809,0.009009546454982155,0.009331930064941587,0.007967050243415486,0.006398510510663519,0.8487269096355466,1.4977533699450825,2.121817274088867,3.070394408387419,1.3539814791594133E-5,3.650580465795402E-4,0.00288304165995549,0.01347641459484207,0.023803484091354597,0.07750092732263239,0.14517729477568284,0.3981229986273579,0.8128361697475289,0.9595755553273387,1.3539814791594133E-5,3.515182317879461E-4,0.0025179836133759495,0.01059337293488658,0.010327069496512527,0.053697443231277786,0.06767636745305045,0.25294570385167503,0.4147131711201711,0.14673938557980992,0.0017701184304560686,0.009019238879080467,0.014353477865552494,0.014037537554578828,-8.519028765680962E-4,3.3812912177511696E-4,-0.003415952087714989,0.002210374536090114,-3.567759328875853E-4,-9.72795082283898E-5,Tandenpoetsen
9.820795027052824E-4,0.040072844718797074,0.11388326489063595,0.19209985380010447,0.001605180211051918,0.002959171000454678,0.27034986425860935,0.20601489587806382,1.4188009846410266,-0.011248078938622884,0.2143309355728098,124,162,126,0.07966874379636352,0.039958151878817884,1.3264662125714288,0.9601521830122276,0.0037149627343796934,0.002591955177518539,0.005742991739302621,0.005232837909688207,0.005232837909688207,0.004717387058928811,0.006779869378136696,0.006779869378136696,0.007616902835580291,0.008141148139160248,0.008141148139160248,0.010203736184523705,0.04791613507915955,0.05793082594371483,0.051018038887411604,0.04332789720803075,0.0798691580819847,0.09607635282514382,0.08523288812934109,0.11479474130149031,0.1615082029021843,0.2623257596415392,0.7049345417925479,3.0715005035246725,3.9274924471299095,0.0,0.22776652978127185,0.07611426361376149,0.04072117130069109,0.03584633629506174,0.02773390647485161,0.02773390647485161,0.015744610537031592,0.022628205323720223,0.022628205323720223,0.012877765514887271,0.6673724925300538,0.14742366605687293,0.05241978095998443,0.043772307499884096,0.029901093544991153,0.01555080520311944,0.009056854810533085,0.014658885872740444,0.013599601050459646,0.006244512471361093,0.45317220543806647,1.2588116817724069,2.014098690835851,5.0352467270896275,0.5406997285172179,0.08973713063498354,0.05335348669479436,0.05335348669479436,0.03802978455153993,0.03802978455153993,0.01965873995184028,0.02775988483306128,0.02775988483306128,0.01471916284904633,0.8711044588643356,0.05395464699166962,0.02046529134681293,0.01795995609776108,0.012397174983940619,0.009159849872914825,0.0035626302626987323,0.004774363164138995,0.004659750503546178,0.001961877912181477,0.45317220543806647,1.2588116817724069,2.014098690835851,5.0352467270896275,0.0036077809795094116,0.0044736795534787354,0.016570373466229527,0.01987788080382063,0.03894657177549788,0.13106321251446454,0.4049462200898795,0.8306646290758336,0.9635001419156226,1.0,0.0036077809795094116,8.658985739693245E-4,0.01209669391275079,0.0033075073375911056,0.019068690971677252,0.09211664073896665,0.273883007575415,0.4257184089859542,0.13283551283978892,0.036499858084377376,0.057171936249728654,-0.028008917907617663,-0.04146682410059697,0.007710279598088017,-0.0025183046705751925,-0.008108792468253872,0.012158955466492302,3.0934968067558E-4,1.0672986366375969E-4,3.747407297230843E-5,Tandenpoetsen
-5.392975097327905E-4,0.01625632713057272,0.02902175903263602,0.05861050517365808,2.6448357305157346E-4,4.671745821932904E-4,0.1319493106797813,0.1089908854625483,1.1278708707518632,0.13902817275717286,0.4151084331909571,378,499,376,0.032353161373167245,0.011424261458200226,1.396907884244898,0.8466849049997344,0.0029442632418288546,0.0019258488876399546,0.0018404268821263724,0.00216272443444919,0.00216272443444919,0.00211490960518065,0.002193413741005828,0.002519723712681416,0.002519723712681416,0.0023683993052191913,0.002339448955932482,0.0019009777689084275,0.076168784548237,0.10969637250149382,0.12086837180585706,0.10935776960663607,0.10394963627944391,0.09410972488020963,0.09723733431431275,0.10089028945345793,0.10139181663471386,0.08632989997563778,0.642306594347702,1.5843562660576649,2.2409363402797604,3.7967456465886382,0.058043518065272,0.015119841564836823,0.010570680249907856,0.010570680249907856,0.008402407324858769,0.008402407324858769,0.006593308634506916,0.006007261936189493,0.006512547258207038,0.006512547258207038,0.46980861018757375,0.14196109010659194,0.07483334820215014,0.055367562551715696,0.03873981639868969,0.04167319822694497,0.04311791290054678,0.04374333025212113,0.051761181858738355,0.038993949314927626,0.8135883528404225,1.555809306308878,2.8261490151298885,3.6397373679703113,0.26389862135956227,0.030084843166218206,0.017478386774759592,0.017478386774759592,0.015823318284361346,0.015823318284361346,0.009666395480180771,0.009722669530302609,0.009863138535630778,0.009863138535630778,0.8176635874366551,0.06169301197330783,0.026655525637003633,0.01750788801160664,0.014219067735854275,0.012663668443974214,0.01283413899858243,0.012367408167565498,0.013205974014016101,0.011189729581434342,0.8135883528404225,2.426491578646874,3.2115329717385097,4.010847844704539,0.0012912592047435298,0.0012912668179902804,0.003440050741194601,0.0039450329348971625,0.009413984108327477,0.023297045659451125,0.08661496968189174,0.2292125284833328,0.5590177042125318,0.8613436354892361,0.0012912592047435298,7.613246750699754E-9,0.0021487839232043203,5.049821937025615E-4,0.005468951173430315,0.013883061551123645,0.06331792402244062,0.14259755880144107,0.32980517572919904,0.3023259312767042,-0.02165527373960098,-5.2582582951574836E-5,-0.0024405013466556862,0.002359476773043551,0.006617398797878026,-0.001069654024137966,-0.0054048141159751635,-0.0037522227001588722,0.0017237301265272812,1.1424364497087336E-4,Tandenpoetsen
-0.0013806088622088078,0.021457448641193432,0.02254209273933227,0.04391939771571357,4.622445914980433E-4,0.0027405416765239245,0.11784013210498712,0.09549710107953417,33.017383947735865,-0.007881916501178251,0.2206905058385841,623,677,631,0.044354079341729684,0.036274409888037575,2.1200346105294114,2.7083776541794893,0.0030790992201177223,0.002103978479371065,0.0027612177244176164,0.002686245055712265,0.002666422263801856,0.002575960465226307,0.002575960465226307,0.0024177878702998103,0.0026191535677302824,0.002917156505715457,0.002917156505715457,0.0024635975843335205,0.08194375120250763,0.097387927840715,0.08090949521805142,0.0752820306743007,0.09880647393996729,0.09062720018955304,0.10740017328733598,0.1627951495976954,0.13601585668529337,0.06883194136458014,0.6172839506172839,1.2254901960784315,2.142338416848221,3.122730573710966,0.04508418547866458,0.00695278632309115,0.005337025362182392,0.004335664198866123,0.004326431061966708,0.0043278869068330075,0.0043278869068330075,0.004096964585697373,0.003496939098568525,0.003496939098568525,0.5648967605685635,0.11299337266151724,0.07888509756643439,0.046346845766942646,0.03707955811429381,0.041248965501953,0.039800048046233265,0.02727889186070546,0.025944266153240834,0.02552619376011571,0.6535947712418301,1.5341321713870733,2.4328249818445897,3.558460421205519,0.23568026420997332,0.016898483076567536,0.010642432819665013,0.008225377812660703,0.008127380155429456,0.008136326090558784,0.009800550705251331,0.009800550705251331,0.007309989435840081,0.007309989435840081,0.8440629749088933,0.04753225958228193,0.024528169764495532,0.014807259666473201,0.012652279127017226,0.013264243425612028,0.014181148786614552,0.010768049266726268,0.009610818230440389,0.008592797241445868,0.5446623093681917,1.8609295570079885,2.4328249818445897,3.29520697167756,0.008109416991940394,0.009765329897969372,0.010690076872480294,0.013399612441921427,0.01526965784012075,0.022022800604390252,0.04562870302960355,0.11096610929941295,0.2980906246422619,0.5902021292800149,0.008109416991940394,0.0016559129060289765,9.247469745109232E-4,0.002709535569441132,0.001870045398199325,0.006753142764269502,0.0236059024252133,0.0653374062698094,0.18712451534284893,0.2921115046377531,-0.1294867436322522,-0.05851257871726298,-0.024907951384219352,0.014027117472386545,0.0030408684147083948,0.0030195889179236365,0.0014476032626450658,0.0010237521282893828,0.004592519896730981,-2.1819125001728429E-4,Tandenpoetsen
-0.001622573638460676,0.051136882349393745,0.13631424850004467,0.23563659229177655,0.0026165603278879633,0.004649087094282489,0.2925683809398944,0.23098926347372875,1.1776593868335787,-0.05545606143510628,0.7664294604005809,286,471,284,0.10121475387951524,0.04454545435793115,1.450191159652174,0.9830106445992389,0.0034559318015532155,0.0032584737788288122,0.015388400242823818,0.003130942622126171,0.0027133801749831105,0.002757387716263888,0.0029823169952405072,0.003048587496227381,0.003823755138824901,0.003823755138824901,0.003895844601226086,0.004241072684872971,0.4965557391154757,0.05817786900689419,0.03581773782361619,0.03146777653325245,0.0452831203387545,0.052233764123039005,0.06704549766943896,0.05997834770144388,0.06336759486396634,0.09007255282411868,3.906564639548933,0.0,0.0,0.0,0.272628497000089,0.06320858940232277,0.03848976125901977,0.03003517355229545,0.018000669242013607,0.018000669242013607,0.012301838383375105,0.010016119457589354,0.010016119457589354,0.007019175346076605,0.6976788980232682,0.14358055257177585,0.07579424541076615,0.03199410831514926,0.018396941865132244,0.012989911802367545,0.007588884212507369,0.006229889958739577,0.0037871109501557286,0.0019594568901379374,0.5034232782923882,1.3089005235602094,6.84655658477648,7.3902537253322595,0.5851367618797892,0.06123241501617203,0.03936412720233932,0.022030231014107286,0.016695320997235325,0.015043529455381073,0.01263901255223886,0.01263901255223886,0.010456963243279044,0.007573774578709702,0.8936180427131534,0.05479631510561922,0.024487576766727016,0.008875154312846896,0.005633633254562367,0.0037673626731705655,0.0031970178879810103,0.002990568410603595,0.0015876638511025463,0.001046665024233661,0.5235602094240838,1.1880789367700362,5.356423681031011,7.410390656463955,0.0015057713229470282,0.0105112568990539,0.08998172661089701,0.10324837833287662,0.16399077508694432,0.17371323637747188,0.19236252570872406,0.23478742563425553,0.46745540307484196,0.8155857868558133,0.0015057713229470282,0.009005485576106875,0.07947046971184311,0.013266651721979605,0.06074239675406772,0.009722461290527545,0.018649289331252202,0.04242489992553148,0.2326679774405864,0.34813038378097144,-0.09175421925883996,-0.22438824440308336,-0.33748987518296997,-0.021112991795100806,-0.03326820456431201,-0.0019784063501687623,-0.0011409861378243284,-0.002061245144862218,4.968249512533944E-4,2.6403993144476006E-4,Tandenpoetsen
0.0023456312567489944,0.053608033249709516,0.14244263890175793,0.1898172893400143,0.002876429135107182,0.00516606197709899,0.3156484108623945,0.21384854999341513,1.1834247368336994,0.03509063363572578,0.12242500179232725,133,179,135,0.11748359879448367,0.03927660172832971,1.8866109866666665,1.6384500795333388,0.0030906947396841518,0.0017717517780394712,0.006847556851802646,0.003364520051417273,0.003476390242570284,0.003476390242570284,0.006559005043150111,0.006559005043150111,0.005132310281651113,0.005412722679473917,0.007427474615947724,0.01156000327328944,0.11274757271924772,0.04547990879297579,0.027670756314918193,0.0337849411192235,0.06562466258248927,0.0709235215989296,0.06203155439850545,0.08688172300878882,0.13399897559282414,0.36085638387209745,2.618328298086606,3.7260825780463245,0.0,0.0,0.2848852778035158,0.11116340035853449,0.03359591284548507,0.03932828780088609,0.03932828780088609,0.02814829951311213,0.01589673434625257,0.012545882839484719,0.012353073973906897,0.008718981553038406,0.7341247390373873,0.12749304411915516,0.030393778696405475,0.04062213455787501,0.03698120703760057,0.013355320976150572,0.005256688103160615,0.006103390082068207,0.004026277941104543,0.0016434194490924795,0.6042296072507553,1.107754279959718,6.243705941591138,7.351460221550856,0.6312968217247883,0.14451194365412637,0.04202475815446425,0.043011258642543376,0.043011258642543376,0.02644560366283512,0.018364169045735297,0.015962267590648768,0.014305882943753344,0.00975626084884977,0.8909510893756711,0.05961123310486818,0.01218429785471606,0.01395982152393727,0.011681652897778737,0.004477123256677822,0.0026698969202180703,0.0021705173198510717,0.0014317403025995502,8.626274436820045E-4,0.5035246727089627,1.107754279959718,6.3947633434038265,7.351460221550856,1.4174716090722126E-4,0.0012392627861165925,0.004510625244660433,0.015457872060091287,0.023028620563006696,0.054233772941805085,0.3096410115505077,0.7774306935487643,0.9515453399972451,1.0000000000000002,1.4174716090722126E-4,0.0010975156252093713,0.003271362458543841,0.010947246815430856,0.007570748502915408,0.031205152378798392,0.2554072386087027,0.46778968199825643,0.17411464644848088,0.048454660002754946,0.014022830808887818,0.03901969456910909,-0.021794857230425617,-0.01719239069874666,0.008850964366149391,0.01042009655731306,0.010711417066112342,-2.0071987556073413E-4,-5.8900538289942536E-5,-2.0490399146439267E-5,Tandenpoetsen
-0.0015441309941337657,0.06997468098723161,0.054265004452805965,0.16754241825246804,0.0048979472948093225,0.028932090032022607,0.17361096501015147,0.1703745246883876,32.740644333644006,-0.04198826271004733,0.13507754556114612,602,471,598,0.22588686665306587,0.2142977065782342,4.245886484791667,5.037628337192702,0.0020589602647834867,0.009185509343304138,0.006317863766280384,0.007549197278005936,0.011942673415186005,0.011942673415186005,0.01099965541120269,0.009883597742465573,0.00889426946035514,0.008519621956349087,0.00889700885241965,0.010839525201330554,0.03772681128229964,0.056092495457027394,0.0892956954580536,0.12195009207427981,0.1273460759479513,0.11459040234523339,0.10725947391538262,0.10418089964647886,0.10684249076926887,0.1347155631040244,0.9483859201167244,1.477293452489513,2.5624658033923033,3.78442458508116,0.10853000890561222,0.026702228644972906,0.025138750044755392,0.022557622297045877,0.020982215419795638,0.020982215419795638,0.014681976486067356,0.012735304883307595,0.010247217977628308,0.010247217977628308,0.34926891375236546,0.14302610617998854,0.126564161450726,0.11185847656719325,0.0944596296180474,0.06112844361220446,0.03881857416685782,0.03094608472228101,0.025337922764190703,0.018591687166145177,0.5745030093014772,1.2675542586175452,1.8511763633047602,2.3618457049060733,0.34722193002030327,0.0389904983873183,0.029225895374457023,0.0239997971389706,0.020772814805878958,0.020772814805878958,0.01476295901884111,0.013342360808527987,0.012492262940244452,0.012492262940244452,0.7689972194881322,0.07075875460734297,0.044071713012228696,0.032109250605719446,0.027767332455230057,0.019432822554788547,0.011466557822363915,0.009365630797511761,0.008478311449076964,0.007552407207605281,0.583622104687215,1.2675542586175452,1.8511763633047602,2.471274849534926,1.9249696596256106E-4,0.0010518324984604404,0.0013168586651930755,0.0035981013844573377,0.004748769093885207,0.010999350096786917,0.03581776196835854,0.12459629644361277,0.30716373675425646,0.6982991812197272,1.9249696596256106E-4,8.593355324978791E-4,2.65026166732635E-4,0.002281242719264262,0.0011506677094278688,0.006250581002901709,0.02481841187157163,0.08877853447525422,0.18256744031064373,0.39113544446547077,-0.05624653065013424,-0.11884069427265143,-3.146209018215669E-4,-0.048603117900963416,-0.008717851682388512,-0.02689987527515971,0.03185201921121462,-0.004156417093133846,0.0045383134897496145,0.002043579681023532,Tandenpoetsen
