z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-6,xy_e_freq_m_1.25,z_dwt_norm_-5,z_dwt_norm_-9,z_dwt_norm_-0,z_dwt_ar_-7,z_dwt_ar_-6,z_dwt_ar_-9,z_dwt_ar_-8,z_dwt_norm_-4,z_dwt_ar_-3,t_freq_m_3.75,z_dwt_norm_-3,z_dwt_ar_-2,z_dwt_norm_-2,z_dwt_ar_-5,z_dwt_norm_-1,z_dwt_ar_-4,t_freq_e_3.75,z_dwt_ar_-0,z_freq_m_2.50,z_dwt_ar_-1,z_freq_e_3.75,xy_e_freq_e_0.00,t_freq_m_0.00,z_mean,z_e_stddev,xy_e_freq_e_3.75,z_freq_e_2.50,z_freq_m_0.00,xy_e_stddev,z_freq_m_3.75,t_freq_m_2.50,z_peak_stddev,xy_e_freq_p3,mcr_t,z_freq_e_1.25,xy_e_freq_p4,z_peak_mean,xy_e_freq_p1,xy_e_freq_p2,mcr_z,zcr_z,t_freq_m_1.25,t_freq_e_1.25,t_freq_e_0.00,t_mean,xy_e_freq_m_2.50,t_stddev,xy_e_mean,z_peak_d_stddev,z_kurt,z_freq_m_1.25,t_freq_p1,t_freq_p3,t_freq_p2,xy_e_freq_e_1.25,z_e_mean,angle_mean,t_freq_e_2.50,xy_e_freq_m_0.00,z_freq_e_0.00,angle_stddev,corr_z_e_xy_e,xy_e_freq_e_2.50,t_freq_p4,xy_e_freq_m_3.75,z_dwt_avg_-5,z_dwt_avg_-6,z_freq_p4,z_dwt_avg_-7,z_freq_p3,z_dwt_avg_-8,z_freq_p2,z_dwt_avg_-9,z_freq_p1,z_dwt_avg_-0,z_dwt_avg_-1,corr_z_xy_e,z_dwt_avg_-2,z_peak_d_mean,z_dwt_avg_-3,z_dwt_avg_-4,z_stddev,label
6.572567479460112E-4,0.002554605707557695,0.007673326583300969,3.0664074371685536E-4,0.020905181583703008,0.0,1.8085213862690204E-4,0.999342743252054,0.9967881375444962,0.0,1.0,0.0866657336498645,0.8815438957276278,0.0031374982619213447,0.17375738550732683,0.7077865102203009,0.10371019559960279,0.9891148109611954,0.6038954624820713,0.9682096293774923,7.381065888720483E-4,1.8085213862690204E-4,0.010317463606054305,0.6040763146206982,5.407515557360599E-4,0.7125868443210047,0.21869037129906654,-0.001776683672779927,0.020174400841847358,0.09650185043469019,0.006797865257665765,0.16321964380461862,8.537064946648816E-4,0.004185630714707825,0.007187144596926469,0.15941993027896625,3.294573643410853,4,0.014996144790609603,5.232558139534884,0.07804558987333399,1.1627906976744187,1.937984496124031,8,8,0.010242086076730572,0.0075060886087422955,0.9878843304811313,0.10934518564953338,3.0664074371685536E-4,0.0771644057332799,7.510282529401755E-4,0.20019018876111586,-0.6179739197670653,0.012601380251933457,0.5813953488372093,2.3255813953488373,1.550387596899225,0.10570794733521079,0.017136608025386676,0.004614267521952991,0.0038714743212543844,0.0015020565058803507,0.9776652383959886,0.0043463309953673465,0.08232367969578233,0.08520335790909446,0.0,3.4476558397000654E-4,-0.013972567000083298,-1.63506190910244E-4,0.0,-7.020652734475067E-5,0.0,-2.5518435842756995E-5,0.0,0.0,0.7751937984496124,-0.028276981216063368,-1.6340001880346797,-0.05767529606538874,0.408602552067293,1.389236352,0.05936451236603383,-0.019721345122219562,0.13114922244017843,LiftAD
0.0,9.256828088308154E-4,0.0035963291671625487,4.201836877713065E-4,0.014048646904320908,0.0,0.010456789218814773,1.0,0.9990743171911692,0.0,0.0,0.0428209949116777,0.9386083462080081,0.011402305968893096,0.14359904328618894,0.7950093029218191,0.024431622447602018,0.9954779880240067,0.7601208912554023,0.9814293411196858,0.0013572795798923985,0.010456789218814773,0.01409503791516478,0.770577680474217,0.0012332522245375559,0.7694669630940864,0.4160284044248336,-0.0035446185124794497,0.05856706204227826,0.02117917872660073,0.004212209039090066,0.3103318620983886,8.161794159075754E-4,0.01110666234024211,0.013032349907250922,0.11438464596780841,5.172413793103448,4,0.016004910019268306,0.0,0.3528484004276725,2.2988505747126435,3.735632183908046,3,3,0.02237570133723035,0.007439115038222472,0.9887571669767561,0.2080142022124167,4.201836877713065E-4,0.12978371871155464,9.046266215766395E-4,0.0,-1.0468754798130293,0.02706820902109223,0.8620689655172413,4.022988505747127,2.2988505747126435,0.12959352905706553,0.05911229181640986,0.003182360087728564,0.0024464384051291863,0.001809253243153279,0.9785496287171039,0.002710648166981984,0.04043443073793493,0.07976032912224752,0.0,2.176370341921614E-4,-0.007154381803846033,-0.0024179506225721174,0.0,-8.487657474556961E-4,3.735632183908046,0.0,2.0114942528735633,0.0,0.8620689655172413,-0.3240894903903966,-2.7631668210014038,-0.2785822839596253,-0.12920786608592522,0.522857728,0.060276656851000004,-2.6048822140498085E-4,0.24380595648579453,LiftAD
0.0,6.698140090641948E-4,0.0026505877098438467,0.0013197221427582691,0.01042775582453605,0.0,0.027736785882334507,1.0000000000000004,0.9993301859909361,0.0,0.0,0.040341658758075875,0.9459101836984803,0.004571044504284645,0.13638658625515973,0.8095235974433206,0.2522787781257624,0.9966795982810923,0.5295080334352236,0.9862518424565563,4.8544406985566967E-4,0.027736785882334507,0.00983166148473285,0.5572448193175581,1.5833633041298668E-4,0.5679135842448984,0.37903614629629834,-0.0023743761727693926,0.0579318303815547,0.0789659039151041,0.001328203019504117,0.2656916483851171,0.0026623096239370273,0.002444049765320245,0.015246343619883806,0.0935147073584619,4.634146341463414,4,0.011955619911158793,0.0,0.3606472407274676,1.4634146341463414,3.1707317073170733,3,3,0.02168943242755485,0.010019400121872055,0.9877890653375903,0.18951807314814903,0.0013288734189503219,0.13354248556871848,0.0019246182909000943,0.0,-0.7702844096899493,0.02148820762138503,0.7317073170731707,0.0,2.926829268292683,0.19591537149375007,0.051739084062212795,0.0017779379848712662,0.0017060904706821041,0.003849236581800188,0.9865578407389242,0.0013585512401214617,0.12266442593727532,0.15720514034624758,0.0,0.0013288734189503219,-0.01072512118131912,-0.003771937149646438,0.0,-0.0013323187664848312,3.1707317073170733,0.0,1.951219512195122,0.0,0.975609756097561,-0.5258994695915947,-2.2977932140431863,-0.20290438289733712,-0.10278705497241691,0.520233154,-0.083510570310012,-0.044902788246448014,0.22800667035306932,LiftAD
0.0,8.937349056429004E-4,0.00349614820153685,0.001215280958538084,0.01279768220573321,0.0,0.02497565418135226,1.0000000000000002,0.9991062650943572,0.0,0.0,0.05070419212160091,0.9321082425654862,0.011198384340244014,0.09344094944781824,0.838667293117668,0.4555988831252419,0.9956101168928203,0.35809275581107386,0.982812434687087,0.0015522005629542645,0.02497565418135226,0.01111595898419389,0.38306840999242614,0.0013638425844223424,0.6994992806000807,0.38919219179358694,0.004103932055318485,0.05710394885235385,0.049749950819401235,0.0030605383074759464,0.2635926990922959,0.002263409994224062,0.01111595898419389,0.01203133471265141,0.09316512639604667,5.25,4,0.02000998437425594,0.0,0.35595223749176086,1.5,3.0,4,4,0.027251144400970675,0.01090834042799464,0.9841236214966724,0.19459609589679336,0.001215280958538084,0.1282574085024306,0.0022584827743743698,0.0,-0.7661218132941343,0.025592372007128297,0.75,0.0,1.75,0.1431075057899434,0.05197687078548019,0.002493475708228472,0.0034158375123788482,0.00451696554874874,0.9755656347338458,0.0025030270088112756,-0.0017474693099242692,0.10764326279057462,0.0,6.397496923854048E-4,-0.010566224642054813,-0.0036949875413167885,0.0,-0.0013045516126126513,3.75,0.0,2.0,0.0,1.0,-0.4873594596505997,-1.845392416635257,-0.26641493874903005,-0.045673112603123234,0.520019531,-0.18509780292295622,-0.0054283191907088454,0.22851943943165165,LiftAD
0.0,6.239045643156634E-4,0.002451257343882256,0.002356583296668871,0.008857942200028647,0.0,0.18284780863853944,1.0000000000000002,0.9993760954356844,0.0,0.0,0.04339244538924456,0.944674450502529,0.007905276851068455,0.08744820590616575,0.8572262445963632,0.6150751522386684,0.9969248380918022,0.05930328371915522,0.9880668958917735,8.853789946432699E-4,0.18284780863853944,0.012166204024981551,0.24215109235769466,2.7594573170334737E-4,0.5996315419205145,0.3416617396889753,-0.01551985224320362,0.035682764003616384,0.07444667059446745,0.0037934965514150646,0.2296167301541081,0.004274987870991867,0.003623033555452555,0.012096919301672395,0.0,3.9800995024875623,4,0.01976301665245229,0.0,0.0,1.243781094527363,2.736318407960199,4,6,0.012096919301672395,0.005794349954360006,0.9897547760131774,0.1708308698444875,0.002356583296668871,0.098858389232082,0.0030024379755278167,0.0,-1.0831757254392003,0.019085372699710883,0.746268656716418,3.2338308457711444,1.9900497512437811,0.17049753820263971,0.03590510744123358,0.0012677500594268673,0.003565495037819262,0.006004875951055636,0.9761675410644295,0.0010591932748552912,0.07091928040445368,0.15542424928237822,0.0,0.0018851082643644877,-0.010803844987296612,-0.003867960700325319,0.0,-0.00137062409943811,0.0,0.0,3.482587064676617,0.0,1.7412935323383085,-0.9782157961842096,-0.5570948739906555,-0.03376129605384387,-0.31159878753708453,0.0,-0.11059955330906633,-0.036535472472811255,0.18932132166166762,LiftAD
0.0,7.962113830319847E-4,0.003098140547543748,6.394226649287283E-4,0.011379300628289506,0.0,0.015353232961833139,0.9999999999999998,0.9992037886169679,0.0,0.0,0.033889114193793805,0.9508372332473409,0.013010463530865574,0.15158541766722206,0.7992518155801189,0.0527485149305968,0.9961056480694241,0.731150067687689,0.9847263474411346,0.0015682645626634351,0.015353232961833139,0.013720872181769478,0.7465033006495221,0.001981880307031699,0.7683346466059715,0.3707500952450332,-0.0018441965897061255,0.05457313417671947,0.06940101669648029,0.003336091976425805,0.26829289125539885,0.0015024525854655884,0.013720872181769478,0.013848512188616213,0.2273865663372162,0.0,4,0.01305129697388715,0.0,0.2591395868871188,2.272727272727273,4.797979797979798,4,4,0.017526349294994022,0.007835677413639597,0.9871236867508559,0.18537504762251641,4.6749846535974667E-4,0.13040037546568212,0.0013400933058593132,0.0,-0.8262710747815594,0.01984348068004863,0.7575757575757576,0.0,2.272727272727273,0.08537699176939982,0.04994219280626878,4.914241445695162E-4,0.003472371272841027,0.0026801866117186273,0.9816307307426554,3.540416282314138E-4,0.10891131467787438,0.07688734492814842,0.0,4.6749846535974667E-4,-0.006445952253933596,-0.0022659035041253436,0.0,-8.008782945258461E-4,3.787878787878788,0.0,2.0202020202020203,0.0,1.0101010101010102,-0.38255816418996447,-2.639981096330782,0.44847377601661054,-0.07969104571333013,0.522571264,0.024629788349675774,-0.021496542392663,0.22403635452757514,LiftAD
0.0,7.486228389159389E-4,0.0029433407604583443,7.009993599477396E-4,0.010753098916260893,0.0,0.020250870010530716,1.0000000000000002,0.9992513771610843,0.0,0.0,0.02706718689043131,0.9584877505939335,0.008200921629944475,0.17259530809761311,0.7858924424963205,0.10558047032110125,0.9963080364006258,0.6600611021646885,0.9855549374843648,9.50006139401294E-4,0.020250870010530716,0.00884187982782751,0.6803119721752192,0.0010101453642200034,0.7169722474506375,0.37755379672062855,-0.0017269150474383292,0.057052929292325937,0.06855688225440863,0.0028568241471642972,0.26929693067899474,0.0015418971802997766,0.00884187982782751,0.01771568768453747,0.1159644138586077,4.522613065326633,6,0.01592894610442205,0.0,0.35090565426767883,0.7537688442211056,3.2663316582914574,4,4,0.022167009328242747,0.011315332910892645,0.9839245269368666,0.18877689836031422,7.009993599477396E-4,0.13134430108549341,0.0014211140446754819,0.0,-0.7860942537939719,0.02333387349509084,0.7537688442211056,0.0,1.7587939698492463,0.11618275819427384,0.051380238659975895,0.001463824490263814,0.0038101340128393934,0.0028422280893509646,0.9802040843841936,9.027646858374808E-4,-0.010747504915651724,0.09828811210068017,0.0,5.390594993349475E-4,-0.007288753730058082,-0.0026313521481887243,0.0,-9.327669764659687E-4,0.0,0.0,2.0100502512562812,0.0,1.0050251256281406,-0.4437346487961793,-2.533340515730651,0.060319810103840694,-0.07183375670962194,0.52374272,0.04144103101457902,-0.02355543176700032,0.22723718339533983,LiftAD
0.0,5.908614558746483E-4,0.0022965641276928035,0.004150474696524127,0.009112631624092303,0.0,0.5663977581146629,1.0,0.9994091385441253,0.0,0.0,0.024339939895642877,0.9636600028966974,0.01132442549971724,0.07599785354562197,0.8876621493510755,0.30640697500015895,0.9971125744164325,0.014857416236253647,0.9879999427923402,0.00969078154285624,0.5663977581146629,0.0054390732637989376,0.5812551743509166,6.925108958222286E-4,0.49775896467088143,0.2749101756244999,-0.010729767648802336,0.0216267043196834,0.20084987244234304,0.0017695517795829183,0.19795472837896805,0.015948261640998714,0.0054390732637989376,0.01132442549971724,0.15154260289518584,4.9504950495049505,7,0.009547258348017416,6.930693069306931,0.1525435280759341,0.7425742574257426,1.9801980198019802,4,4,0.0201530336014639,0.01089101395635364,0.9728100811687157,0.13745508781224994,0.00419811837979692,0.08352939473718869,0.00431853607512766,0.0,-0.9839922292910952,0.012380200497907126,0.9900990099009901,0.0,1.9801980198019802,0.1556384892056169,0.021517984480530723,4.522453879572044E-4,0.006608123332074439,0.00863707215025532,0.9879906789765776,8.476557711274093E-4,-0.11970791363284419,0.14575267368115866,0.0,0.00419811837979692,0.001414372278154621,4.2874644682293437E-4,0.0,1.466272535522616E-4,0.0,0.0,0.0,0.0,0.7425742574257426,-1.1590052923111958,0.1877138432178539,0.16039494179625768,0.12803520967280255,1.087707392,-0.020036751793820515,-0.0022342898537332217,0.14666062334587213,LiftAD
0.0,0.0015412483982219529,0.005860798520788805,0.0010788245547518568,0.02340186973764564,0.0,0.5545243390983612,1.0,0.998458751601778,0.0,0.0,0.051329747085736434,0.9178663362576072,0.005554727711640854,0.08091550457641358,0.8369508316811936,0.2602872310906554,0.9925979530809892,0.022139261492176904,0.9691960833433435,0.002698551831274401,0.5545243390983612,0.014114275810576287,0.5766636005905382,5.410409247156052E-4,0.6755871773632627,0.24823572007420516,-0.002990288322609514,0.021775417696812037,0.11066324802170668,0.01332146164670793,0.18624428491840653,0.0024627192002862237,0.003907754963648441,0.00932734369913916,0.163191123060567,5.381165919282512,8,0.023322215165238448,6.95067264573991,0.13725100947836,1.345291479820628,3.587443946188341,5,5,0.013480397767246582,0.008703846779325586,0.9839191158216083,0.1241178600371025,5.366795494287376E-4,0.07670733596730056,0.0014113485437721443,0.0,-0.796925377313126,0.014114275810576287,0.672645739910314,2.4663677130044843,1.5695067264573992,0.14235235396534235,0.01985152430837491,0.010449352300364794,0.004678485567791705,0.0028226970875442877,0.9628152822633379,0.017585236636563955,0.02228900212426271,0.07139722064968829,0.0,7.392570286168392E-4,-0.0027314567535294894,-9.50347101968446E-4,0.0,-3.354819289021753E-4,0.0,0.0,2.690582959641256,0.0,0.672645739910314,-1.1225383090588243,-0.22429646534497205,-0.11159462751569395,0.13010679977583625,1.067504896,-0.034169626974017445,0.023165846690289642,0.14118060591420947,LiftAD
0.0,5.045877344751714E-4,0.00196790560814956,3.2388430703803885E-4,0.006844939937407454,0.0,0.5818780542333722,0.9999999999999998,0.9994954122655247,0.0,0.0,0.022526946073771655,0.9681556206461962,0.0035676751082301594,0.06279781117708678,0.9053578094691094,0.32052158195884256,0.9975275066573752,0.002958173276894577,0.9906825667199678,0.001202506655998882,0.5818780542333722,0.0038494793093143474,0.5848362275102669,4.3752320801095513E-4,0.6310482802757016,0.22786180458362387,-0.002300818722307654,0.02170514108129727,0.16814451280040416,0.0017291940608134498,0.1716999964082847,0.0014375177568330755,0.0031259729750708763,0.00468101447823201,0.17799815551161136,4.032258064516129,4,0.005606654796655285,5.846774193548387,0.1542227811924078,0.6048387096774194,1.4112903225806452,3,3,0.004857507179117079,0.002526001200490558,0.994280166905884,0.11393090229181187,4.0726389764077876E-4,0.07665671519193482,7.695250748579189E-4,0.0,-0.5696084800919246,0.009312912174966876,0.6048387096774194,0.0,0.0,0.0613058588997746,0.018063282841734214,3.893138291932736E-4,0.001991325237626507,0.0015390501497158375,0.9922266279345204,3.1548008297315003E-4,-0.22291851458754736,0.13950134802411968,0.0,4.0726389764077876E-4,6.883254251728145E-4,1.9176223741189982E-4,0.0,6.388174281055941E-5,0.0,0.0,0.0,0.0,0.6048387096774194,-1.1782071657185584,-0.08400738682144937,0.12915553598799104,0.167194250237292,1.329315072,0.03159435443538265,-0.004536516693632333,0.134651766948864,LiftAD
