z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_1.25,z_freq_m_2.50,z_freq_m_3.75,z_freq_e_0.00,z_freq_e_1.25,z_freq_e_2.50,z_freq_e_3.75,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_1.25,xy_e_freq_m_2.50,xy_e_freq_m_3.75,xy_e_freq_e_0.00,xy_e_freq_e_1.25,xy_e_freq_e_2.50,xy_e_freq_e_3.75,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_1.25,t_freq_m_2.50,t_freq_m_3.75,t_freq_e_0.00,t_freq_e_1.25,t_freq_e_2.50,t_freq_e_3.75,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,label
0.0027572608633601803,3.6058994110085685,5.242907247092902,4.6655929382017876,12.993785786987262,15.116500517492131,3.8682912434376333,1.809755645792233,-0.6457198354297495,0.2249120816546724,-0.013961795795081895,136,211,136,7.106887448962818,1.096932559852455,0.8305440225882352,0.02284586767966021,0.03891848141306914,0.01617015949719615,3.046566201625998,1.84571267048394,0.9440199038233011,0.36566335984434395,0.5622938920857321,0.3234503241106475,0.1007551166774437,0.013500667126176685,1.2088650100738751,2.4513096037609134,3.6601746138347884,0.0,10.4858144941858,2.301751910146543,1.4501645469688162,1.4501645469688162,0.7623054216572728,0.102526814524299,0.06657762358087009,0.06859014023755809,0.7051712558764271,1.2088650100738751,2.4513096037609134,4.869039623908663,7.736582486875265,0.8282379261682841,0.8282379261682841,0.29095784358660076,0.9019364671351634,0.051946382212961176,0.034131394872385465,0.011985755779489921,1.2088650100738751,2.4513096037609134,3.6601746138347884,4.869039623908663,2.2167768684376726E-5,5.384454647741263E-4,7.406479185093679E-4,0.0015135249840932494,0.03147577175006933,0.05114987923755604,0.3419887820649576,0.729246196974549,0.9237540249465055,0.9840809666315413,2.2167768684376726E-5,5.162776960897496E-4,2.0220245373524167E-4,7.728770655838814E-4,0.029962246765976083,0.0196741074874867,0.29083890282740155,0.38725741490959126,0.19450782797195668,0.06032694168503574,0.5209623028379712,-2.5141257129094954,-0.9994722123414159,-0.9427563764772358,5.497530196382651,0.1569472546924575,-1.0653225452428752,0.19499106798465718,-0.030241298259464172,-0.009916495764606325,Fietsen
