z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_1.25,z_freq_m_2.50,z_freq_m_3.75,z_freq_e_0.00,z_freq_e_1.25,z_freq_e_2.50,z_freq_e_3.75,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_1.25,xy_e_freq_m_2.50,xy_e_freq_m_3.75,xy_e_freq_e_0.00,xy_e_freq_e_1.25,xy_e_freq_e_2.50,xy_e_freq_e_3.75,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_1.25,t_freq_m_2.50,t_freq_m_3.75,t_freq_e_0.00,t_freq_e_1.25,t_freq_e_2.50,t_freq_e_3.75,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,label
-0.03479772089974271,3.498715898123085,4.267407236658274,4.644228136075148,12.229970550957061,12.558379123818465,3.6938577434025026,1.6898672341043162,-0.9655477096603842,0.3330126734363141,-0.03051506621456704,56,110,56,6.3479157533585475,0.5603423553976439,0.7621383666666667,0.02424867117647028,0.0423580674787076,0.0191795402768969,3.5752848193805917,3.5752848193805917,1.6018939290774743,0.3027918521046303,0.35616015096229514,0.48757287460765364,0.15162901310844412,0.004637961321607053,1.3013013013013013,2.6026026026026026,0.0,0.0,8.534814473316557,3.307860038743181,1.9475679407346642,1.148200378133336,0.6323297693797418,0.19402032281506662,0.1068332831026463,0.06681662470254521,1.3013013013013013,2.6026026026026026,3.953953953953954,5.205205205205205,7.387715486805012,0.9677760637507571,0.8684048921621512,0.7186453872746835,0.8634497418090845,0.05464152861687307,0.05516342763685617,0.026745301937186203,1.3013013013013013,2.6026026026026026,3.953953953953954,0.0,7.447660600766788E-4,9.22045782834365E-4,0.007440050240645763,0.025666364654603667,0.03011560021034588,0.40411121805727696,0.7832185715251759,0.9356176147409286,0.9866505907584909,1.0,7.447660600766788E-4,1.7727972275768632E-4,0.006518004457811397,0.018226314413957903,0.004449235555742214,0.3739956178469311,0.3791073534678989,0.15239904321575282,0.05103297601756234,0.01334940924150896,-2.1412228789173837,1.0446756417263252,-0.5275102135774143,0.3213885682047697,-0.9311448665977906,-0.20043321630641386,0.04734309472771642,0.016361264705065923,0.004969213650961007,0.0016902311569600955,Fietsen
