z_e_stddev,xy_e_stddev,z_peak_stddev,mcr_t,z_peak_mean,mcr_z,zcr_z,z_e_mean,corr_z_e_xy_e,corr_z_xy_e,z_peak_d_mean,z_mean,t_mean,t_stddev,xy_e_mean,z_peak_d_stddev,z_kurt,angle_mean,angle_stddev,z_stddev,label
18.072550517317907,2.6248464119427184,0.9759196314071455,36,7.912291503004376,20,20,17.024561710816503,-0.2043737834679858,0.2614444642321044,0.9780375163333334,0.3269566915644949,4.146155492018223,1.924533825680107,3.8551178027649273,0.03479951856985128,-0.82809289025167,0.028941653447413392,0.023333182528961455,4.121326446277742,Trapaf
12.538351670051249,6.5643550454905855,0.621643399301357,26,5.419091488143658,20,20,12.661834315213795,-0.1869855802747743,0.06512274106946091,1.0271911253333335,0.15737795275216465,4.212600417902144,1.5275484328194104,7.408201079041062,0.035150745186631666,-1.068461786705903,0.030327448222355124,0.01866186850055559,3.562025043214666,Trapaf
14.906469240254678,3.8380637318784796,0.4968876007600336,45,6.994946700987811,23,23,14.925585888802573,-0.053045457803621965,0.2541600452857803,1.00138855,0.3343622016880613,4.055477748443569,1.6970296450866549,4.39162379690026,0.02790076189785414,-0.9908326542045622,0.028347890106412248,0.02460807385581028,3.855299242304103,Trapaf
11.478166760284566,3.254732603916929,0.421222736111119,30,6.038285704578748,18,19,11.004235480125462,-0.19629729728625564,0.0882556053205042,1.0577697753333333,0.20443452028127343,3.4640523035306283,1.5411493925633246,3.361063765867892,0.020424423559136897,-0.922306985922213,0.027463510975012855,0.02118171551836228,3.317599716445168,Trapaf
15.020744757779498,3.038930352905551,0.1740135660897748,25,6.312129242767345,15,15,14.255888904166708,0.04696245058219739,0.3185958311084303,1.0283355715,0.19991106335649855,3.865459293679729,1.792634042214398,3.883435710914259,0.041885200775901514,-0.9016938297145773,0.02643711065540211,0.02088610053528664,3.77981535174259,Trapaf
9.105821663450403,6.1707591696787505,0.20262873800345274,23,4.802943951599851,15,17,8.437907529787118,0.036388558496930436,0.08851426014386084,1.097717376,0.17494563942788866,3.4993594056945265,1.4911995697805849,6.021313235390183,0.04268381636696175,-0.9155610584596681,0.029519364653694757,0.024520912640106998,2.906057859153642,Trapaf
7.229140362655454,6.1674942479336305,0.8844013234587267,16,4.72093372001122,15,15,6.242009892018283,-0.08974435746889067,0.24540843541087387,1.157516544,0.22023905702663524,3.2374657902685846,1.375435807564453,6.122514997697905,0.015213227034746835,-0.7079396824530293,0.03001946039379409,0.029860879560589016,2.494274106703571,Trapaf
14.906469240254678,3.8380637318784796,0.4968876007600336,45,6.994946700987811,23,23,14.925585888802573,-0.053045457803621965,0.2541600452857803,1.00138855,0.3343622016880613,4.055477748443569,1.6970296450866549,4.39162379690026,0.02790076189785414,-0.9908326542045622,0.028347890106412248,0.02460807385581028,3.855299242304103,Trapaf
15.841255378860918,6.862737199084061,0.5736129805598867,20,7.549590706179515,11,11,15.130477379643546,-0.2966514526905528,-0.06859352556154744,0.966705152,0.039600865174268925,4.505189300951529,1.6411299331628484,7.841484826311005,0.0,-0.9090199307740559,0.02499019118133791,0.018042197074689213,3.902708227660657,Trapaf
8.971666064140381,7.516140806735805,0.9347724589140158,16,3.9282034862121185,15,15,7.9166547540502705,-0.005499381457230828,0.03681170311624946,0.9466451626666667,0.034663314631642454,3.5376029289877593,1.5647310694531456,7.033997476522733,0.1942322223268136,-0.7418980373382067,0.030438721383187897,0.022167139632466543,2.8205731995811165,Trapaf
10.20880550066885,5.714396557657157,0.5061130604721066,30,4.820348829575455,19,19,11.570555903337866,-0.2758680238247232,0.04400260131239948,0.916427584,0.1289907887608362,4.07471337500826,1.3065259181037014,6.7328600550734325,0.2221346155730612,-1.245993461705288,0.027133985809838383,0.019153392276042888,3.4059791944150457,Trapaf
17.42786756942447,3.1240110685048617,0.7044406519222594,32,7.43786933624304,19,19,16.16572573444279,-0.083142913112174,0.24378418467233254,0.997833252,0.06491845360015429,4.197641062656868,1.8295120049695999,4.78824381654783,0.07240251507321205,-0.8288700335058956,0.027468965126451497,0.020496057948236883,4.028170474811148,Trapaf
16.45507138550358,2.845132373338659,0.5110132930013361,40,7.36251599660248,23,23,16.143860175920743,-0.22013699819857538,0.10474158609233722,1.03761291525,0.26468616980362986,4.047633192564225,1.8293470849828513,3.5747926992921655,0.019293426201375696,-0.953705690669644,0.02486268728040163,0.019076813660802473,4.01593579858205,Trapaf
14.90668847988375,3.3249386833971344,0.49820066055932855,20,6.920675832299102,12,12,15.271858394149076,-0.12903690267816134,0.2143442493538566,1.05758667,0.06052721291169397,4.120206655321162,1.6844797680453187,4.522800096764714,0.0,-1.0437930518112806,0.026206697152769163,0.019087858561462837,3.920544089412387,Trapaf
8.979454714037534,6.134505958085692,1.5176689130194572,33,4.8991597990951865,23,23,8.705517532117412,-0.2298631388623733,0.27194102958155164,0.916435264,0.0037983181430528866,3.724090967444753,1.287351928366253,6.814540384804798,0.20170617799104112,-0.939993673101811,0.03630620131366522,0.03189233659407223,2.9559277107225808,Trapaf
16.69445756976167,3.5657902230002363,1.7935325843665513,20,5.846826536639412,13,11,15.557075689243693,-0.09347158843313792,-0.07395852404627727,0.8598022465,-0.20469975615904712,4.008989777525428,1.8965922349910058,4.088005038848993,0.2543322908008641,-0.8075439893020997,0.023909102499473454,0.017607368176220325,3.9521263114450473,Trapaf
106.04675645307287,101.86896812397917,2.7026436093545985,141,17.330644480806225,73,73,103.44390311483761,-0.1571229277334808,0.2990801315353216,0.7049559190588236,0.18766097583382205,13.929007276887006,4.930640356651633,114.84692147266522,0.029340449818370803,-0.9373965762503444,0.11985611480618619,0.11412470808280305,10.176886066862794,Lopen
84.19112901743149,117.53072212761137,2.0645317403321144,36,16.722230618963348,26,26,68.20417825628189,0.020127162777203896,-0.17463251776924585,0.596246338,-2.5152200714463477,13.234178229316528,4.960869758974547,131.45108299947995,0.016494721538786894,-0.9518822277954486,0.13357382989566932,0.08910172184127785,7.882027128543498,Lopen
130.0759982274725,80.89501642215932,1.9842414656596776,116,20.008821055075167,58,58,141.34988450128526,-0.03254511716072819,-0.02582893674021508,0.683136,0.30960824186640573,14.593810036381987,5.206134965223836,98.67860331156237,0.02347884209902273,-1.1531506571610095,0.13226492727928504,0.10620402612173395,11.897032777505542,Lopen
97.48797250230575,115.63222742464751,2.6228910448087612,111,17.513182307525813,56,56,105.48176509021434,0.18006633535792313,0.4686581623859016,0.7104519912727274,0.2162116604732906,15.621720482167854,5.2275814802332,165.82900873821848,0.015789457666368235,-1.13427713676038,0.13537315868741628,0.1046181425676314,10.278501262737965,Lopen
89.19550933259558,60.43294637095598,2.596950690410656,46,16.92730324033739,32,33,65.71816862388613,-0.11203098594595634,0.115952175612117,0.7134094238333334,-2.1592303438459184,10.498874596239213,4.459684315281086,64.33068740832852,0.039356039245877175,-0.4922165387778632,0.09938352156462066,0.06629033267659047,7.8268827292197,Lopen
82.94757751696461,67.92377356931568,0.9100539146499721,30,16.538327019077656,21,22,80.43938922376715,-0.0751297987891372,-0.2548565600284011,0.6932373046666667,-1.5893429054922148,11.836478050582452,4.335608548558191,78.36139068613474,0.011667178101444511,-0.9494965174633467,0.09917020676267066,0.10451855643426532,8.850176181841356,Lopen
128.827587451646,81.70307701930193,4.908041357341974,44,19.223240993707904,27,29,92.00649928332304,-0.08704050774497704,-0.04416455054083382,0.5904693603333334,-3.0013620142871886,13.496013542048132,4.92194552982717,114.26413868578834,0.0212509282927359,-0.5916196132081799,0.13248535226334274,0.11057531287310249,9.128690815731494,Lopen
94.50210839514271,50.69708629564769,2.2842952621315917,43,17.529976108268,28,28,80.25361980945081,-0.11685442896244516,-0.0079933361697282,0.7200500487999999,-2.590033178499575,10.69736407662444,4.337338696417004,52.91723531797064,0.013941082716175645,-0.9447344769340122,0.09163423986074609,0.05738974884517563,8.593061781860394,Lopen
61.16505413921814,61.28172028532129,2.02597840255322,61,14.089858369826786,42,40,52.95050188354951,-0.18735229594614972,-0.04594595638620128,0.795085907,-1.4918264353950719,10.470741890482868,3.5904664462804448,69.54515453217411,0.27331766679374264,-0.6877517320056086,0.09781266311812362,0.06561773656005078,7.131064856328885,Lopen
