z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.42,z_freq_m_0.83,z_freq_m_1.25,z_freq_m_1.67,z_freq_m_2.08,z_freq_m_2.50,z_freq_m_2.92,z_freq_m_3.33,z_freq_m_3.75,z_freq_m_4.17,z_freq_m_4.58,z_freq_e_0.00,z_freq_e_0.42,z_freq_e_0.83,z_freq_e_1.25,z_freq_e_1.67,z_freq_e_2.08,z_freq_e_2.50,z_freq_e_2.92,z_freq_e_3.33,z_freq_e_3.75,z_freq_e_4.17,z_freq_e_4.58,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.42,xy_e_freq_m_0.83,xy_e_freq_m_1.25,xy_e_freq_m_1.67,xy_e_freq_m_2.08,xy_e_freq_m_2.50,xy_e_freq_m_2.92,xy_e_freq_m_3.33,xy_e_freq_m_3.75,xy_e_freq_m_4.17,xy_e_freq_m_4.58,xy_e_freq_e_0.00,xy_e_freq_e_0.42,xy_e_freq_e_0.83,xy_e_freq_e_1.25,xy_e_freq_e_1.67,xy_e_freq_e_2.08,xy_e_freq_e_2.50,xy_e_freq_e_2.92,xy_e_freq_e_3.33,xy_e_freq_e_3.75,xy_e_freq_e_4.17,xy_e_freq_e_4.58,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.42,t_freq_m_0.83,t_freq_m_1.25,t_freq_m_1.67,t_freq_m_2.08,t_freq_m_2.50,t_freq_m_2.92,t_freq_m_3.33,t_freq_m_3.75,t_freq_m_4.17,t_freq_m_4.58,t_freq_e_0.00,t_freq_e_0.42,t_freq_e_0.83,t_freq_e_1.25,t_freq_e_1.67,t_freq_e_2.08,t_freq_e_2.50,t_freq_e_2.92,t_freq_e_3.33,t_freq_e_3.75,t_freq_e_4.17,t_freq_e_4.58,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_ar_-10,z_dwt_ar_-11,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_norm_-10,z_dwt_norm_-11,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,z_dwt_avg_-10,z_dwt_avg_-11,label
0.007799891621182952,0.15878795672272508,0.01899079572510819,0.024936371413364248,0.025162392997479414,0.022969567750941226,0.19302939184120008,0.08320825816461846,-1.2275028126442866,0.12523517734761044,0.18366714703825215,8,18,10,0.1126086940632679,0.13927487997777235,1.077718099,0.4331344812871354,0.0019254855857160358,9.795770552812409E-4,0.20430789451147102,0.06105266558602672,0.026040054513963597,0.016360132883078735,0.023552431466235348,0.023552431466235348,0.028186093624470002,0.028186093624470002,0.0228313703814151,0.008040351867048665,0.002054434402137979,8.235131119236441E-4,0.7766716466562785,0.0810586728408499,0.020771189944299752,0.00812980040166243,0.017502655518907693,0.023414588786338467,0.023950873440179557,0.029191529299911756,0.017388176716977975,0.0017800946533181171,1.139176264223683E-4,2.685411485338328E-5,0.8888888888888888,3.111111111111111,0.0,0.0,0.037981591450216394,0.012485308709573985,0.009684554613018788,0.0057140081043913,0.005112884247909702,0.011431698435892488,0.011431698435892488,0.01007097758169021,0.007698524438808795,0.007698524438808795,0.006939543623159139,0.003569678788028083,0.4722723021937453,0.12433072672444359,0.06017112553049495,0.019457481517367224,0.014721368064906353,0.04755242642935996,0.06800140931163702,0.05569463123956871,0.059097881688111614,0.04822043470972101,0.022352451158828737,0.008127761431815542,0.6666666666666666,2.6666666666666665,4.444444444444445,0.0,0.3860587836824001,0.05261777033430702,0.03480402014375677,0.02286950845900784,0.02286950845900784,0.04258141363105346,0.04258141363105346,0.02408877692618469,0.02587078486786994,0.02587078486786994,0.015572062122343784,0.010105896806726045,0.8927542301036845,0.0301198739659081,0.011529653814434389,0.004460491642068437,0.0040728631134232356,0.013579534598871236,0.014541528856258673,0.006476056488034604,0.010709703882212864,0.0076792688075545635,0.0025520777475484353,0.0015247169800010453,0.8888888888888888,2.6666666666666665,3.7777777777777777,0.0,0.33034519959973657,0.4319466267313712,0.822515659884782,0.9104998538854459,0.9477326647416225,0.988183805668122,0.997509227247839,1.0,0.0,0.0,0.0,0.0,0.33034519959973657,0.10160142713163461,0.3905690331534109,0.08798419400066383,0.03723281085617665,0.040451140926499506,0.00932542157971687,0.0024907727521611125,0.0,0.0,0.0,0.0,1.117725627092876,0.6198707055137842,0.354671190700237,9.158759532709795E-4,0.0661711809672771,0.00689898722146282,0.0025229163518951684,8.970067743056739E-4,0.0,0.0,0.0,0.0,LiftAU
