4.5 0.45 0.967032967032967
5 0.55 1.0
5.5 0.2 0.8681318681318682
6 0.2 0.6703296703296703
3.5 0.45 0.9340659340659341
1.0 0.7 0.23076923076923078
3.5 0.75 1.0
1.5 0.30 0.27472527472527475
3 0.2 0.8571428571428571
6 0.0 0.7362637362637363
2.5 0.8 0.7912087912087912
1.5 0.55 0.27472527472527475
6 0.6 0.8131868131868132
5.5 0.6 0.9230769230769231
3 0.35 0.8681318681318682
2.5 0.0 0.5604395604395604
3.5 0.40 0.8901098901098901
4.5 0.2 0.8901098901098901
2 0.45 0.42857142857142855
4.5 0.25 0.9560439560439561
5 0.30 0.945054945054945
7 0.35 0.9010989010989011
5 0.45 1.0
6 0.55 0.7912087912087912
2 0.7 0.46153846153846156
3.5 0.55 0.989010989010989
7.5 0.25 0.4945054945054945
3 0.6 0.9230769230769231
7 0.0 0.4725274725274725
3 0.55 0.8131868131868132
5 0.7 0.989010989010989
2 0.6 0.5714285714285714
4 0.5 1.0
4 0.65 1.0
7 0.45 0.9230769230769231
5.5 0.35 0.9120879120879121
6 0.85 0.8131868131868132
1.0 0.35 0.25274725274725274
1.0 0.25 0.23076923076923078
5.5 0.7 0.9230769230769231
6 0.30 0.7692307692307693
2 0.55 0.4945054945054945
2 0.65 0.5604395604395604
6 0.7 0.8131868131868132
1.0 0.9 0.2087912087912088
5 0.85 0.989010989010989
3.5 0.35 0.8571428571428571
3.5 0.0 0.7582417582417582
3 0.7 0.9230769230769231
6.5 0.75 0.7472527472527473
2.5 0.35 0.6593406593406593
7 0.25 0.8021978021978022
7 0.85 0.967032967032967
2.5 0.40 0.7472527472527473
5 0.25 0.8901098901098901
2 0.8 0.5714285714285714
3 0.0 0.6263736263736264
4 0.75 1.0
1.0 0.6 0.24175824175824176
4 0.40 0.967032967032967
4.5 0.8 1.0
4.5 0.5 1.0
3 0.75 0.8681318681318682
7 0.8 0.9230769230769231
6 0.40 0.8131868131868132
3.5 0.6 0.945054945054945
4 0.45 0.945054945054945
1.5 0.5 0.27472527472527475
7.5 0.0 0.7692307692307693
3.5 0.5 0.967032967032967
5.5 0.30 0.8901098901098901
1.5 0.25 0.27472527472527475
7.5 0.85 0.7912087912087912
1.0 0.5 0.23076923076923078
7.5 0.30 0.5274725274725275
4 0.8 1.0
2.5 0.6 0.7802197802197802
7.5 0.6 0.7692307692307693
3 0.5 0.8241758241758241
1.0 0.8 0.21978021978021978
1.5 0.2 0.27472527472527475
6.5 0.5 0.6153846153846154
1.0 0.2 0.27472527472527475
1.5 0.85 0.27472527472527475
6.5 0.40 0.5934065934065934
2 0.85 0.6153846153846154
6.5 0.85 0.7692307692307693
4 0.35 0.9560439560439561
2 0.75 0.6043956043956044
6 0.65 0.7802197802197802
6 0.5 0.8021978021978022
4.5 0.55 0.9120879120879121
5 0.2 0.967032967032967
1.5 0.40 0.27472527472527475
5 0.35 0.978021978021978
3 0.25 0.7692307692307693
7.5 0.5 0.7802197802197802
1.0 0.55 0.26373626373626374
7 0.65 0.9120879120879121
5 0.40 0.989010989010989
4.5 0.40 0.9560439560439561
4 0.0 0.7142857142857143
7 0.2 0.7912087912087912
4.5 0.30 0.945054945054945
1.0 0.30 0.26373626373626374
6.5 0.55 0.7582417582417582
5.5 0.0 0.7472527472527473
2 0.0 0.27472527472527475
2 0.25 0.5384615384615384
4.5 0.7 0.978021978021978
1.5 0.65 0.27472527472527475
4 0.30 1.0
7.5 0.7 0.7912087912087912
1.5 0.75 0.27472527472527475
5.5 0.85 0.9560439560439561
4 0.25 0.9010989010989011
2.5 0.7 0.8131868131868132
7 0.6 0.8901098901098901
1.0 0.40 0.25274725274725274
7.5 0.65 0.5714285714285714
4.5 0.65 1.0
6.5 0.2 0.5824175824175825
2 0.35 0.42857142857142855
3.5 0.8 0.989010989010989
5.5 0.5 0.9230769230769231
7.5 0.8 0.7912087912087912
3.5 0.30 0.8901098901098901
7 0.55 0.967032967032967
5 0.6 1.0
5 0.8 1.0
7.5 0.75 0.7802197802197802
4 0.55 0.989010989010989
4.5 0.85 0.989010989010989
1.5 0.8 0.27472527472527475
7.5 0.35 0.7692307692307693
3 0.40 0.8901098901098901
6.5 0.8 0.6043956043956044
6.5 0.6 0.6043956043956044
3 0.8 0.9340659340659341
1.0 0.65 0.24175824175824176
5.5 0.75 0.945054945054945
6.5 0.35 0.7472527472527473
5.5 0.55 0.9120879120879121
7.5 0.55 0.5824175824175825
3 0.30 0.9010989010989011
2.5 0.30 0.7582417582417582
5 0.5 0.9230769230769231
6.5 0.30 0.6153846153846154
7.5 0.45 0.6263736263736264
6 0.25 0.6153846153846154
5.5 0.25 0.7912087912087912
3.5 0.65 0.978021978021978
2.5 0.25 0.6593406593406593
6.5 0.25 0.6263736263736264
3.5 0.85 1.0
7 0.30 0.945054945054945
7.5 0.40 0.6923076923076923
5.5 0.40 0.9010989010989011
2.5 0.65 0.7692307692307693
4.5 0.35 0.9010989010989011
4 0.85 1.0
2 0.2 0.4945054945054945
3 0.45 0.8571428571428571
2.5 0.45 0.6923076923076923
6 0.35 0.7472527472527473
5.5 0.65 1.0
1.0 0.45 0.25274725274725274
6.5 0.45 0.7582417582417582
7 0.75 0.9230769230769231
2.5 0.55 0.7472527472527473
5.5 0.45 0.9010989010989011
1.5 0.45 0.27472527472527475
6.5 0.7 0.6263736263736264
2 0.5 0.5604395604395604
5 0.0 0.7252747252747253
7.5 0.2 0.7362637362637363
2 0.40 0.4175824175824176
4 0.6 1.0
2.5 0.75 0.7802197802197802
3 0.65 0.8571428571428571
4 0.7 0.989010989010989
1.0 0.85 0.2087912087912088
1.5 0.6 0.27472527472527475
3.5 0.25 0.9010989010989011
3.5 0.2 0.8791208791208791
7 0.40 0.945054945054945
7 0.5 0.9230769230769231
4 0.2 0.8681318681318682
2.5 0.2 0.6923076923076923
6 0.8 0.8131868131868132
5.5 0.8 0.967032967032967
2.5 0.5 0.7472527472527473
3.5 0.7 0.978021978021978
1.5 0.7 0.27472527472527475
5 0.65 0.989010989010989
2.5 0.85 0.8131868131868132
4.5 0.0 0.7472527472527473
1.0 0.95 0.18681318681318682
4.5 0.6 1.0
6.5 0.65 0.6153846153846154
1.5 0.35 0.27472527472527475
7 0.7 0.967032967032967
6 0.45 0.7252747252747253
3 0.85 0.945054945054945
5 0.75 0.989010989010989
6.5 0.0 0.5934065934065934
6 0.75 0.7912087912087912
4.5 0.75 1.0
2 0.30 0.42857142857142855
1.5 0.0 0.08791208791208792
1.0 0.75 0.2087912087912088
