t_freq_m_2.92,t_freq_e_1.67,angle_mean,xy_e_freq_m_2.92,z_freq_p2,z_freq_m_2.92,z_freq_p3,z_freq_p4,xy_e_freq_e_1.67,xy_e_freq_e_4.58,z_freq_p1,xy_e_freq_m_2.08,t_freq_m_3.75,t_freq_m_0.83,corr_z_xy_e,z_freq_m_0.00,z_peak_d_mean,t_freq_m_0.00,z_freq_e_1.67,z_e_stddev,z_freq_e_4.58,t_freq_e_4.58,z_freq_m_3.75,z_freq_m_0.83,xy_e_freq_m_1.25,xy_e_freq_m_4.17,z_e_mean,z_freq_m_1.25,z_freq_e_3.33,z_hmm_model-LiftAD,z_freq_e_0.42,t_freq_m_4.17,t_freq_m_1.25,z_freq_m_4.17,z_kurt,t_freq_e_2.50,z_freq_m_2.08,xy_e_freq_m_3.33,z_dwt_avg_-1,z_dwt_avg_-2,z_freq_e_2.50,z_dwt_avg_-3,z_dwt_avg_-4,xy_e_freq_p3,xy_e_freq_p4,xy_e_freq_p1,xy_e_freq_m_0.42,xy_e_freq_p2,z_dwt_avg_-0,z_dwt_avg_-9,t_freq_e_0.42,z_dwt_avg_-5,z_dwt_avg_-6,t_freq_e_3.33,z_dwt_avg_-7,z_dwt_avg_-8,xy_e_freq_e_0.83,xy_e_freq_e_0.00,xy_e_freq_e_3.75,t_freq_m_2.08,t_stddev,t_freq_m_2.50,xy_e_freq_m_2.50,t_freq_p2,t_freq_p3,t_freq_p1,t_freq_e_1.25,z_peak_d_stddev,z_freq_m_2.50,xy_e_freq_e_4.17,z_peak_stddev,xy_e_freq_e_1.25,t_freq_e_2.08,z_freq_m_0.42,xy_e_freq_e_2.92,z_freq_e_1.25,z_freq_e_4.17,t_freq_m_0.42,t_freq_m_3.33,t_freq_e_4.17,z_freq_m_3.33,mcr_z,xy_e_freq_e_2.08,t_freq_p4,mcr_t,zcr_z,xy_e_freq_m_4.58,z_freq_e_3.75,xy_e_freq_m_1.67,z_freq_m_1.67,z_freq_e_0.83,z_freq_m_4.58,t_freq_m_1.67,z_freq_e_0.00,t_freq_m_4.58,z_dwt_ar_-0,xy_e_stddev,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,xy_e_freq_e_2.50,t_freq_e_2.92,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_freq_e_2.92,xy_e_freq_m_0.83,xy_e_mean,xy_e_freq_m_0.00,z_peak_mean,xy_e_freq_m_3.75,t_freq_e_0.00,angle_stddev,t_mean,t_freq_e_3.75,z_dwt_norm_-6,z_freq_e_2.08,xy_e_freq_e_3.33,t_freq_e_0.83,z_dwt_norm_-5,z_dwt_norm_-8,z_dwt_norm_-7,z_dwt_norm_-9,corr_z_e_xy_e,xy_e_freq_e_0.42,z_mean,z_stddev,z_dwt_norm_-0,z_dwt_norm_-2,z_dwt_norm_-1,z_dwt_norm_-4,z_dwt_norm_-3,label
1.0672581903167107,0.0013432126166031742,0.042793674735813955,1.9816714587751003,0.0,0.7096031744313072,0.0,0.0,0.054625471256984005,0.032927759266327496,1.6778523489932886,1.1919744186285746,0.5640901514154142,0.8843307372853141,0.17110245099503407,0.5285973053020157,0.886184704,7.478572170728191,0.3874953629458171,10.313682609124546,3.8188418750617083E-4,0.008085033761499697,0.30840957813723213,1.4466216591357237,4.5791376244512,5.590967199286001,9.554958676833923,3.7364027808146565,0.021865726006421286,NaN,0.06243935573752072,0.5640901514154142,0.5972021677697491,0.1274884389477081,-0.8374664068674673,0.011442402381308071,0.7228217722266828,1.9816714587751003,-4.830830137518919,-2.3241241924347724,0.009293105080909185,8.26020839226002,-0.9208361297172151,6.040268456375839,0.0,1.6778523489932886,3.9082536225002618,4.3624161073825505,3.7488695903370446,0.0,0.02738117415319768,-0.2727226233964275,-0.09040661688906845,0.02098317129985375,-0.03147535781583077,0.0,0.05071004687444094,0.5406407651711788,0.08100345351966008,0.7621523349906236,1.6948702193454064,0.7621523349906236,1.1919744186285746,3.3557046979865772,0.0,1.0067114093959733,0.006737120055587097,0.4272030986509608,0.4708658226262356,0.08671685014861547,2.513588812018648,0.06735286516165062,0.008817264091299393,1.4466216591357237,0.012694427987820124,0.3889955595164031,6.264465367599803E-4,1.0120895767458602,1.0672581903167107,0.005383738392807972,0.7096031744313072,10,0.0035670311130773743,0.0,16,10,2.7465387218243773,0.0029314829420734744,4.5791376244512,3.7364027808146565,0.07033729483776471,0.08686763432948431,0.2778853063543131,0.013226086700573562,0.5309756463614957,0.011761393853149001,7.601626497614256,0.03129136767510294,0.0419655005938791,0.44525695512933283,0.7640852985985513,0.9367327206746006,0.004177524400341678,0.02255429170024879,0.9868919586935486,1.0000000000000004,0.0,0.0,0.022819180762016562,3.9082536225002618,7.280607717422332,14.561215434844662,4.369030262494094,5.590967199286001,0.8641225737863801,0.032447977196385744,3.7392860853640983,0.005889561427049726,0.05015923801894805,0.01958851474623411,0.015395657534268768,0.017260456334164388,0.1726474220760491,0.0,0.013108041306451742,0.0,0.0642129723828509,0.05018814756563442,0.06406111956861066,3.1008688545039576,0.011761393853149001,0.010674132918776157,0.019529973821953938,0.31882834346921846,0.40329145453545373,Trapop
0.37947946421042505,0.006363198491735305,0.038205127718081024,1.0741673263267657,2.0,0.6684653595494507,3.0,0.0,0.048035391678349665,0.017688381214516345,1.0,2.2370270416600615,0.7673729338238058,1.247040747651796,0.3348167612837321,0.4963255483069067,1.0242513023333333,5.757968613294332,0.2947688313940138,7.110057591352526,3.2761206997953055E-4,0.0049825719107221954,0.4069343137529394,1.380521920197276,2.378808845458145,1.4686199424364137,5.300236531197317,2.155940659909966,0.01421454923757369,NaN,0.1172836828838621,0.4006752421881559,0.4045806117534507,0.07805409083281839,0.16174592778116592,0.015321547270297404,0.592467288108254,3.0829423083154683,1.4381715526253025,5.632700986480132,0.041652808857696816,-3.307488424337807,-0.015735765688726616,2.8,3.8,1.0,2.7912864525197754,2.0,2.242856083203158,0.0,0.042323047857593325,-0.027227468699490887,-0.008986036421787087,0.025001616678345925,-0.003155762308099933,0.0,0.04843606380442546,0.5390000321771492,0.07290961235736995,0.6245869721686095,1.4494268278442113,0.6245869721686095,2.2370270416600615,2.8,3.8,1.0,0.004489314341807645,0.010871171104814803,0.6684653595494507,0.017185627596238002,0.6067029426699762,0.04604988372108645,0.013777651931057318,1.380521920197276,0.013213548367400439,0.31074288041842535,6.170545362546269E-4,1.247040747651796,0.7673729338238058,0.00475964706386857,0.4069343137529394,19,0.0391456949505011,0.0,27,19,1.4686199424364137,0.013856321446365456,2.378808845458145,2.155940659909966,0.12072201364875197,0.04595654348217788,0.4045806117534507,0.03777450434268105,0.4006752421881559,0.007409257809923705,5.176259164823357,0.010455702378101723,0.1040261915849918,0.17526587821921447,0.7355675841791196,0.9299831140643856,0.03656840366301714,0.006961421047062717,0.9854924009690639,1.0,0.0,0.0,0.023584643502095503,2.7912864525197754,5.080748883480781,10.161497766961558,5.406906778974164,3.0829423083154683,0.8151815135526265,0.0216563758795886,2.878984306647166,0.022426790376182882,0.055509286904678254,0.024455097662300196,0.07371912572815288,0.03841167947870045,0.19441552988526595,0.0,0.014507599030936114,0.0,0.016979085029678206,0.04804823474179328,0.2481627741534534,2.2934015197616753,0.007409257809923705,0.09357048920689008,0.003046444568178016,0.5603017059599051,0.07123968663422267,Trapop
0.5264666414712764,8.538035779616368E-4,0.038859483692325024,0.910097594114317,0.0,0.3531233065208782,0.0,0.0,0.030626639440783154,0.049552019575441565,2.0100502512562812,1.5522084039025843,0.5467054366805639,1.140327407044421,0.2293510301784416,0.7967547243470919,1.047912598,6.475085219832481,0.29631761293438963,9.506863155825293,4.379924872789289E-4,0.001204731073985861,0.7576644955423827,1.667357832335613,1.8851370177523683,2.5722886615502625,7.238189780391837,2.1167314847619054,0.0215406079704468,NaN,0.12249433098788992,0.19153374531567083,0.17188004261144302,0.08157212539910631,-0.26508209486552614,0.018696021546131487,0.933178497968017,1.4085075944810646,-2.5286753825902766,2.802694147036018,0.04140159661230556,1.6158088893585303,-0.2414752096076372,4.773869346733668,5.778894472361809,1.0050251256281406,2.2699765747000975,2.763819095477387,0.743391312592195,0.0,0.03653696359926802,-0.05072758708021369,-0.01893413128265136,0.00666826220966846,-0.006740702831148431,0.0,0.03907631274116148,0.6401715662513304,0.03532192566610303,0.7877631146758155,1.3930701576368332,0.7877631146758155,1.5522084039025843,2.763819095477387,3.7688442211055277,1.0050251256281406,0.001665005150939476,0.013163303262883598,0.933178497968017,0.05443424781011801,0.5165118374782063,0.03852690764514282,0.012890724592781911,1.667357832335613,0.006227209787351647,0.3102963423615737,6.016273170859718E-4,1.140327407044421,0.5467054366805639,0.0014681146724103292,0.7576644955423827,15,0.016286840944048468,0.0,18,15,2.5722886615502625,0.020649228314539216,1.8851370177523683,2.1167314847619054,0.1127788933507537,0.06978560952901869,0.1338709975201724,0.028590413249864804,0.17683405852749015,5.261330238018405E-4,4.517509018898415,0.006613742159543204,0.07316140026726986,0.3700355857679227,0.7517880275682913,0.9315929942175072,0.019491390170780977,0.0059801804200125125,0.9857879821048747,1.0000000000000002,0.0,0.0,0.0063515520248516154,2.2699765747000975,5.174384852498092,10.348769704996183,5.854562777518632,1.4085075944810646,0.87831692216349,0.024709408010326762,3.2375426099162414,0.008068269232466728,0.05419498788736752,0.03853980238902008,0.019820697358750916,0.02765100176088361,0.1798049666492158,0.0,0.014212017895125446,0.0,-0.012979878031763587,0.05046424260898747,0.04272685609795678,2.696833604447969,5.261330238018405E-4,0.06654765810772667,0.006087609135741364,0.3817524418003686,0.29687418550065287,Trapop
0.5943989703250905,0.0018759222682446124,0.04800231568399315,2.7375912444160533,1.814516129032258,1.171893462731957,3.629032258064516,0.0,0.028494842659864746,0.029635353649325503,0.8064516129032258,2.4780881520724094,0.3235086456924516,0.9727207813416981,0.3232747807196007,1.3791235132398796,1.107849088,7.571196292188298,0.29826479038569426,12.060990692732227,9.760276109331046E-5,0.0013952441599487052,0.42687718431914173,1.3588935245921718,3.4386097869850265,3.702750368888862,8.878892333014965,3.0462465332376447,0.048534670104458506,NaN,0.11476388627688966,0.2187195776913101,0.20911168892087753,0.03250810574922004,-0.17696631758489634,0.02181628516807102,0.7368735323260062,2.7375912444160533,4.395528352242985,-5.775288242529692,0.03215009905174861,-0.689973500532993,0.5410697742445925,2.8225806451612905,4.637096774193548,0.8064516129032258,4.264505045409163,1.814516129032258,2.0451238943695884,0.0,0.040017012465221324,0.42629812225769576,0.13827634167293473,0.01054770201148068,0.04806850695453967,0.0,0.022877144915604088,0.6050857800459982,0.04922340470759551,0.8816952930515994,1.7301067949109312,0.8816952930515994,2.4780881520724094,2.8225806451612905,3.629032258064516,0.8064516129032258,0.0012764850167670927,0.028570824856324187,0.7368735323260062,0.051394852193822886,0.6661819319263128,0.034901921686354566,0.022090282174834018,1.3791235132398796,0.02479953926614737,0.29363512277921433,1.0547765575766034E-4,1.1958818682178385,0.5943989703250905,0.0015063220466186023,1.171893462731957,25,0.024326815152077234,0.0,18,25,3.702750368888862,0.005453646052170226,3.4386097869850265,3.0462465332376447,0.062306645837696316,0.02986552897337121,0.26327937293751624,0.05917147680363143,0.19276178689393367,0.003066809811107856,7.890944365802549,0.017233544794098103,0.06623197436228644,0.36469269176570956,0.7249979194893686,0.9274553015597105,0.02402408817445781,0.008460249146984336,0.9848986897767427,0.9999999999999998,0.0,0.0,0.04652243236871979,2.5525964037302047,8.433060877324928,16.866121754649857,6.981125050002617,2.896255037479287,0.8722609655668511,0.02884385584188699,3.7855981460941477,0.0036038946309767945,0.05744338821703224,0.038994149922926005,0.048061087192532805,0.015149635344001837,0.20245738207034183,0.0,0.015101310223257256,0.0,0.027956840592072624,0.057175170356219086,-0.021009875081294836,2.9856985888702345,0.003066809811107856,0.04899842956818833,0.014166734982990247,0.3603052277236591,0.2984607174034231,Trapop
0.5670061929902839,0.0034174747731491196,0.03629368755754501,1.765164502892183,2.0,0.7803636249892462,0.0,0.0,0.049876408167251786,0.02888107813834577,1.0,0.8202067901414168,0.6506389825654031,1.250486679352403,0.31531079909899457,0.22252669999882904,1.037902832,5.214228308381678,0.3357347460623623,6.118958763087054,5.178619386403068E-5,0.005571028867426915,0.24048729665051072,1.4425062099668093,2.0485257313521408,1.4193574866478391,4.996478738331726,2.4276125883631865,0.008234762091543552,NaN,0.10790024271413164,0.38994618066499687,0.29211379532373927,0.060085159929202485,-0.42166598507784236,0.013518688317695978,0.6949283546380828,2.0320492352782042,-3.832351308696621,1.9561507739766162,0.04421574090881399,-1.3959337320572565,0.12411091765241872,3.75,4.75,1.0,1.7396730507032652,2.0,-0.7600773857477847,0.0,0.04882602154520237,0.0375554852282564,0.007367760743338602,0.0202484918384438,0.0021991038886288975,0.0,0.03869462779083241,0.5142820412261722,0.08133231808440046,0.2678224378209362,1.3644106643493914,0.5670061929902839,1.765164502892183,3.0,4.0,1.0,0.005848704324485827,0.028225575727769167,0.7803636249892462,0.03022866092979423,0.27163032509162705,0.05475914970315207,0.002633036677009808,1.4425062099668093,0.03486618847275859,0.31393175396841766,2.723165083915968E-4,1.250486679352403,0.6506389825654031,0.009970608556676036,0.24048729665051072,15,0.01064928794459095,0.0,22,15,1.4193574866478391,0.006037282160436195,2.0485257313521408,2.4276125883631865,0.10669372583095756,0.02372304276210028,0.29211379532373927,0.006065792005487067,0.293616430803226,7.796428601484047E-4,3.974238816818636,0.020599965086190587,0.1267943137699889,0.4996058881991345,0.6813801528019252,0.9263863790593915,0.03599325656347332,0.01140297237172743,0.9848121618959167,1.0,0.0,0.0,0.03747618281594635,1.7396730507032652,3.6528738533358847,7.305747706671767,4.763966441232966,2.0320492352782042,0.8014860973990802,0.02483260022425932,2.6071141541908376,0.02847845029645639,0.058425782836525254,0.033385668739648246,0.0728906922563575,0.04859842503264601,0.2450062262574661,0.0,0.015187838104083326,0.0,0.03887444336056598,0.04754629072287076,0.07322404615113606,2.2396870243927274,7.796428601484047E-4,0.10619434868379832,0.019820322226042183,0.18177426460279075,0.3728115744291456,Trapop
0.6860788999210619,0.003812681609443935,0.037518812822458655,2.7791385035204317,2.7777777777777777,0.5800014501324037,0.0,0.0,0.03928428504732202,0.01790532779278555,1.7676767676767677,2.1058737857445093,0.6511526595282222,1.1506968885109234,0.19248915731929578,0.8392388024661105,1.098022461,5.716133237985616,0.3224553624157748,7.823317721756044,6.491841257052087E-5,0.004772411696919187,0.37384517188225946,0.9797811270585652,2.4728791093765343,2.732963125867442,5.858469984699411,2.53992738805267,0.02078097700838936,NaN,0.07675611911104555,0.3336002347412397,0.3210015815970453,0.04088031489665042,-0.013784684088312904,0.014115000929948348,0.9005712614942443,2.7791385035204317,-1.584866468219009,0.7369085144802554,0.04979733249422496,1.3812654160350801,-0.9580058896333249,3.5353535353535355,4.545454545454546,0.7575757575757576,2.484365725049661,1.7676767676767677,1.9071905845751511,0.0,0.0497926713993728,-0.15254494608245328,-0.05456850777130936,0.02255589029663324,-0.01928818985949566,0.0,0.033691619959355795,0.5192701705915629,0.06423508317214571,0.6358217489250986,1.4853224252055042,0.6358217489250986,2.1058737857445093,3.5353535353535355,0.0,1.0101010101010102,0.007083832599981889,8.631652477944186E-5,0.9005712614942443,0.04801771500372948,0.342861479046815,0.042364205961101575,0.012640710240794462,0.9797811270585652,0.047905261122189985,0.3471909546172432,1.4218930294944665E-4,1.1506968885109234,0.6860788999210619,0.003806596998198705,0.5800014501324037,14,0.02904114843292815,0.0,20,14,1.5052998904579187,0.006489990276693719,2.4728791093765343,2.53992738805267,0.06680203276259952,0.025789331990463647,0.26626719631782064,0.04435754837410507,0.3336002347412397,0.004646249310053216,4.989303815380749,0.007854731813924624,0.07448409933320936,0.28895528040825064,0.7570395860044352,0.930361862006835,0.02908344840375125,0.01430777787397673,0.9855735931301934,0.9999999999999999,0.0,0.0,0.019154189948843922,2.1878730775672643,4.505115183816804,9.010230367633609,5.738946322704825,2.732963125867442,0.8180179431452239,0.020722410983894643,2.858066618992807,0.012151001295323458,0.05521173112335835,0.046008385275559976,0.0646425265561989,0.03694348191418303,0.17332227600239988,0.0,0.014426406869806528,0.0,0.006814769635838853,0.06455920795692872,0.17981051584240532,2.419857943865364,0.004646249310053216,0.06662936751928474,0.003208482503871408,0.46808430559618464,0.2144711810750413,Trapop
0.48606723039932664,0.002734142430754907,0.038828199868437004,2.376939731669163,1.8333333333333333,0.5954692026749542,2.8333333333333335,3.8333333333333335,0.03461942172233637,0.05883522649461535,1.0,1.7952348282386297,0.43055330183183366,1.2663481063373154,0.3281798920579774,0.27453815197745374,1.06209564225,6.0926447146091816,0.25463818479819095,8.80775402937841,3.2893558183776224E-5,0.0036891313402894602,0.7279906659102781,1.636214220153216,2.826637344906676,3.623340029279569,6.129577281231392,2.240161226987639,0.03876021131155576,NaN,0.1544462938536983,0.34328178369917317,0.2825505785051796,0.056401462599857795,0.04057514989972022,0.02501728206441993,0.8290230586552914,2.544027150637739,3.909975590494473,-0.5713693236603339,0.03445535772176841,-2.0892864699376297,2.00110857094956,2.8333333333333335,3.8333333333333335,1.0,3.985626384871514,1.8333333333333333,0.32222368670772994,0.0,0.05577722230426119,0.8970146540219328,-0.0025965604233755685,0.012970035642213764,0.0016111802023195954,7.120407741249939E-4,0.09348218604284152,0.474224795234365,0.03376908808785685,1.0059060084155336,1.5987464669066211,1.0059060084155336,1.7952348282386297,2.8333333333333335,3.6666666666666665,1.0,0.0027991574504821156,4.1274041466955334E-4,0.8290230586552914,0.06369524103603601,0.6360003117250788,0.0366827088744499,0.021905842262343187,1.636214220153216,0.030008810687291578,0.26311441740043184,2.3147840878044867E-4,1.2663481063373154,0.48606723039932664,0.0039470970896594085,0.7279906659102781,25,0.014540862151598988,0.0,26,25,3.623340029279569,0.02271854277936677,2.826637344906676,2.240161226987639,0.16775898495272876,0.01886608977333905,0.2825505785051796,0.004182383512049943,0.34328178369917317,6.3568388053088E-5,6.435040846092836,0.00942353644420857,0.02086979939288185,0.10015700677437663,0.4059539631080461,0.7282552396531699,0.01784046227892314,0.01144708609862677,0.9265479030951038,0.9846280312592001,1.0,0.0,0.019938455564657634,3.985626384871514,5.697972921277326,11.395945842554655,5.888599704714779,2.544027150637739,0.8033965470868956,0.022384405543341524,3.0463223573045886,0.0052318774819613886,0.19829266344193403,0.039722796138587146,0.05013612266738487,0.051084578748092496,0.3223012765451237,0.015371968740799921,0.05808012816409625,0.0,-0.016166408252486907,0.09216507472230062,-0.013806135711799217,2.4798964278421334,6.3568388053088E-5,0.011446262948673278,0.009359968056155483,0.3057969563336695,0.07928720738149478,Trapop
0.7658145087478341,0.0024332917937060074,0.05464643918167333,5.150655645485011,1.8315018315018314,1.0369223701573766,2.7472527472527473,0.0,0.05847916692643148,0.02551072797406672,0.9157509157509157,1.2370028690166024,0.807809895134596,2.4108356445201125,0.21824100908638064,0.35611811564209067,1.0809122986666668,9.412770324206418,0.27033933738425187,22.28907032399754,7.428385941048813E-4,0.004469821985039163,0.9404714241481995,2.397982006066385,9.23284527521023,8.599081894929453,14.740867532306206,3.82140580622669,0.04415768219025399,NaN,0.10115228339014772,0.4047843606545405,0.4317179133927788,0.2446585345209255,0.16088451153498218,0.008725183328872479,1.5209710763630517,5.150655645485011,-3.733030477620684,-4.532635779590206,0.06846459765180589,1.7226070079633473,1.6927150633986758,3.663003663003663,4.5787545787545785,0.9157509157509157,11.939113022861457,1.8315018315018314,-3.554181708618158,0.0,0.05669366513829229,0.14970424917563585,-0.08495606100503511,0.013557167135656568,-0.03589869088590942,-0.012999648257076148,0.10112702137856298,0.46181826106320567,0.0649610516129787,0.773970586059239,2.4287897573513835,0.773970586059239,1.9402694137805714,2.7472527472527473,3.8461538461538463,0.9157509157509157,0.005210103740867424,0.030799994426336467,1.5209710763630517,0.07724868291048467,0.7468096232137276,0.06396378675339563,0.007235674621727553,2.397982006066385,0.021877956262815645,0.2781078077264302,0.002414012721536853,2.4108356445201125,0.807809895134596,0.0046615896873424606,0.9404714241481995,24,0.0025651459846255317,0.0,28,24,3.868035030350183,0.021552833517759634,9.23284527521023,3.82140580622669,0.11122971066865253,0.12458146647469213,0.41479203105549756,0.004177475336268288,0.5216313526660938,0.0033202645258691736,16.360927272298525,0.006983092326029436,0.021520180990383046,0.07373430538728291,0.29781619887487487,0.716934493411874,0.004476139771673942,0.008700555549352161,0.9103993535150798,0.9812754613137572,1.0,0.0,0.052720246600246566,11.939113022861457,13.286605316458228,26.573210632916464,9.48423362564454,8.599081894929453,0.8189277654037521,0.052572784907620525,4.706385162103212,0.010408963212469018,0.1934648601032059,0.04494117421854166,0.02334527185788609,0.05897621840292278,0.41911829453699917,0.01872453868624276,0.0708761077986773,0.0,-0.1252099581777841,0.0946267875038728,-0.13211961229262698,3.8441568817246563,0.0033202645258691736,0.014537088664353609,0.003662827800160262,0.22408189348759197,0.05221412439689986,Trapop
0.5751413752503459,0.0035929229243402087,0.03385714020888712,0.4531295209188386,1.8,0.7259578585276119,2.6,3.4,0.03990136870435489,0.019731100779468533,0.8,0.6133637654124834,0.3420618008343328,0.30429678280707206,-0.19038534515906277,0.9699176975196094,1.129135132,5.477779654162183,0.21045620809088242,7.138300359399326,2.8929964478431185E-4,0.005745432386893567,0.2484361522630089,1.3953874321499213,1.2533511179506183,1.31584131084345,5.987914563723137,2.2281071427849377,0.03352140087272384,NaN,0.0868972743595349,0.3420618008343328,0.3042317268663455,0.08640567203540321,-0.5974290371812279,0.011465278496018408,1.1060940119241036,0.510305383969409,7.098153279522055,-2.1103375210917195,0.06051290769343228,2.935505969788317,-0.6458100519143861,2.6,4.4,0.8,0.9138121885384373,1.8,4.176352705117418,0.0,0.016225545131241807,0.16814435066448985,0.05205608419212368,0.016981217071696336,0.017935689439299376,0.0,0.012065763925899194,0.7091947350251854,0.052959656307179526,0.5097991401853931,1.1050285807342608,0.5097991401853931,0.6133637654124834,1.8,2.6,0.8,0.006277967775439497,0.01473858443630249,1.1060940119241036,0.045560101827540785,0.6836252725317883,0.042608433446562136,0.010013179541379032,0.9699176975196094,0.009167610520045395,0.3091436922903068,6.265081820043861E-4,0.6528274355978222,0.5751413752503459,0.005495820676109093,0.7259578585276119,19,0.012240182570479178,3.4,34,20,0.7663512455936782,0.003649011637513968,1.2533511179506183,2.2281071427849377,0.14376631178030153,0.04748278215836806,0.3042317268663455,0.059392742857326625,0.28974085033499497,0.022017540314355526,2.014835586384778,0.08561872555842948,0.09690678044830357,0.3443054524228452,0.7768465738070115,0.9317759842070709,0.014026339936399169,0.016574608535742826,0.9857369197078867,1.0,0.0,0.0,0.037937894777461206,0.4775292606372184,2.7298067327477678,5.459613465495533,4.561636068459176,1.31584131084345,0.8949456574392739,0.022831854763625387,2.7388898270810933,0.006593755983479508,0.053960935500815814,0.05380674781372761,0.012648067032379603,0.006088614038385825,0.15492941040005945,0.0,0.014263080292113347,0.0,-0.2698714135578815,0.029896639924506484,0.26026653557748475,2.4380220878789376,0.022017540314355526,0.011288054889874083,0.06360118524407395,0.43254112138416617,0.24739867197454166,Trapop
0.4610382800537506,0.004537611488436413,0.039013114749895994,1.1371330135797444,2.0,0.8322240491275327,3.0,0.0,0.03742413490852613,0.027185441996006195,1.0,2.227722512566156,0.6466209189273097,1.3020408547628173,0.3185228779903875,0.44811382098297814,1.0274047855,5.932561233720897,0.3035867840206031,7.115952488932228,0.0011267275040454802,0.005106490850368992,0.4593837954293231,1.5540649750793498,2.525417059677093,1.5079630893720422,5.498490111603143,2.3141500303794267,0.014689902699293461,NaN,0.11884322557386894,0.4418303117521208,0.39362649482487627,0.14547475514708585,-0.038372531992293624,0.01584375783081105,0.42220533628317675,2.6048719294225235,1.435427981166322,5.608084433758464,0.04293166831726307,-3.3044399296402744,-0.02279636034621582,4.0,5.75,1.0,2.851970575944254,2.0,2.251979143701791,0.0,0.04264380565370828,-0.02436037591054277,-0.00824137210813955,0.020428344015700043,-0.002908141948477141,0.0,0.04445537179897489,0.5565104999509103,0.07448218066176422,0.5755202867133913,1.4593421646845015,0.5755202867133913,2.227722512566156,2.75,4.0,1.0,0.004709658755785697,0.013292779464266324,0.8322240491275327,0.02890271229259508,0.6819448532909922,0.040800456483404315,0.011430329828141066,1.5540649750793498,0.009197329273389215,0.3072550277514123,0.002041609974133205,1.3020408547628173,0.6466209189273097,0.0078106547163633785,0.4593837954293231,15,0.03769008537853725,0.0,23,15,1.7174762848097935,0.01456281666661972,2.525417059677093,2.3141500303794267,0.12289900817225541,0.09959362254688812,0.39362649482487627,0.019223482698134918,0.4418303117521208,0.007481335873946161,5.446886013995979,0.010520913508409134,0.1034368852872008,0.17472321718817294,0.7374528982886447,0.9304973612000179,0.04117648368663256,0.006690232038579089,0.9856025830825287,1.0,0.0,0.0,0.037303732620224524,2.851970575944254,5.419361742216769,10.838723484433544,5.460840783980582,2.6048719294225235,0.8188435179916185,0.022418895637880017,2.966280616860447,0.02198879099875817,0.055105221882510755,0.01553601400214607,0.05865526219997482,0.039966805831729214,0.19304446291137328,0.0,0.014397416917471264,0.0,0.010608302710036389,0.04352004136928524,0.2240569104914891,2.340014304913573,0.007481335873946161,0.09291597177879167,0.0030395776344629742,0.5627296811004717,0.07128633190097215,Trapop
