xy_e_freq_m_0.70,z_freq_e_0.10,z_freq_m_0.40,z_dwt_ar_-3,z_dwt_ar_-2,t_freq_m_0.70,z_dwt_ar_-4,z_dwt_ar_-0,t_freq_m_0.00,z_dwt_ar_-1,t_freq_e_0.70,z_e_stddev,xy_e_freq_e_0.40,xy_e_stddev,z_freq_e_0.20,z_peak_stddev,z_freq_m_0.30,xy_e_freq_p3,mcr_t,xy_e_freq_m_0.60,xy_e_freq_p4,z_peak_mean,xy_e_freq_p1,xy_e_freq_p2,t_freq_m_0.80,mcr_z,zcr_z,t_freq_e_0.80,xy_e_freq_e_0.30,t_freq_e_0.00,z_freq_e_0.30,t_freq_m_0.50,xy_e_freq_m_0.50,z_freq_m_0.20,t_freq_e_0.50,z_e_mean,xy_e_freq_e_0.60,z_freq_e_0.40,corr_z_e_xy_e,t_freq_m_0.60,xy_e_freq_m_0.40,z_freq_p4,t_freq_e_0.60,z_freq_p3,z_freq_p2,z_freq_m_0.10,z_freq_p1,z_freq_m_0.90,xy_e_freq_e_0.50,z_dwt_avg_-0,z_dwt_avg_-1,corr_z_xy_e,z_dwt_avg_-2,z_freq_e_0.90,z_peak_d_mean,z_dwt_avg_-3,z_dwt_avg_-4,xy_e_freq_m_0.30,z_dwt_norm_-0,z_dwt_norm_-4,z_dwt_norm_-3,z_dwt_norm_-2,z_dwt_norm_-1,z_freq_e_0.80,t_freq_e_0.30,xy_e_freq_e_0.00,z_freq_m_0.80,z_mean,xy_e_freq_m_0.80,xy_e_freq_e_0.90,t_freq_m_0.40,z_freq_m_0.00,xy_e_freq_m_0.20,xy_e_freq_e_0.70,t_freq_e_0.40,z_freq_e_0.70,z_freq_m_0.70,xy_e_freq_m_0.90,xy_e_freq_e_0.80,t_freq_m_0.30,t_mean,xy_e_freq_m_0.10,t_stddev,t_freq_m_0.90,xy_e_mean,z_peak_d_stddev,z_kurt,t_freq_p1,t_freq_p3,z_freq_e_0.60,t_freq_p2,t_freq_e_0.10,xy_e_freq_e_0.20,z_freq_m_0.60,t_freq_m_0.20,angle_mean,t_freq_e_0.90,xy_e_freq_m_0.00,z_freq_e_0.00,angle_stddev,t_freq_p4,z_freq_e_0.50,xy_e_freq_e_0.10,z_freq_m_0.50,t_freq_e_0.20,t_freq_m_0.10,z_stddev,label
2.757487471958795E-4,0.2707896231487686,0.06421072379204633,0.9187666221061124,0.7679382350005536,0.021931677231114412,0.9509806235127732,0.4328354311303106,0.22617981022406147,0.5712403799035363,0.006078789992919495,0.023361037051162586,0.023435944762295637,8.168898781099956E-4,0.2827690266207097,0.2371460307890811,0.06421072379204633,4.838709677419355,6,2.757487471958795E-4,0.0,0.09071615224965603,1.6129032258064515,2.620967741935484,0.021931677231114412,5,5,0.008168134750435513,0.019383464498059694,0.5687815214517122,0.045922541626818844,0.04720045478450904,1.0163881716300862E-4,0.16961530645816789,0.022711363722971934,0.01885131616866252,0.036673193004330674,0.056190672411252515,0.055558349653027556,0.04720045478450904,2.056536276087989E-4,0.0,0.027291084139358778,0.0,2.217741935483871,0.16961530645816789,0.6048387096774194,0.015113090231165619,0.0068448725634337754,1.0673948089683662,0.6035864668307978,-0.18514591838750172,-0.06288650019782066,0.002363929073365638,2.276000256,0.039429229868056005,0.04051944903288323,2.056536276087989E-4,0.4328354311303106,0.03221400140666088,0.15082838710555882,0.19669785509701726,0.13840494877322565,0.012632059857799314,0.08709578665675907,0.6640746824693394,0.03531646816220485,7.512263195585221E-4,2.757487471958795E-4,0.03828576639762981,0.08318416650504315,0.16961530645816789,3.5541813589592096E-4,0.033880800705132844,0.08859485623329172,0.012148501208231764,0.03531646816220485,2.757487471958795E-4,0.04233824666186575,0.08318416650504315,0.11308990511203079,3.5541813589592096E-4,0.08189217344841314,0.021931677231114412,6.172968962385461E-4,0.0,-0.47357894113816723,0.6048387096774194,0.0,0.024127904680172896,2.620967741935484,0.08169855186610457,0.06893771061855497,0.03814601416204031,0.08318416650504315,7.081770251690978E-4,0.00666906517390286,0.0012345937924770922,0.2708082071165061,0.00159414317147252,0.0,0.022247534256374806,0.06614531831935713,0.03814601416204031,0.10291084601254384,0.08318416650504315,0.1375756906615037,LiftAU
0.009684554613018788,0.30581545213663486,0.06105266558602672,0.9104998538854459,0.822515659884782,0.03480402014375677,0.9477326647416225,0.33034519959973657,0.3860587836824001,0.4319466267313712,0.009958338714498072,0.022969567750941226,0.10137796130726849,0.024936371413364248,0.306046625388326,0.13927487997777235,0.06105266558602672,4.444444444444445,18,0.011238978576457353,0.0,0.1126086940632679,0.6666666666666666,2.6666666666666665,0.03480402014375677,8,10,0.009958338714498072,0.07608913481746565,0.8522560479219442,0.025301033334758454,0.03480402014375677,0.011238978576457353,0.20430789451147102,0.010300368220250567,0.025162392997479414,0.0593471336794308,0.029861680012785885,0.18366714703825215,0.03480402014375677,0.012485308709573985,0.0,0.010300368220250567,0.0,3.111111111111111,0.20430789451147102,0.8888888888888888,0.018291172282100348,0.0593471336794308,1.117725627092876,0.6198707055137842,0.12523517734761044,0.354671190700237,0.002317635696289316,1.077718099,9.158759532709795E-4,0.0661711809672771,0.012485308709573985,0.33034519959973657,0.03723281085617665,0.08798419400066383,0.3905690331534109,0.10160142713163461,0.006810870564173553,0.018916605448370837,0.4410918623695588,0.026040054513963597,0.007799891621182952,0.009684554613018788,0.026445548510418436,0.05261777033430702,0.20430789451147102,0.012485308709573985,0.04899922122231119,0.025618559032501285,0.006810870564173553,0.026040054513963597,0.009377448901631436,0.04899922122231119,0.05261777033430702,0.19302939184120008,0.012485308709573985,0.08320825816461846,0.024260323348417975,0.01899079572510819,0.4331344812871354,-1.2275028126442866,0.8888888888888888,3.7777777777777777,0.004791819929718603,2.6666666666666665,0.027644392293467726,0.08618054519071634,0.026040054513963597,0.05261777033430702,0.0019254855857160358,0.0038041745046307894,0.037981591450216394,0.3074521924434212,9.795770552812409E-4,0.0,0.004791819929718603,0.05212223800108839,0.026040054513963597,0.031242806929587842,0.05261777033430702,0.15878795672272508,LiftAU
0.0,0.0,0.0,0.9150654593429451,0.8539810467266188,0.0,0.976269463092765,0.022091855424389305,0.48910513505857733,0.755053599897763,0.0,0.04818084785450986,0.0,0.026570810408905465,0.33093976446971946,0.3515819879856707,0.3041062390027637,4.666666666666667,8,0.017600645044473402,0.0,0.08956367942552831,1.3333333333333333,3.3333333333333335,0.0,1,1,0.0,0.12120594902267447,0.8268781276355074,0.33093976446971946,0.0,0.0,0.3041062390027637,0.0,0.04977964485514205,0.10846939615777071,0.0,0.010589850230698594,0.12427823588169172,0.0,0.0,0.054978580439083144,4.0,2.6666666666666665,0.0,1.3333333333333333,0.02538171041166589,0.0,0.3969621225662603,2.286512747476001,0.04161069653354862,0.1511641454465381,0.0033656594762804244,1.512237549,0.08479035919419105,-0.030665372922201783,0.017600645044473402,0.022091855424389305,0.061204003749819956,0.06108441261632624,0.09892744682885586,0.7329617444733737,0.0,0.0548132227500372,0.5765497807532899,0.0,0.013886401978161747,0.0,0.07256892504359065,0.0,0.3041062390027637,0.017600645044473402,0.0,0.0,0.0,0.0,0.013882821700210027,0.0,0.12427823588169172,0.24455256752928856,0.0,0.10596529991730154,0.04447923827688886,0.021180100584678473,0.0,-1.1311498505061424,1.3333333333333333,0.0,0.0050371249065983,3.3333333333333335,0.0,0.12120594902267447,0.03342096712490929,0.12427823588169172,0.0026496100974386302,0.008516846425334967,0.042360201169356924,0.3297176866776823,0.0019421838655911724,0.0,0.0,0.0,0.0,0.0548132227500372,0.0,0.22342696814816732,LiftAU
0.008819625011780977,0.2835435435496108,0.05275555240514736,0.9403448377362792,0.8837996753764726,0.054804006569296924,0.9878334230321912,0.5004250343161195,0.2848515131564932,0.5328294328282721,0.02321746362754074,0.02310749198252028,0.13034934910743431,0.018258552649477518,0.3043602441517345,0.18847057992205174,0.05275555240514736,4.424778761061947,6,0.009571922850189511,5.530973451327434,0.05139158280504799,0.6637168141592921,1.5486725663716814,0.054804006569296924,4,4,0.02321746362754074,0.09178102132964149,0.6066198132966182,0.030684203605663048,0.06028794770907234,0.009571922850189511,0.19128486814393672,0.04644999763443898,0.021003468162397454,0.08399688536367765,0.03484637396118599,-0.188278784871838,0.06028794770907234,0.009668767724033744,0.0,0.04644999763443898,0.0,0.0,0.19128486814393672,0.6637168141592921,0.013241237520005451,0.08399688536367765,1.1435150297218086,0.29098750819363595,-0.14780043285079558,-0.2117407514054401,0.0024224593348715112,1.2872161865,0.0447475245633012,0.026900570536946278,0.009668767724033744,0.5004250343161195,0.04748858529591209,0.05654516235980656,0.35097024254820053,0.03240439851215263,0.005273237182748611,0.06330863101143054,0.18202025867181715,0.02358968560305794,0.0017858371283292563,0.008819625011780977,0.045605762856800826,0.07357123796446138,0.19128486814393672,0.01059457079685038,0.06640405825329102,0.08432537785539287,0.005273237182748611,0.02358968560305794,0.007492660022976748,0.06640405825329102,0.07357123796446138,0.1424257565782464,0.01059457079685038,0.08427009194809919,0.017734201593690838,0.00635165403339002,0.12690719547254034,-0.8037831058881437,0.6637168141592921,0.0,0.02497887095764661,0.0,0.038842631031387756,0.14743513919312687,0.05275555240514736,0.07357123796446138,8.426060321586365E-4,0.0032927424593470296,0.012703308066780031,0.28363895911614384,7.54781894675789E-4,0.0,0.02497887095764661,0.10200658160724205,0.05275555240514736,0.06427588182186442,0.07357123796446138,0.1452364056332001,LiftAU
0.0040784214898065664,0.28299399530453967,0.058680476809182126,0.9697301975772814,0.8843949041875935,0.031068115072442677,0.9905777336235299,0.5609145321548538,0.2647585674847314,0.5686501123898872,0.011798718264541964,0.0222787629810093,0.06249728399560775,0.010091218230461179,0.28299399530453967,0.19174399959782368,0.058680476809182126,3.110047846889952,9,0.0040784214898065664,4.0669856459330145,0.1490809991576987,0.9569377990430622,1.9138755980861244,0.031068115072442677,6,4,0.0089531612978065,0.06249728399560775,0.634446382466986,0.029945406167831992,0.031068115072442677,0.0040784214898065664,0.1894783687146452,0.010513029161414522,0.020386682188797703,0.08749518093023505,0.029945406167831992,-0.13921116092387137,0.031068115072442677,0.0036271884304126495,0.0,0.010513029161414522,0.0,3.827751196172249,0.1894783687146452,0.7177033492822966,0.010920026183466774,0.08749518093023505,1.1526026737014496,-0.13535606624724628,-0.19756847904837035,-0.09916658020462432,0.0015229005475739501,2.799621632,0.01865184702823611,-0.008953911577647236,0.0036271884304126495,0.5609145321548538,0.02084753604624841,0.08533529338968805,0.31574479179770626,0.007735580235033462,0.0015229005475739501,0.07979464511649517,0.24593973494889038,0.010920026183466774,0.011556468634190985,0.0040784214898065664,0.07764948355861498,0.09842162678290088,0.1894783687146452,0.004789950516020212,0.11629095062221105,0.07979464511649517,0.028367732142712716,0.058680476809182126,0.0040784214898065664,0.07764948355861498,0.09842162678290088,0.13237928374236566,0.004789950516020212,0.08076101685978143,0.031068115072442677,0.003628727042324865,0.0,-0.8023240441126176,0.9569377990430622,3.588516746411483,0.02777448438118015,2.6315789473684212,0.07761661405851983,0.09124270872999155,0.058680476809182126,0.09842162678290088,0.007622055912259223,0.0089531612978065,0.007257454084649731,0.2871586950550359,0.01048874939243903,0.0,0.02777448438118015,0.09124270872999155,0.058680476809182126,0.07761661405851983,0.09842162678290088,0.14265518230992272,LiftAU
0.001027947509921042,0.2920489516249917,0.05426773521759678,0.9337557692271994,0.9037587084182978,0.039615693971439526,0.9799096395106817,0.5336021086379719,0.2623749227369531,0.5859755214761504,0.013903348984278243,0.02326175816266907,0.05685905774713934,0.0021495134870101657,0.2920489516249917,0.23387099370733164,0.05426773521759678,2.8846153846153846,8,0.001027947509921042,3.8461538461538463,0.09957394444645955,0.9615384615384616,1.9230769230769231,0.039615693971439526,4,3,0.013089173910721803,0.05685905774713934,0.6365204468924011,0.023370686609981373,0.039615693971439526,0.001027947509921042,0.1958600657975867,0.013903348984278243,0.021317687111523223,0.04146046534800386,0.023370686609981373,-0.19067376728131027,0.039615693971439526,0.0012175735407452108,0.0,0.013903348984278243,0.0,0.0,0.1958600657975867,0.7211538461538461,0.013170014759426814,0.04146046534800386,1.1349628467038064,0.3555726217707123,0.1931455783926216,-0.17686685681626518,0.002577447873402139,1.551025408,0.002207183125200289,0.021771048420352553,0.0012175735407452108,0.5336021086379719,0.04615387028348228,0.02999706080890164,0.3177831869421473,0.052373412838178604,0.002577447873402139,0.0733097202912382,0.5030469867848819,0.013170014759426814,0.006148733514109552,0.001027947509921042,0.05715527790403156,0.09405195786774903,0.1958600657975867,0.0012175735407452108,0.04146046534800386,0.0733097202912382,0.023603205102837026,0.05426773521759678,0.001027947509921042,0.05715527790403156,0.09405195786774903,0.13118746136847667,0.0012175735407452108,0.07655981951280245,0.039615693971439526,0.0017256890362506048,0.0,-0.8296033261503961,0.9615384615384616,0.0,0.023603205102837026,2.1634615384615383,0.07448585887542217,0.07227147293438241,0.05426773521759678,0.09405195786774903,0.003338943411933128,0.013089173910721803,0.0034513780725012096,0.2931962124747385,0.0019043291996160984,0.0,0.023603205102837026,0.07227147293438241,0.05426773521759678,0.07448585887542217,0.09405195786774903,0.14622818312917468,LiftAU
3.9728182525840104E-4,0.2523110497001423,0.20698902358412372,0.9515431804756284,0.8288525663365854,0.106170301547757,0.9845233913695995,0.015616447067700467,0.3906389009975862,0.6846132671656711,0.04790922682215063,0.05509871870838341,0.042206446454639876,0.0017247049593312103,0.2523110497001423,0.17352540683557277,0.20698902358412372,0.0,6,3.9728182525840104E-4,0.0,0.25743951629318346,2.0,3.5,0.03642434942697494,4,4,0.005872835367980589,0.042206446454639876,0.6185409843486636,0.11315715590518208,0.106170301547757,9.676848922499944E-4,0.2304790882052907,0.05662080332815241,0.05015281028769198,0.009275830231740898,0.11315715590518208,0.14663759104185253,0.106170301547757,9.676848922499944E-4,0.0,0.04790922682215063,3.25,2.25,0.2304790882052907,1.25,0.0342750054809565,0.042206446454639876,0.3789463752784019,2.480268326434655,0.33353264229027785,-0.06204250384447357,0.005190259969954538,1.421020508,-0.005803936980039698,0.020168739405989573,9.676848922499944E-4,0.015616447067700467,0.032980210893971316,0.12269061413904295,0.14423929917091433,0.6689968200979707,0.005190259969954538,0.05662080332815241,0.7506560462152078,0.0342750054809565,0.0077826146718952575,3.7448506244910793E-4,0.008597216277244964,0.106170301547757,0.2304790882052907,9.676848922499944E-4,0.009275830231740898,0.05662080332815241,0.002612189832274071,0.028272066079320847,3.7448506244910793E-4,0.008597216277244964,0.106170301547757,0.195319450498793,9.676848922499944E-4,0.11945449430628502,0.03642434942697494,0.0021949067843789263,0.0,-0.8444959311629958,0.75,0.0,0.002612189832274071,3.5,0.05201624064330835,0.04348926070145043,0.028272066079320847,0.10030580287662605,0.0012683348303985564,0.005872835367980589,0.004389813568757855,0.14030153327971215,0.0012366808546069973,0.0,0.11315715590518208,0.04348926070145043,0.20698902358412372,0.05201624064330835,0.10030580287662605,0.22437459972458693,LiftAU
6.279855276438804E-4,0.2583390770959481,0.17632044192698812,0.9589691155969147,0.8461149204326022,0.048605885465740434,0.9889699867122376,0.025640017711069288,0.3503846916740459,0.6125427073855788,0.009744463410111781,0.05458880513204409,0.056009206121984394,0.0016822481559798591,0.265516472642356,0.0,0.17632044192698812,0.0,4,6.518648969702072E-4,0.0,0.0,1.7777777777777777,3.3333333333333335,0.048605885465740434,1,1,0.009744463410111781,0.0422698271096222,0.5738185254158299,0.09983949447492341,0.09607689385251046,6.518648969702072E-4,0.23576681758569368,0.046482397375153146,0.04486132690327409,0.028543513551447353,0.10041388086520783,0.33360345132098335,0.09607689385251046,8.878944891814578E-4,0.0,0.046482397375153146,0.0,0.0,0.23576681758569368,0.6666666666666666,0.009624348878176843,0.028543513551447353,0.49347766519903813,2.3609750127354205,0.4473931933152987,0.13176717069250382,3.4598254218898083E-4,0.0,0.0805132018139765,0.025067762832290987,8.878944891814578E-4,0.025640017711069288,0.03000087111532289,0.11285419516431262,0.23357221304702339,0.5869026896745094,8.504692960100715E-4,0.05168149616679323,0.6915421306331423,0.013882052084520622,3.562172513883906E-4,6.279855276438804E-4,0.01309180177973357,0.09607689385251046,0.23576681758569368,8.878944891814578E-4,0.015409450647819511,0.061153875945819794,8.504692960100715E-4,0.013882052084520622,5.725745372182247E-4,0.015409450647819511,0.09607689385251046,0.175192345837023,8.878944891814578E-4,0.1280317095532089,0.010490984828510833,0.0021502959270505847,0.0,-0.5283539864348348,0.6666666666666666,0.0,0.007751781936692324,0.0,0.08158450001111303,0.06199262024803455,0.04907214472038986,0.1291857552576457,8.206626829556841E-4,7.133632826745668E-4,0.004300591854101171,0.25834058991397113,8.315271656478318E-4,0.0,0.007751781936692324,0.04718848570894938,0.04907214472038986,0.11859451760723962,0.1291857552576457,0.21227687869121686,LiftAU
0.0011266886476819734,0.25156207499959743,0.14624632259029732,0.9349260630596148,0.7509499426498772,0.06922160673105286,0.9752953282237143,0.05660868638174947,0.34913348255636967,0.6206921740115817,0.0375506653305752,0.05393664685549304,0.04592186929264044,0.002218407411197146,0.25156207499959743,0.08806086327265772,0.14624632259029732,5.05050505050505,6,0.0011266886476819734,0.0,0.31328799942218544,1.0101010101010102,3.787878787878788,0.06237824448145065,2,4,0.023618732031112158,0.04592186929264044,0.5837950419425815,0.08631635626080575,0.07400827166469655,9.213475610304743E-4,0.23907121157102312,0.044410540227525976,0.04452796224334751,0.0733008640611882,0.08631635626080575,0.014447956347062498,0.06922160673105286,9.213475610304743E-4,0.0,0.0375506653305752,0.0,3.282828282828283,0.23907121157102312,0.7575757575757576,0.03184886951491882,0.04592186929264044,0.6687524508666688,2.1110355237683156,0.04684448715026845,-0.27987883842071004,0.006356780384309789,0.604217344,-0.09419824109017572,0.053474409598708916,9.213475610304743E-4,0.05660868638174947,0.040369265164099506,0.18397612040973765,0.13025776863829544,0.5640834876298323,0.006356780384309789,0.044410540227525976,0.40381910927466713,0.03184886951491882,0.0049228923595427245,0.0011266886476819734,0.08627046443602086,0.07400827166469655,0.23907121157102312,0.0012386286038100392,0.0733008640611882,0.044410540227525976,0.02092165985259667,0.07457758165309476,0.0011266886476819734,0.08627046443602086,0.07400827166469655,0.1745667412781849,0.0012386286038100392,0.12540202561116306,0.06237824448145065,0.0015918303787250758,0.0,-0.587658947601974,0.7575757575757576,3.0303030303030303,0.02092165985259667,2.0202020202020203,0.08031727132573309,0.06963631292649662,0.07457758165309476,0.11442983585577579,0.002403243343018065,0.023618732031112158,0.0031836607574501513,0.18336990074457513,0.0011715755653298903,0.0,0.08631635626080575,0.06963631292649662,0.14624632259029732,0.08031727132573309,0.11442983585577579,0.21149381697751374,LiftAU
3.734588464085629E-4,0.22094974412928337,0.1532673550974975,0.9336804437189125,0.820495081071152,0.0778213318278586,0.9818767465061019,0.05092491242693363,0.31985638001543115,0.3693962538020522,0.03500336400445763,0.055453085135791065,0.07170111396568543,9.258167548920324E-4,0.2521228757507497,0.09506202091630744,0.1532673550974975,4.222222222222222,6,3.734588464085629E-4,0.0,0.3144591591248656,1.3333333333333333,2.6666666666666665,0.0778213318278586,6,6,0.03500336400445763,0.04044541887680674,0.5343258283604974,0.10696144622909146,0.0778213318278586,3.734588464085629E-4,0.2121163554371281,0.04652352879977957,0.04193153370500865,0.04763273497699457,0.10955923190356127,-0.10996356878600055,0.0778213318278586,3.734588464085629E-4,0.0,0.04652352879977957,0.0,1.5555555555555556,0.2121163554371281,0.6666666666666666,0.03881641856347159,0.04763273497699457,0.6582953656241357,1.6462312093734566,-0.11496191565273003,0.07180272320876147,0.006892473284451224,0.619384766,0.0984683542500148,-0.012408963594600739,3.277189776067897E-4,0.05092491242693363,0.0481963027871894,0.11318536264776047,0.4510988272690997,0.31847134137511857,0.007458877757565426,0.037999074612387995,0.573264103909125,0.03881641856347159,0.002850984341445198,3.734588464085629E-4,0.06274613459465066,0.0778213318278586,0.2121163554371281,3.277189776067897E-4,0.0415046755535177,0.06470347328990353,0.007458877757565426,0.03881641856347159,4.840007683359934E-4,0.0415046755535177,0.06704239986148333,0.1599281900077156,3.277189776067897E-4,0.13118877818741054,0.04338296520583117,7.794966852307024E-4,0.0,-0.2876995192111611,0.8888888888888888,0.0,0.033770917295936155,1.7777777777777777,0.08320225603315069,0.044972723740411655,0.09829665856156686,0.12143348523073415,0.0011559170928284056,0.0136941959401714,0.0015589933704614047,0.22105463859585997,0.0013727588615696476,0.0,0.033770917295936155,0.02859568385229578,0.09829665856156686,0.10302138615541474,0.12143348523073415,0.20520858572188894,LiftAU
