z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.25,z_freq_m_0.50,z_freq_m_0.75,z_freq_m_1.00,z_freq_m_1.25,z_freq_m_1.50,z_freq_m_1.75,z_freq_m_2.00,z_freq_m_2.25,z_freq_m_2.50,z_freq_m_2.75,z_freq_m_3.00,z_freq_m_3.25,z_freq_m_3.50,z_freq_m_3.75,z_freq_m_4.00,z_freq_m_4.25,z_freq_m_4.50,z_freq_m_4.75,z_freq_e_0.00,z_freq_e_0.25,z_freq_e_0.50,z_freq_e_0.75,z_freq_e_1.00,z_freq_e_1.25,z_freq_e_1.50,z_freq_e_1.75,z_freq_e_2.00,z_freq_e_2.25,z_freq_e_2.50,z_freq_e_2.75,z_freq_e_3.00,z_freq_e_3.25,z_freq_e_3.50,z_freq_e_3.75,z_freq_e_4.00,z_freq_e_4.25,z_freq_e_4.50,z_freq_e_4.75,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.25,xy_e_freq_m_0.50,xy_e_freq_m_0.75,xy_e_freq_m_1.00,xy_e_freq_m_1.25,xy_e_freq_m_1.50,xy_e_freq_m_1.75,xy_e_freq_m_2.00,xy_e_freq_m_2.25,xy_e_freq_m_2.50,xy_e_freq_m_2.75,xy_e_freq_m_3.00,xy_e_freq_m_3.25,xy_e_freq_m_3.50,xy_e_freq_m_3.75,xy_e_freq_m_4.00,xy_e_freq_m_4.25,xy_e_freq_m_4.50,xy_e_freq_m_4.75,xy_e_freq_e_0.00,xy_e_freq_e_0.25,xy_e_freq_e_0.50,xy_e_freq_e_0.75,xy_e_freq_e_1.00,xy_e_freq_e_1.25,xy_e_freq_e_1.50,xy_e_freq_e_1.75,xy_e_freq_e_2.00,xy_e_freq_e_2.25,xy_e_freq_e_2.50,xy_e_freq_e_2.75,xy_e_freq_e_3.00,xy_e_freq_e_3.25,xy_e_freq_e_3.50,xy_e_freq_e_3.75,xy_e_freq_e_4.00,xy_e_freq_e_4.25,xy_e_freq_e_4.50,xy_e_freq_e_4.75,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.25,t_freq_m_0.50,t_freq_m_0.75,t_freq_m_1.00,t_freq_m_1.25,t_freq_m_1.50,t_freq_m_1.75,t_freq_m_2.00,t_freq_m_2.25,t_freq_m_2.50,t_freq_m_2.75,t_freq_m_3.00,t_freq_m_3.25,t_freq_m_3.50,t_freq_m_3.75,t_freq_m_4.00,t_freq_m_4.25,t_freq_m_4.50,t_freq_m_4.75,t_freq_e_0.00,t_freq_e_0.25,t_freq_e_0.50,t_freq_e_0.75,t_freq_e_1.00,t_freq_e_1.25,t_freq_e_1.50,t_freq_e_1.75,t_freq_e_2.00,t_freq_e_2.25,t_freq_e_2.50,t_freq_e_2.75,t_freq_e_3.00,t_freq_e_3.25,t_freq_e_3.50,t_freq_e_3.75,t_freq_e_4.00,t_freq_e_4.25,t_freq_e_4.50,t_freq_e_4.75,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,label
-0.008764046432927167,0.7229104880748342,1.2998934965249611,8.94923850615098,0.5224479733738561,1.636763197558087,0.582306105098655,1.2181582950362584,7.817233714032927,-0.09185727232696514,0.1788934550014149,209,60,241,2.0174741051232195,1.0434114497453888,3.0166233607857142,8.20996620183977,0.0121689110653563,0.06865062057497122,0.1476723521195914,0.13522234177531778,0.14340356251192135,0.14340356251192135,0.10935929358962408,0.1527829143345145,0.16551582271804088,0.16551582271804088,0.11797552309497884,0.11342222502320168,0.13596668757728886,0.13596668757728886,0.13533252020625713,0.13533252020625713,0.09575946763796735,0.07571511370271702,0.02050911273359316,0.0031372389002744254,0.002053947562456591,0.0016293647903348315,0.053801673921113465,0.060072410740155555,0.07934303419683573,0.0633342260200221,0.06208449299686891,0.10104404533488033,0.13104757494116961,0.08189664851215873,0.022843342616601255,0.03806709157676355,0.07136986923496456,0.058383811679849316,0.0575125880278439,0.0618676935304849,0.03911336354632419,0.017249230613699783,8.553829544867751E-4,5.7477694659472724E-5,3.335822456149467E-5,2.268363655608767E-5,0.7867132867132867,1.8356643356643356,2.797202797202797,3.3216783216783217,2.599786993049921,1.835301777841396,1.6427281913130036,1.4976337295746465,1.3808610180459961,1.1592188985414837,1.0191289067761289,0.8213114791377728,0.6925483236430579,0.49424931808433675,0.4225676669571322,0.3789244479989544,0.4530673714103908,0.5345493231452001,0.6797203292859855,0.7257156505290228,0.7257156505290228,0.6927453176062464,0.6927453176062464,0.7124509750875092,0.20756924344362834,0.14382192890306364,0.11260147514466369,0.09741538902946971,0.0823002001824548,0.05918833563570257,0.04035558948836745,0.024645846627795936,0.014807256810690577,0.008527529437631817,0.006072209455111286,0.006403289332868485,0.010026367933418415,0.015794410788985185,0.022280728179117013,0.026853292299324573,0.027603329504371783,0.029518934324961152,0.030986494774651024,0.033228148703722524,0.6337412587412588,1.2893356643356644,1.9230769230769231,0.0,1.1646122101973113,0.20115697486508857,0.18634209009973196,0.18634209009973196,0.14835887043431037,0.09589130034034886,0.10425588514903944,0.10425588514903944,0.09773016448534534,0.06797835851558177,0.056113483847527755,0.056113483847527755,0.05193472883980253,0.0649974193284134,0.10865682700499564,0.10865682700499564,0.07512105612692238,0.06389330854938009,0.06389330854938009,0.07765559627352638,0.616373489731621,0.090479205270321,0.06612930522401443,0.04874380439688821,0.03282446229607736,0.022297542179465266,0.02084826646257534,0.014370304009443889,0.009661514775380962,0.005620336025433957,0.00397745028069458,0.004255410976762642,0.003889653117890596,0.005562695711731331,0.012543630023922865,0.012585926786147492,0.005753177170123149,0.0063007254912593215,0.00721523177008431,0.010567868300162616,0.8741258741258742,1.9230769230769231,2.425699300699301,3.9335664335664338,0.002245077578400249,0.007857554421458036,0.015652079431954995,0.021092682256554498,0.03334090482484414,0.05392629755601094,0.10102384336536231,0.3418393087598141,0.6882527986331869,0.9127200966482465,0.002245077578400249,0.005612476843057788,0.00779452501049696,0.005440602824599502,0.012248222568289648,0.02058539273116679,0.04709754580935138,0.24081546539445178,0.3464134898733727,0.22446729801505957,1.4006106857341338,2.2145171102641514,1.5634683543806753,-0.3003502602435426,0.08412012268565017,0.015494903146112071,0.2150230591691557,-0.49186403913974747,-0.07180134648268972,2.8517923760218835E-4,LIGGEN
