z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.25,z_freq_m_0.50,z_freq_m_0.75,z_freq_m_1.00,z_freq_m_1.25,z_freq_m_1.50,z_freq_m_1.75,z_freq_m_2.00,z_freq_m_2.25,z_freq_m_2.50,z_freq_m_2.75,z_freq_m_3.00,z_freq_m_3.25,z_freq_m_3.50,z_freq_m_3.75,z_freq_m_4.00,z_freq_m_4.25,z_freq_m_4.50,z_freq_m_4.75,z_freq_e_0.00,z_freq_e_0.25,z_freq_e_0.50,z_freq_e_0.75,z_freq_e_1.00,z_freq_e_1.25,z_freq_e_1.50,z_freq_e_1.75,z_freq_e_2.00,z_freq_e_2.25,z_freq_e_2.50,z_freq_e_2.75,z_freq_e_3.00,z_freq_e_3.25,z_freq_e_3.50,z_freq_e_3.75,z_freq_e_4.00,z_freq_e_4.25,z_freq_e_4.50,z_freq_e_4.75,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.25,xy_e_freq_m_0.50,xy_e_freq_m_0.75,xy_e_freq_m_1.00,xy_e_freq_m_1.25,xy_e_freq_m_1.50,xy_e_freq_m_1.75,xy_e_freq_m_2.00,xy_e_freq_m_2.25,xy_e_freq_m_2.50,xy_e_freq_m_2.75,xy_e_freq_m_3.00,xy_e_freq_m_3.25,xy_e_freq_m_3.50,xy_e_freq_m_3.75,xy_e_freq_m_4.00,xy_e_freq_m_4.25,xy_e_freq_m_4.50,xy_e_freq_m_4.75,xy_e_freq_e_0.00,xy_e_freq_e_0.25,xy_e_freq_e_0.50,xy_e_freq_e_0.75,xy_e_freq_e_1.00,xy_e_freq_e_1.25,xy_e_freq_e_1.50,xy_e_freq_e_1.75,xy_e_freq_e_2.00,xy_e_freq_e_2.25,xy_e_freq_e_2.50,xy_e_freq_e_2.75,xy_e_freq_e_3.00,xy_e_freq_e_3.25,xy_e_freq_e_3.50,xy_e_freq_e_3.75,xy_e_freq_e_4.00,xy_e_freq_e_4.25,xy_e_freq_e_4.50,xy_e_freq_e_4.75,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.25,t_freq_m_0.50,t_freq_m_0.75,t_freq_m_1.00,t_freq_m_1.25,t_freq_m_1.50,t_freq_m_1.75,t_freq_m_2.00,t_freq_m_2.25,t_freq_m_2.50,t_freq_m_2.75,t_freq_m_3.00,t_freq_m_3.25,t_freq_m_3.50,t_freq_m_3.75,t_freq_m_4.00,t_freq_m_4.25,t_freq_m_4.50,t_freq_m_4.75,t_freq_e_0.00,t_freq_e_0.25,t_freq_e_0.50,t_freq_e_0.75,t_freq_e_1.00,t_freq_e_1.25,t_freq_e_1.50,t_freq_e_1.75,t_freq_e_2.00,t_freq_e_2.25,t_freq_e_2.50,t_freq_e_2.75,t_freq_e_3.00,t_freq_e_3.25,t_freq_e_3.50,t_freq_e_3.75,t_freq_e_4.00,t_freq_e_4.25,t_freq_e_4.50,t_freq_e_4.75,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,label
-0.003019882199817738,0.19422362728812304,0.0024448724833278633,0.003941498593334971,0.037579828950791386,0.04670414377749795,0.16509858377729536,0.11322035140363852,-0.48401186235467764,0.3590213988213833,0.021008187432088068,5,6,6,0.2513015000043597,0.12948617150926173,1.329345664,1.1394242191370574,4.64548523394432E-4,3.930289928690563E-4,0.19869318488248636,0.19869318488248636,0.056802620005878365,0.04177529185835271,0.035191724983371836,0.019936788922571173,0.019028821020989305,0.015590895852582103,0.015590895852582103,0.006271260429474322,0.006271260429474322,0.006055240728863184,0.006055240728863184,0.004840482565970003,0.0047310714247981575,0.00262522378231903,0.00262522378231903,6.805991662302761E-4,5.819887499572327E-4,5.162363680570469E-4,0.5457673726407801,0.3477492550082723,0.04048444781653087,0.027527454096669946,0.01655319387700462,0.00618515957029268,0.004796185950666278,0.004788829397393046,0.0032467114906604092,6.257872624546533E-4,4.8170836754718335E-4,5.259021931165498E-4,5.552375610545551E-4,3.730558501451879E-4,1.8859886285980533E-4,6.836965468307341E-5,6.580686514736656E-5,6.530050881521894E-6,4.928206944914868E-6,5.4652768952825614E-6,0.6048387096774194,0.0,0.0,0.0,0.004889744966655726,0.0031791712547509063,0.001597194179841422,0.001597194179841422,0.0012670097982291231,0.0012670097982291231,9.927045077752922E-4,9.927045077752922E-4,8.302405112816099E-4,5.305979944017793E-4,5.305979944017793E-4,4.159991291499928E-4,4.909609250681863E-4,4.909609250681863E-4,4.5356576300703517E-4,8.565663368956875E-4,0.0011784089887241214,0.0011784089887241214,0.001102033370583799,0.001102033370583799,0.46349542293255064,0.14362930916995825,0.04315539408762102,0.05911429070882585,0.04653905706331049,0.028937142849024766,0.020694939752088568,0.024178892293918508,0.011463264837332858,0.0041316992664680715,0.004538539985536319,0.003358973908328058,0.005769169238155287,0.005940654293151148,0.004337422364238457,0.013757438983518121,0.03062044373229137,0.024422911436864994,0.02210696009537986,0.03980807300143752,0.8064516129032258,1.814516129032258,4.435483870967742,6.451612903225806,0.3301971675545906,0.07529513248100367,0.07529513248100367,0.06667495387850982,0.023574020125673126,0.019050963971085834,0.01088706415409306,0.012093151996296583,0.014332630240050504,0.014332630240050504,0.012034213212177017,0.012034213212177017,0.0070030902482479266,0.00615422650751494,0.00615422650751494,0.00312148643080864,0.0068447793496060096,0.0068447793496060096,0.005621226355498771,0.005621226355498771,0.8262350825894998,0.04374421089432094,0.06847205303038488,0.03674372063039593,0.009106815961047626,0.0032592551503705896,0.0012302095517330764,0.0014913538567292595,0.0024541146326447294,0.0017921526925767496,0.0013819122704256106,0.0013386433808369694,4.726013344355634E-4,3.70709322554595E-4,2.876481037846412E-4,1.0560979074732992E-4,3.915042622320598E-4,4.612718817269281E-4,3.58019141867567E-4,3.0311152168500504E-4,0.6048387096774194,0.0,0.0,0.0,0.023877565711080875,0.5960903523282263,0.8176901324285909,0.9523656346082137,0.023877565711080875,0.5722127866171455,0.2215997801003646,0.13467550217962276,-0.44685225660969086,-2.1874982293179057,-0.029013686582009146,-0.020504530428096912,LiftAD
