z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_0.10,z_freq_m_0.20,z_freq_m_0.30,z_freq_m_0.40,z_freq_m_0.50,z_freq_m_0.60,z_freq_m_0.70,z_freq_m_0.80,z_freq_m_0.90,z_freq_e_0.00,z_freq_e_0.10,z_freq_e_0.20,z_freq_e_0.30,z_freq_e_0.40,z_freq_e_0.50,z_freq_e_0.60,z_freq_e_0.70,z_freq_e_0.80,z_freq_e_0.90,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_0.10,xy_e_freq_m_0.20,xy_e_freq_m_0.30,xy_e_freq_m_0.40,xy_e_freq_m_0.50,xy_e_freq_m_0.60,xy_e_freq_m_0.70,xy_e_freq_m_0.80,xy_e_freq_m_0.90,xy_e_freq_e_0.00,xy_e_freq_e_0.10,xy_e_freq_e_0.20,xy_e_freq_e_0.30,xy_e_freq_e_0.40,xy_e_freq_e_0.50,xy_e_freq_e_0.60,xy_e_freq_e_0.70,xy_e_freq_e_0.80,xy_e_freq_e_0.90,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_0.10,t_freq_m_0.20,t_freq_m_0.30,t_freq_m_0.40,t_freq_m_0.50,t_freq_m_0.60,t_freq_m_0.70,t_freq_m_0.80,t_freq_m_0.90,t_freq_e_0.00,t_freq_e_0.10,t_freq_e_0.20,t_freq_e_0.30,t_freq_e_0.40,t_freq_e_0.50,t_freq_e_0.60,t_freq_e_0.70,t_freq_e_0.80,t_freq_e_0.90,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,label
0.0040594562742557235,0.22240536260881064,0.0016390222650243965,0.00148830376521293,0.04923453422718945,0.05318086894208091,0.18709411851331675,0.126288138977849,-0.8564694553826815,0.5481140218219709,0.34220557296849125,4,4,4,0.0,0.0,0.0,0.0,3.2498673217189774E-4,2.557963208072174E-4,0.26943843745645607,0.26943843745645607,0.26943843745645607,0.1559745666912913,0.1559745666912913,0.01909352783964601,0.01909352783964601,0.01909352783964601,0.018502045216708892,0.018502045216708892,0.2827446250786529,0.28255246710648146,0.28255246710648146,0.0719830092349053,0.0719830092349053,0.0020606943753785027,0.0020606943753785027,0.0020606943753785027,0.0010011695562189742,0.0010011695562189742,0.746268656716418,1.7412935323383085,2.985074626865672,0.0,0.003278044530048791,0.0011540365647636761,0.0011540365647636761,4.8763284195460727E-4,4.8763284195460727E-4,4.8763284195460727E-4,4.8763284195460727E-4,4.8763284195460727E-4,3.353129665625935E-4,3.353129665625935E-4,0.7025242220797486,0.08679711094693486,0.08679711094693486,0.024109502993946704,0.024109502993946704,0.020067821728013458,0.020067821728013458,0.020067821728013458,0.0077295424272240225,0.0077295424272240225,1.7412935323383085,2.985074626865672,3.9800995024875623,0.0,0.37418823702663356,0.12004596041503468,0.12004596041503468,0.0887760363838208,0.0887760363838208,0.08690915997941547,0.08690915997941547,0.08690915997941547,0.02686577752738596,0.02686577752738596,0.613167258713297,0.0842150046818733,0.0842150046818733,0.05830765669440656,0.05830765669440656,0.03126099147472095,0.03126099147472095,0.03126099147472095,0.004002222054990308,0.004002222054990308,0.746268656716418,2.736318407960199,0.0,0.0,0.10820414189903634,0.21142985139070705,0.8706104600329578,0.9588456234103474,0.9860970067122384,0.10820414189903634,0.10322570949167072,0.6591806086422508,0.08823516337738958,0.027251383301891047,0.9252004206105366,0.9036657393153071,0.4075389212633873,0.1307011539823739,0.05334133734246688,LiftAU
