z_mean,z_stddev,xy_e_mean,xy_e_stddev,z_e_mean,z_e_stddev,t_mean,t_stddev,z_kurt,corr_z_xy_e,corr_z_e_xy_e,mcr_z,mcr_t,zcr_z,z_peak_mean,z_peak_stddev,z_peak_d_mean,z_peak_d_stddev,angle_mean,angle_stddev,z_freq_m_0.00,z_freq_m_1.25,z_freq_m_2.50,z_freq_m_3.75,z_freq_e_0.00,z_freq_e_1.25,z_freq_e_2.50,z_freq_e_3.75,z_freq_p1,z_freq_p2,z_freq_p3,z_freq_p4,xy_e_freq_m_0.00,xy_e_freq_m_1.25,xy_e_freq_m_2.50,xy_e_freq_m_3.75,xy_e_freq_e_0.00,xy_e_freq_e_1.25,xy_e_freq_e_2.50,xy_e_freq_e_3.75,xy_e_freq_p1,xy_e_freq_p2,xy_e_freq_p3,xy_e_freq_p4,t_freq_m_0.00,t_freq_m_1.25,t_freq_m_2.50,t_freq_m_3.75,t_freq_e_0.00,t_freq_e_1.25,t_freq_e_2.50,t_freq_e_3.75,t_freq_p1,t_freq_p2,t_freq_p3,t_freq_p4,z_dwt_ar_-0,z_dwt_ar_-1,z_dwt_ar_-2,z_dwt_ar_-3,z_dwt_ar_-4,z_dwt_ar_-5,z_dwt_ar_-6,z_dwt_ar_-7,z_dwt_ar_-8,z_dwt_ar_-9,z_dwt_norm_-0,z_dwt_norm_-1,z_dwt_norm_-2,z_dwt_norm_-3,z_dwt_norm_-4,z_dwt_norm_-5,z_dwt_norm_-6,z_dwt_norm_-7,z_dwt_norm_-8,z_dwt_norm_-9,z_dwt_avg_-0,z_dwt_avg_-1,z_dwt_avg_-2,z_dwt_avg_-3,z_dwt_avg_-4,z_dwt_avg_-5,z_dwt_avg_-6,z_dwt_avg_-7,z_dwt_avg_-8,z_dwt_avg_-9,label
6.386345805523228E-4,0.20996725596719423,9.552083564978376E-4,0.001080898465108411,0.04388064592514501,0.049402287866723106,0.17084033597456527,0.12539101006982467,-0.7423559904232766,0.3821474077312919,0.25295929473355583,5,4,5,0.0,0.0,0.0,0.0,6.711729661456702E-4,5.431762210193048E-4,0.24114710010218668,0.01184114393075457,0.009217464696370477,0.006833384442799299,0.9929073613848618,0.004372409781284386,0.002129847536901279,5.903812969526387E-4,0.7009345794392523,1.8691588785046729,3.5046728971962615,0.0,0.0019104167129956758,4.561515387739436E-4,4.561515387739436E-4,3.408638248729176E-4,0.6828563456974426,0.11372058078099949,0.13790081025903533,0.0655222632625227,2.5700934579439254,3.5046728971962615,4.906542056074766,0.0,0.34168067194913043,0.010964972479089247,0.008304559851337389,0.004380394172854704,0.9939216969355801,0.003705694675236134,0.0018583937913728662,5.1421459781094E-4,0.7009345794392523,0.0,0.0,0.0,0.02752584644105926,0.599383466344647,0.8354205294871451,0.9563827192030402,0.988596836302947,0.9972116747273794,0.9994350726584237,1.0,0.0,0.0,0.02752584644105926,0.5718576199035877,0.23603706314249806,0.12096218971589523,0.03221411709990681,0.008614838424432315,0.0022233979310443963,5.649273415761877E-4,0.0,0.0,0.4919700979890993,2.242396061213885,0.15978848371839433,0.06351277600736879,0.025720597772838638,0.00926615122729621,0.003290113746246091,0.001164006412447871,0.0,0.0,LiftAU
